class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
351,Bank Swallow,Bank Swallow,Perching Birds,27,3,7,24,0.3000,0.1111,0.1622,0.1111,0.5185,Northern Rough-winged Swallow (3)
519,Dark-eyed Junco (White-winged),Dark-eyed Junco,Perching Birds,9,1,1,8,0.5000,0.1111,0.1818,0.1111,0.8889,Dark-eyed Junco (Slate-colored) (8)
345,Chihuahuan Raven,Chihuahuan Raven,Perching Birds,27,5,15,22,0.2500,0.1852,0.2128,0.1852,0.7407,Common Raven (15)
344,Fish Crow,Fish Crow,Perching Birds,30,7,19,23,0.2692,0.2333,0.2500,0.2333,0.6333,American Crow (8)
487,Cassin's Vireo,Cassin's Vireo,Perching Birds,36,9,26,27,0.2571,0.2500,0.2535,0.2500,0.8611,Blue-headed Vireo (18)
3,Swainson's Hawk (Dark morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",30,8,22,22,0.2667,0.2667,0.2667,0.2667,0.8667,Swainson's Hawk (Light morph ) (7)
278,"Costa's Hummingbird (Female, immature)",Costa's Hummingbird,Swifts and Hummingbirds,21,6,17,15,0.2609,0.2857,0.2727,0.2857,0.9524,"Ruby-throated Hummingbird (Female, immature) (6)"
208,Western Gull (Immature),Western Gull,"Gulls, Terns, and Allies",26,6,11,20,0.3529,0.2308,0.2791,0.2308,0.6923,California Gull (Immature) (5)
343,Northwestern Crow,Northwestern Crow,Perching Birds,19,6,16,13,0.2727,0.3158,0.2927,0.3158,0.9474,American Crow (6)
209,California Gull (Immature),California Gull,"Gulls, Terns, and Allies",25,9,24,16,0.2727,0.3600,0.3103,0.3600,0.6800,Herring Gull (Immature) (3)
377,Pacific Wren,Pacific Wren,Perching Birds,21,5,6,16,0.4545,0.2381,0.3125,0.2381,0.8571,Winter Wren (12)
244,Pacific Loon (Nonbreeding/juvenile),Pacific Loon,Loons,27,7,10,20,0.4118,0.2593,0.3182,0.2593,0.9630,Common Loon (Nonbreeding/juvenile) (10)
282,"Allen's Hummingbird (Female, immature)",Allen's Hummingbird,Swifts and Hummingbirds,41,9,5,32,0.6429,0.2195,0.3273,0.2195,0.8293,"Rufous Hummingbird (Female, immature) (18)"
228,Greater Scaup (Female/Eclipse male),Greater Scaup,"Ducks, Geese, and Swans",30,7,5,23,0.5833,0.2333,0.3333,0.2333,0.7667,Lesser Scaup (Female/Eclipse male) (14)
279,"Calliope Hummingbird (Female, immature)",Calliope Hummingbird,Swifts and Hummingbirds,48,15,26,33,0.3659,0.3125,0.3371,0.3125,0.8958,"Broad-tailed Hummingbird (Female, immature) (17)"
82,California Gull (Adult),California Gull,"Gulls, Terns, and Allies",41,13,20,28,0.3939,0.3171,0.3514,0.3171,0.9024,Herring Gull (Adult) (8)
276,"Black-chinned Hummingbird (Female, immature)",Black-chinned Hummingbird,Swifts and Hummingbirds,59,21,38,38,0.3559,0.3559,0.3559,0.3559,0.7458,"Ruby-throated Hummingbird (Female, immature) (19)"
280,"Broad-tailed Hummingbird (Female, immature)",Broad-tailed Hummingbird,Swifts and Hummingbirds,29,13,30,16,0.3023,0.4483,0.3611,0.4483,0.8621,"Calliope Hummingbird (Female, immature) (12)"
484,Bell's Vireo,Bell's Vireo,Perching Birds,29,8,7,21,0.5333,0.2759,0.3636,0.2759,0.6897,Warbling Vireo (4)
467,Western Wood-Pewee,Western Wood-Pewee,Perching Birds,49,18,32,31,0.3600,0.3673,0.3636,0.3673,0.8367,Eastern Wood-Pewee (21)
288,Swainson's Hawk (Immature),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",24,8,12,16,0.4000,0.3333,0.3636,0.3333,0.6250,Red-tailed Hawk (Light morph immature) (6)
89,Black Tern,Black Tern,"Gulls, Terns, and Allies",35,10,8,25,0.5556,0.2857,0.3774,0.2857,0.6286,Forster's Tern (4)
471,Cordilleran Flycatcher,Cordilleran Flycatcher,Perching Birds,31,14,29,17,0.3256,0.4516,0.3784,0.4516,0.8387,Pacific-slope Flycatcher (7)
52,Broad-winged Hawk (Adult),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",26,9,10,17,0.4737,0.3462,0.4000,0.3462,0.7692,Cooper's Hawk (Adult) (4)
501,American Crow,American Crow,Perching Birds,57,24,38,33,0.3871,0.4211,0.4034,0.4211,0.9123,Common Raven (12)
137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",30,13,21,17,0.3824,0.4333,0.4062,0.4333,0.9000,Rough-legged Hawk (Dark morph) (5)
353,Cave Swallow,Cave Swallow,Perching Birds,34,12,13,22,0.4800,0.3529,0.4068,0.3529,0.8529,Cliff Swallow (13)
177,Western Screech-Owl,Western Screech-Owl,Owls,34,14,20,20,0.4118,0.4118,0.4118,0.4118,0.9118,Eastern Screech-Owl (18)
236,Barrow's Goldeneye (Female/Eclipse male),Barrow's Goldeneye,"Ducks, Geese, and Swans",25,7,2,18,0.7778,0.2800,0.4118,0.2800,0.8400,Common Goldeneye (Female/Eclipse male) (13)
187,Vaux's Swift,Vaux's Swift,Swifts and Hummingbirds,28,13,20,15,0.3939,0.4643,0.4262,0.4643,0.8571,Chimney Swift (6)
115,Neotropic Cormorant,Neotropic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",38,16,20,22,0.4444,0.4211,0.4324,0.4211,0.7105,Double-crested Cormorant (Immature) (8)
87,Mew Gull,Mew Gull,"Gulls, Terns, and Allies",23,10,13,13,0.4348,0.4348,0.4348,0.4348,0.7391,California Gull (Adult) (3)
53,Rough-legged Hawk (Dark morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",24,10,11,14,0.4762,0.4167,0.4444,0.4167,0.7917,Red-tailed Hawk (Dark morph) (4)
362,Juniper Titmouse,Juniper Titmouse,Perching Birds,25,11,13,14,0.4583,0.4400,0.4490,0.4400,0.9600,Oak Titmouse (9)
262,Broad-winged Hawk (Immature),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",29,10,5,19,0.6667,0.3448,0.4545,0.3448,0.7931,Red-shouldered Hawk (Immature) (10)
261,Red-shouldered Hawk (Immature),Red-shouldered Hawk,"Hawks, Kites, Eagles, and Allies",38,19,26,19,0.4222,0.5000,0.4578,0.5000,0.8421,Red-tailed Hawk (Light morph immature) (6)
457,Boat-tailed Grackle,Boat-tailed Grackle,Perching Birds,60,27,29,33,0.4821,0.4500,0.4655,0.4500,0.8667,Great-tailed Grackle (15)
195,Red-naped Sapsucker,Red-naped Sapsucker,Woodpeckers,54,22,17,32,0.5641,0.4074,0.4731,0.4074,0.9815,Yellow-bellied Sapsucker (28)
381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,Perching Birds,22,14,23,8,0.3784,0.6364,0.4746,0.6364,0.9545,Blue-gray Gnatcatcher (4)
414,Mourning Warbler,Mourning Warbler,Perching Birds,52,19,9,33,0.6786,0.3654,0.4750,0.3654,0.6731,MacGillivray's Warbler (10)
211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,"Gulls, Terns, and Allies",22,11,13,11,0.4583,0.5000,0.4783,0.5000,0.9091,Herring Gull (Immature) (6)
100,Tundra Swan,Tundra Swan,"Ducks, Geese, and Swans",28,13,13,15,0.5000,0.4643,0.4815,0.4643,0.8571,Trumpeter Swan (12)
221,Cinnamon Teal (Female/juvenile),Cinnamon Teal,"Ducks, Geese, and Swans",20,7,2,13,0.7778,0.3500,0.4828,0.3500,0.9000,Blue-winged Teal (Female/juvenile) (4)
217,Gadwall (Female/Eclipse male),Gadwall,"Ducks, Geese, and Swans",19,8,6,11,0.5714,0.4211,0.4848,0.4211,0.9474,Mallard (Female/Eclipse male) (3)
346,Common Raven,Common Raven,Perching Birds,57,32,43,25,0.4267,0.5614,0.4848,0.5614,0.8772,American Crow (11)
259,Sharp-shinned Hawk (Immature),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,29,32,29,0.4754,0.5000,0.4874,0.5000,0.9483,Cooper's Hawk (Immature) (18)
231,Surf Scoter (Female/immature),Surf Scoter,"Ducks, Geese, and Swans",24,10,7,14,0.5882,0.4167,0.4878,0.4167,0.8750,Common Eider (Immature/Eclipse male) (3)
75,Black Guillemot (Breeding),Black Guillemot,Skuas and Alcids,20,11,14,9,0.4400,0.5500,0.4889,0.5500,0.8500,Pigeon Guillemot (Breeding) (5)
514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,Perching Birds,32,13,8,19,0.6190,0.4062,0.4906,0.4062,0.8125,Cassin's Finch (Female/immature) (5)
535,Hooded Oriole (Female/Immature male),Hooded Oriole,Perching Birds,35,14,8,21,0.6364,0.4000,0.4912,0.4000,0.9429,Orchard Oriole (Female/Juvenile) (8)
361,Oak Titmouse,Oak Titmouse,Perching Birds,37,18,18,19,0.5000,0.4865,0.4932,0.4865,0.9459,Juniper Titmouse (9)
552,Orchard Oriole (Female/Juvenile),Orchard Oriole,Perching Birds,26,13,13,13,0.5000,0.5000,0.5000,0.5000,0.9231,Baltimore Oriole (Female/Immature male) (5)
468,Eastern Wood-Pewee,Eastern Wood-Pewee,Perching Birds,49,28,35,21,0.4444,0.5714,0.5000,0.5714,0.9388,Western Wood-Pewee (13)
277,"Anna's Hummingbird (Female, immature)",Anna's Hummingbird,Swifts and Hummingbirds,52,24,20,28,0.5455,0.4615,0.5000,0.4615,0.9423,"Black-chinned Hummingbird (Female, immature) (8)"
251,Great Cormorant (Immature),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",24,11,9,13,0.5500,0.4583,0.5000,0.4583,0.8333,Double-crested Cormorant (Immature) (9)
550,Fox Sparrow (Thick-billed/Slate-colored),Fox Sparrow,Perching Birds,16,6,2,10,0.7500,0.3750,0.5000,0.3750,0.9375,Fox Sparrow (Sooty) (8)
41,Great Cormorant (Adult),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",40,17,10,23,0.6296,0.4250,0.5075,0.4250,0.8500,Neotropic Cormorant (8)
352,Cliff Swallow,Cliff Swallow,Perching Birds,30,18,22,12,0.4500,0.6000,0.5143,0.6000,0.7333,Cave Swallow (3)
275,"Ruby-throated Hummingbird (Female, immature)",Ruby-throated Hummingbird,Swifts and Hummingbirds,60,36,43,24,0.4557,0.6000,0.5180,0.6000,0.9500,"Black-chinned Hummingbird (Female, immature) (9)"
553,Yellow-rumped Warbler (Winter/juvenile Audubon's),Yellow-rumped Warbler,Perching Birds,44,27,33,17,0.4500,0.6136,0.5192,0.6136,1.0000,Yellow-rumped Warbler (Breeding Audubon's) (12)
50,Cooper's Hawk (Adult),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",57,32,34,25,0.4848,0.5614,0.5203,0.5614,0.9123,Sharp-shinned Hawk (Adult ) (17)
5,Snow Goose (White morph),Snow Goose,"Ducks, Geese, and Swans",26,12,8,14,0.6000,0.4615,0.5217,0.4615,0.8077,Ross's Goose (9)
99,Trumpeter Swan,Trumpeter Swan,"Ducks, Geese, and Swans",37,19,16,18,0.5429,0.5135,0.5278,0.5135,1.0000,Tundra Swan (9)
134,Mississippi Kite,Mississippi Kite,"Hawks, Kites, Eagles, and Allies",50,23,14,27,0.6216,0.4600,0.5287,0.4600,0.7200,Vaux's Swift (3)
210,Herring Gull (Immature),Herring Gull,"Gulls, Terns, and Allies",44,22,17,22,0.5641,0.5000,0.5301,0.5000,0.9318,California Gull (Immature) (10)
18,Greater Scaup (Breeding male),Greater Scaup,"Ducks, Geese, and Swans",43,20,11,23,0.6452,0.4651,0.5405,0.4651,0.7907,Lesser Scaup (Breeding male) (15)
260,Cooper's Hawk (Immature),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",60,35,34,25,0.5072,0.5833,0.5426,0.5833,0.9667,Sharp-shinned Hawk (Immature) (16)
202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,Skuas and Alcids,12,6,4,6,0.6000,0.5000,0.5455,0.5000,0.7500,"Pigeon Guillemot (Nonbreeding, juvenile) (2)"
233,Black Scoter (Female/juvenile),Black Scoter,"Ducks, Geese, and Swans",22,12,10,10,0.5455,0.5455,0.5455,0.5455,0.7727,American Black Duck (2)
470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,Perching Birds,59,28,15,31,0.6512,0.4746,0.5490,0.4746,0.8983,Cordilleran Flycatcher (15)
104,Long-tailed Duck (Summer male),Long-tailed Duck,"Ducks, Geese, and Swans",12,8,9,4,0.4706,0.6667,0.5517,0.6667,1.0000,Long-tailed Duck (Female/juvenile) (2)
49,Sharp-shinned Hawk (Adult ),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,32,26,26,0.5517,0.5517,0.5517,0.5517,0.8966,Cooper's Hawk (Adult) (19)
186,Chimney Swift,Chimney Swift,Swifts and Hummingbirds,33,17,11,16,0.6071,0.5152,0.5574,0.5152,0.9697,Vaux's Swift (12)
486,Plumbeous Vireo,Plumbeous Vireo,Perching Birds,41,21,13,20,0.6176,0.5122,0.5600,0.5122,0.8780,Cassin's Vireo (13)
249,Northern Gannet (Immature/Juvenile),Northern Gannet,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",20,11,8,9,0.5789,0.5500,0.5641,0.5500,0.7000,Pacific Loon (Nonbreeding/juvenile) (2)
48,Northern Harrier (Adult male),Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,24,1,36,0.9600,0.4000,0.5647,0.4000,0.6667,"Northern Harrier (Female, immature) (8)"
289,Red-tailed Hawk (Light morph immature),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",60,37,34,23,0.5211,0.6167,0.5649,0.6167,0.8500,Red-tailed Hawk (Dark morph) (4)
469,Least Flycatcher,Least Flycatcher,Perching Birds,60,34,26,26,0.5667,0.5667,0.5667,0.5667,0.8833,Eastern Wood-Pewee (5)
458,Great-tailed Grackle,Great-tailed Grackle,Perching Birds,60,36,31,24,0.5373,0.6000,0.5669,0.6000,0.9500,Boat-tailed Grackle (13)
136,Swainson's Hawk (Light morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",39,25,24,14,0.5102,0.6410,0.5682,0.6410,0.9744,Swainson's Hawk (Dark morph ) (7)
510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,Perching Birds,29,14,6,15,0.7000,0.4828,0.5714,0.4828,0.8966,Bay-breasted Warbler (Breeding male) (6)
281,"Rufous Hummingbird (Female, immature)",Rufous Hummingbird,Swifts and Hummingbirds,37,24,23,13,0.5106,0.6486,0.5714,0.6486,0.9459,"Black-chinned Hummingbird (Female, immature) (5)"
133,White-tailed Kite,White-tailed Kite,"Hawks, Kites, Eagles, and Allies",13,6,2,7,0.7500,0.4615,0.5714,0.4615,0.8462,Mississippi Kite (2)
266,Peregrine Falcon (Immature),Peregrine Falcon,Caracaras and Falcons,31,17,11,14,0.6071,0.5484,0.5763,0.5484,0.8065,Peregrine Falcon (Adult) (3)
