species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Black-tailed Gnatcatcher,1,22,0.6364,0.3784,0.6364,0.4746,0.9545
Black-legged Kittiwake,2,42,0.6429,0.6261,0.6419,0.6338,0.9048
Red Crossbill,2,59,0.6441,0.7076,0.6594,0.6739,0.7797
Red-shouldered Hawk,2,76,0.6447,0.6165,0.6447,0.6289,0.8553
Ruby-throated Hummingbird,2,114,0.6491,0.5863,0.6519,0.6141,0.9649
Anna's Hummingbird,2,106,0.6509,0.6894,0.6474,0.6667,0.9623
MacGillivray's Warbler,1,46,0.6522,0.7143,0.6522,0.6818,0.9565
Caspian Tern,1,49,0.6531,0.7111,0.6531,0.6809,0.9592
Carolina Chickadee,1,58,0.6552,0.5846,0.6552,0.6179,0.9828
Eastern Screech-Owl,1,50,0.6600,0.5789,0.6600,0.6168,1.0000
Purple Martin,2,71,0.6620,0.7399,0.6635,0.6924,0.9296
Herring Gull,2,101,0.6634,0.5705,0.6447,0.5984,0.9703
Prairie Falcon,1,42,0.6667,0.6364,0.6667,0.6512,0.8810
Tennessee Warbler,1,60,0.6667,0.5195,0.6667,0.5839,0.9167
Costa's Hummingbird,2,58,0.6724,0.4672,0.5888,0.5201,0.9828
Ring-billed Gull,2,96,0.6771,0.6487,0.6528,0.6473,0.8958
Canada Goose,1,31,0.6774,0.7778,0.6774,0.7241,0.8387
Lesser Yellowlegs,1,60,0.6833,0.5857,0.6833,0.6308,1.0000
Vesper Sparrow,1,60,0.6833,0.8039,0.6833,0.7387,0.8667
Cassin's Kingbird,1,35,0.6857,0.6857,0.6857,0.6857,0.9714
Nuttall's Woodpecker,1,45,0.6889,0.7949,0.6889,0.7381,0.9778
Abert's Towhee,1,29,0.6897,0.8333,0.6897,0.7547,0.9310
Boreal Chickadee,1,42,0.6905,0.9062,0.6905,0.7838,0.9524
Great Black-backed Gull,2,73,0.6986,0.7453,0.7077,0.7259,0.9589
Warbling Vireo,1,60,0.7000,0.8235,0.7000,0.7568,0.9833
Eastern Phoebe,1,60,0.7000,0.7636,0.7000,0.7304,0.8500
Common Redpoll,1,40,0.7000,0.7368,0.7000,0.7179,0.9750
American Black Duck,1,37,0.7027,0.7647,0.7027,0.7324,0.8919
Gray-crowned Rosy-Finch,1,37,0.7027,0.6667,0.7027,0.6842,1.0000
California Towhee,1,44,0.7045,0.7750,0.7045,0.7381,0.9318
Bay-breasted Warbler,2,62,0.7097,0.7346,0.6959,0.7024,0.9032
Pygmy Nuthatch,1,38,0.7105,0.8182,0.7105,0.7606,0.9474
Northern Rough-winged Swallow,1,42,0.7143,0.6977,0.7143,0.7059,0.8810
Verdin,1,32,0.7188,0.8519,0.7188,0.7797,0.8750
Lesser Scaup,2,79,0.7215,0.4997,0.7266,0.5913,0.9747
Mottled Duck,1,29,0.7241,0.6562,0.7241,0.6885,0.9655
Redhead,2,44,0.7273,0.7101,0.7233,0.7166,0.9318
Golden-fronted Woodpecker,1,33,0.7273,0.6667,0.7273,0.6957,0.9697
Red-throated Loon,2,59,0.7288,0.8249,0.7057,0.7573,0.9322
Wrentit,1,37,0.7297,0.9000,0.7297,0.8060,0.9459
Black Scoter,2,41,0.7317,0.7013,0.7464,0.7227,0.8537
Northern Shrike,1,60,0.7333,0.8000,0.7333,0.7652,0.9167
Spotted Towhee,1,60,0.7333,0.8800,0.7333,0.8000,0.9333
Semipalmated Sandpiper,1,60,0.7333,0.6286,0.7333,0.6769,1.0000
Yellow-rumped Warbler,4,214,0.7336,0.6954,0.7263,0.7066,0.9953
Royal Tern,1,38,0.7368,0.7179,0.7368,0.7273,0.9737
Clark's Grebe,1,38,0.7368,0.7000,0.7368,0.7179,0.9737
Northern Gannet,2,80,0.7375,0.7510,0.6750,0.7106,0.8875
Western Grebe,1,42,0.7381,0.8158,0.7381,0.7750,1.0000
Crested Caracara,1,54,0.7407,0.9756,0.7407,0.8421,0.9259
Cassin's Finch,2,62,0.7419,0.7888,0.7127,0.7488,0.9194
Orchard Oriole,3,93,0.7419,0.6752,0.7083,0.6905,0.9570
Little Blue Heron,2,97,0.7423,0.7847,0.7243,0.7531,0.9278
Brewer's Sparrow,1,35,0.7429,0.6667,0.7429,0.7027,0.9429
Northern Flicker,2,118,0.7458,0.7718,0.7458,0.7544,0.9831
Yellow-bellied Sapsucker,1,59,0.7458,0.5789,0.7458,0.6519,0.9831
Great Blue Heron,1,60,0.7500,0.9184,0.7500,0.8257,0.9500
Red-necked Grebe,2,60,0.7500,0.8565,0.7492,0.7973,0.8833
Surf Scoter,2,61,0.7541,0.7032,0.6948,0.6883,0.9508
Harris's Sparrow,2,61,0.7541,0.8060,0.7565,0.7786,0.9672
Townsend's Solitaire,1,37,0.7568,0.7778,0.7568,0.7671,0.9730
Northern Pintail,2,66,0.7576,0.8359,0.7381,0.7834,0.9091
Lesser Goldfinch,2,95,0.7579,0.7930,0.7239,0.7531,0.9158
Orange-crowned Warbler,1,58,0.7586,0.6286,0.7586,0.6875,0.9310
Lazuli Bunting,2,68,0.7647,0.8211,0.7075,0.7598,0.9559
Willet,1,60,0.7667,0.8519,0.7667,0.8070,0.9667
Blue-gray Gnatcatcher,1,60,0.7667,0.8070,0.7667,0.7863,0.9667
Osprey,1,52,0.7692,0.7143,0.7692,0.7407,1.0000
Florida Scrub-Jay,1,26,0.7692,0.7407,0.7692,0.7547,0.9615
Bullock's Oriole,2,87,0.7701,0.7812,0.7549,0.7677,0.9655
Pine Warbler,1,48,0.7708,0.6607,0.7708,0.7115,0.9167
White-winged Dove,1,57,0.7719,0.7333,0.7719,0.7521,0.9123
Gadwall,2,75,0.7733,0.6645,0.6570,0.6523,0.9600
Common Loon,2,120,0.7750,0.7634,0.7750,0.7446,0.9083
European Starling,3,154,0.7792,0.8222,0.7660,0.7911,0.9610
Rufous-crowned Sparrow,1,41,0.7805,0.7442,0.7805,0.7619,0.9024
Bronzed Cowbird,1,32,0.7812,0.8065,0.7812,0.7937,0.9062
Canyon Towhee,1,46,0.7826,0.6429,0.7826,0.7059,0.9783
Ross's Goose,1,23,0.7826,0.6429,0.7826,0.7059,0.9565
Ruddy Duck,3,106,0.7830,0.8076,0.7682,0.7844,0.9717
Prairie Warbler,1,60,0.7833,0.8393,0.7833,0.8103,1.0000
Yellow Warbler,1,60,0.7833,0.8393,0.7833,0.8103,0.9167
Nashville Warbler,1,60,0.7833,0.6912,0.7833,0.7344,0.9500
Forster's Tern,1,60,0.7833,0.6812,0.7833,0.7287,0.9667
Hermit Thrush,1,60,0.7833,0.8868,0.7833,0.8319,0.9500
Scissor-tailed Flycatcher,1,37,0.7838,0.9355,0.7838,0.8529,0.9459
Blackburnian Warbler,1,51,0.7843,0.8511,0.7843,0.8163,0.8824
Blackpoll Warbler,2,103,0.7864,0.8828,0.7936,0.8357,0.9417
White-winged Crossbill,2,52,0.7885,0.9055,0.7812,0.8387,0.9615
Summer Tanager,3,100,0.7900,0.7809,0.7834,0.7819,0.9800
Canvasback,2,72,0.7917,0.9058,0.7751,0.8326,0.9444
Phainopepla,2,53,0.7925,0.7541,0.7754,0.7633,0.9245
Glossy Ibis,1,44,0.7955,0.7292,0.7955,0.7609,1.0000
Mountain Bluebird,1,49,0.7959,0.8125,0.7959,0.8041,0.9796
House Wren,1,54,0.7963,0.7679,0.7963,0.7818,0.9074
Western Bluebird,1,59,0.7966,0.9216,0.7966,0.8545,0.9322
Marsh Wren,1,60,0.8000,0.8000,0.8000,0.8000,0.9500
Ladder-backed Woodpecker,1,50,0.8000,0.6897,0.8000,0.7407,0.9800
Eastern Kingbird,1,60,0.8000,0.8136,0.8000,0.8067,0.9167
Long-tailed Duck,3,65,0.8000,0.7248,0.7686,0.7408,0.9538
Northern Pygmy-Owl,1,50,0.8000,0.8889,0.8000,0.8421,0.8800
Wood Thrush,1,46,0.8043,0.9487,0.8043,0.8706,0.9130
Ash-throated Flycatcher,1,41,0.8049,0.8919,0.8049,0.8462,0.9756
Fox Sparrow,3,119,0.8067,0.7918,0.7063,0.7274,0.9580
White-throated Sparrow,2,104,0.8077,0.7620,0.7936,0.7763,0.9712
Black Rosy-Finch,1,26,0.8077,0.7778,0.8077,0.7925,0.9231
Sanderling,2,68,0.8088,0.8556,0.7385,0.7916,0.9853
Baltimore Oriole,2,107,0.8131,0.8044,0.7975,0.8009,0.9626
Cinnamon Teal,2,75,0.8133,0.8465,0.6659,0.7151,0.9733
Eurasian Collared-Dove,1,59,0.8136,0.7742,0.8136,0.7934,0.9492
Harris's Hawk,1,43,0.8140,0.8750,0.8140,0.8434,0.9767
Gray Jay,1,54,0.8148,0.8627,0.8148,0.8381,0.8704
Anhinga,1,60,0.8167,0.7206,0.8167,0.7656,0.9667
Ruby-crowned Kinglet,1,60,0.8167,0.8305,0.8167,0.8235,0.9500
Bohemian Waxwing,1,60,0.8167,0.8750,0.8167,0.8448,0.9667
Song Sparrow,1,60,0.8167,0.8305,0.8167,0.8235,0.9833
Red-headed Woodpecker,2,94,0.8191,0.7786,0.7688,0.7711,0.9043
Northern Shoveler,2,100,0.8200,0.7937,0.7917,0.7923,0.9400
Blue Grosbeak,2,100,0.8200,0.8076,0.8087,0.8078,0.9500
Tree Swallow,1,56,0.8214,0.7302,0.8214,0.7731,0.9464
Field Sparrow,1,51,0.8235,0.8936,0.8235,0.8571,1.0000
Band-tailed Pigeon,1,40,0.8250,0.8919,0.8250,0.8571,0.9750
Western Tanager,2,86,0.8256,0.8170,0.7842,0.7992,0.9651
Blue-headed Vireo,1,52,0.8269,0.6418,0.8269,0.7227,0.9615
Western Kingbird,1,52,0.8269,0.7414,0.8269,0.7818,0.9615
Say's Phoebe,1,58,0.8276,0.8889,0.8276,0.8571,0.9483
American Pipit,1,58,0.8276,0.7869,0.8276,0.8067,0.9828
Bonaparte's Gull,1,58,0.8276,0.8421,0.8276,0.8348,0.9828
Rock Pigeon,1,58,0.8276,0.9057,0.8276,0.8649,0.9310
House Sparrow,2,116,0.8276,0.8125,0.8269,0.8185,0.9397
Dark-eyed Junco,5,192,0.8281,0.7636,0.7095,0.7114,0.9740
Yellow-crowned Night-Heron,2,99,0.8283,0.9159,0.8359,0.8723,0.9495
Indigo Bunting,2,99,0.8283,0.7297,0.8045,0.7650,0.9596
Yellow-billed Cuckoo,1,47,0.8298,0.7800,0.8298,0.8041,0.9362
Blue-winged Teal,2,59,0.8305,0.7697,0.7584,0.7640,0.9661
Broad-billed Hummingbird,2,71,0.8310,0.8358,0.7523,0.7858,0.9296
Bushtit,1,60,0.8333,0.6944,0.8333,0.7576,0.9167
Winter Wren,1,54,0.8333,0.7031,0.8333,0.7627,0.9815
Least Sandpiper,1,60,0.8333,0.8197,0.8333,0.8264,0.9833
Northern Parula,1,60,0.8333,0.8065,0.8333,0.8197,0.9000
Gray Catbird,1,60,0.8333,0.8621,0.8333,0.8475,0.9833
Mourning Dove,1,60,0.8333,0.8929,0.8333,0.8621,0.9500
Wild Turkey,1,60,0.8333,0.9091,0.8333,0.8696,0.9333
Laughing Gull,2,104,0.8365,0.7750,0.8348,0.8010,0.9904
Cattle Egret,1,49,0.8367,0.8542,0.8367,0.8454,0.9388
Black Oystercatcher,1,49,0.8367,0.9762,0.8367,0.9011,0.9796
Ring-necked Duck,2,68,0.8382,0.8523,0.8182,0.8345,0.9706
Solitary Sandpiper,1,56,0.8393,0.8246,0.8393,0.8319,0.9821
Reddish Egret,2,75,0.8400,0.7759,0.7997,0.7867,0.9733
Bobolink,2,88,0.8409,0.8831,0.8182,0.8480,0.9545
Yellow-throated Vireo,1,38,0.8421,0.8889,0.8421,0.8649,0.9474
Golden-crowned Sparrow,2,102,0.8431,0.8810,0.8452,0.8628,0.9706
Scarlet Tanager,2,77,0.8442,0.7748,0.8163,0.7911,0.9740
Bewick's Wren,1,58,0.8448,0.8305,0.8448,0.8376,0.9655
Swainson's Thrush,1,58,0.8448,0.8167,0.8448,0.8305,0.9483
Green-winged Teal,2,71,0.8451,0.8182,0.8256,0.8209,0.9859
Common Goldeneye,2,84,0.8452,0.7083,0.8351,0.7665,0.9524
Barn Owl,1,52,0.8462,0.8627,0.8462,0.8544,0.9231
Pelagic Cormorant,1,26,0.8462,0.5946,0.8462,0.6984,0.9615
Red-breasted Merganser,2,85,0.8471,0.8322,0.8506,0.8358,0.9647
Snowy Owl,1,46,0.8478,0.9512,0.8478,0.8966,0.9565
Greater White-fronted Goose,1,33,0.8485,0.9032,0.8485,0.8750,0.9697
Double-crested Cormorant,2,106,0.8491,0.6687,0.8501,0.7467,0.9906
Common Eider,3,73,0.8493,0.7715,0.8480,0.8069,0.9452
Red-bellied Woodpecker,1,60,0.8500,0.8500,0.8500,0.8500,0.9833
White-throated Swift,1,40,0.8500,0.7727,0.8500,0.8095,0.9750
Eared Grebe,2,80,0.8500,0.8414,0.8459,0.8410,0.9625
Yellow-breasted Chat,1,60,0.8500,0.8500,0.8500,0.8500,0.9667
American Kestrel,2,115,0.8522,0.8665,0.8500,0.8579,0.9565
Horned Grebe,2,95,0.8526,0.8152,0.8595,0.8366,1.0000
Black Vulture,1,48,0.8542,0.8039,0.8542,0.8283,0.9792
Monk Parakeet,1,28,0.8571,1.0000,0.8571,0.9231,0.9643
Red-breasted Sapsucker,1,42,0.8571,0.8571,0.8571,0.8571,0.9762
Northern Waterthrush,1,56,0.8571,0.6857,0.8571,0.7619,0.9821
Chipping Sparrow,2,106,0.8585,0.8182,0.8496,0.8335,0.9528
Gila Woodpecker,1,50,0.8600,0.8600,0.8600,0.8600,0.9800
Harlequin Duck,2,65,0.8615,0.9886,0.7955,0.8657,0.9538
Common Grackle,1,58,0.8621,0.7246,0.8621,0.7874,0.9483
Purple Gallinule,2,51,0.8627,0.8598,0.7148,0.7584,0.9608
Bald Eagle,2,103,0.8641,0.7158,0.8405,0.7731,0.9709
Wilson's Phalarope,2,81,0.8642,0.8575,0.8373,0.8458,0.9753
Purple Finch,2,97,0.8660,0.8560,0.8585,0.8545,0.9897
Northern Saw-whet Owl,1,45,0.8667,0.8125,0.8667,0.8387,0.9556
Downy Woodpecker,1,60,0.8667,0.6500,0.8667,0.7429,0.9833
American Woodcock,1,30,0.8667,0.9286,0.8667,0.8966,0.9333
Northern Mockingbird,1,60,0.8667,0.8525,0.8667,0.8595,0.9500
Pine Siskin,1,60,0.8667,0.8525,0.8667,0.8595,1.0000
Mountain Chickadee,1,53,0.8679,0.8214,0.8679,0.8440,1.0000
Brown-headed Nuthatch,1,38,0.8684,0.8462,0.8684,0.8571,0.9737
Ring-necked Pheasant,2,61,0.8689,0.8111,0.8146,0.8122,0.9016
Clark's Nutcracker,1,46,0.8696,0.9302,0.8696,0.8989,0.9130
Common Nighthawk,1,39,0.8718,0.8718,0.8718,0.8718,0.9487
Magnolia Warbler,2,105,0.8762,0.8413,0.8639,0.8523,0.9905
Black-crowned Night-Heron,2,114,0.8772,0.8934,0.8741,0.8825,0.9912
Black-headed Grosbeak,2,106,0.8774,0.8662,0.8646,0.8610,0.9906
Yellow-headed Blackbird,2,83,0.8795,0.8521,0.8574,0.8497,0.9759
Brown-headed Cowbird,2,109,0.8807,0.8218,0.8748,0.8474,0.9541
Lark Sparrow,1,59,0.8814,0.8667,0.8814,0.8739,0.9492
White-faced Ibis,1,34,0.8824,0.7317,0.8824,0.8000,1.0000
Savannah Sparrow,1,60,0.8833,0.8030,0.8833,0.8413,1.0000
Red-breasted Nuthatch,1,60,0.8833,0.8281,0.8833,0.8548,0.9833
White-breasted Nuthatch,1,60,0.8833,0.9138,0.8833,0.8983,0.9667
Western Meadowlark,1,60,0.8833,0.7067,0.8833,0.7852,0.9833
Yellow-throated Warbler,1,60,0.8833,0.9636,0.8833,0.9217,0.9167
Western Scrub-Jay,1,60,0.8833,0.6883,0.8833,0.7737,1.0000
Loggerhead Shrike,1,60,0.8833,0.7910,0.8833,0.8346,0.9333
Mallard,2,120,0.8833,0.8427,0.8833,0.8625,0.9583
Horned Lark,1,60,0.8833,0.8983,0.8833,0.8908,0.9500
Ovenbird,1,60,0.8833,0.9298,0.8833,0.9060,0.9333
Burrowing Owl,1,43,0.8837,0.9500,0.8837,0.9157,0.9767
Hooded Merganser,2,86,0.8837,0.8895,0.8714,0.8802,0.9767
Cactus Wren,1,43,0.8837,0.8636,0.8837,0.8736,1.0000
Chestnut-sided Warbler,2,95,0.8842,0.9014,0.8548,0.8740,0.9895
Common Ground-Dove,1,35,0.8857,0.9394,0.8857,0.9118,0.9429
Palm Warbler,1,44,0.8864,0.8478,0.8864,0.8667,0.9545
Eastern Towhee,1,54,0.8889,0.7619,0.8889,0.8205,0.9815
Yellow-billed Magpie,1,27,0.8889,0.9231,0.8889,0.9057,1.0000
Black-throated Blue Warbler,2,91,0.8901,0.8956,0.8795,0.8874,0.9560
White Ibis,2,91,0.8901,0.9398,0.8681,0.8994,0.9780
Wood Stork,1,56,0.8929,0.9434,0.8929,0.9174,0.9643
Black Turnstone,1,47,0.8936,1.0000,0.8936,0.9438,1.0000
Pyrrhuloxia,1,48,0.8958,0.8600,0.8958,0.8776,1.0000
Snowy Egret,1,49,0.8980,0.8462,0.8980,0.8713,1.0000
Spotted Sandpiper,2,98,0.8980,0.9126,0.8961,0.9023,0.9694
Turkey Vulture,1,59,0.8983,1.0000,0.8983,0.9464,0.9153
Vermilion Flycatcher,2,89,0.8989,0.9072,0.8750,0.8844,0.9438
Black-throated Green Warbler,1,60,0.9000,0.8438,0.9000,0.8710,0.9667
Swamp Sparrow,1,60,0.9000,0.8710,0.9000,0.8852,0.9667
Pied-billed Grebe,1,60,0.9000,0.8060,0.9000,0.8504,0.9833
Eastern Bluebird,1,60,0.9000,0.8571,0.9000,0.8780,1.0000
Canada Warbler,1,60,0.9000,0.9643,0.9000,0.9310,0.9667
American Goldfinch,2,120,0.9000,0.9024,0.9000,0.8989,0.9833
Tricolored Heron,1,60,0.9000,0.8060,0.9000,0.8504,0.9833
American Coot,1,60,0.9000,0.9643,0.9000,0.9310,0.9000
Tufted Titmouse,1,60,0.9000,0.7826,0.9000,0.8372,0.9833
Black-throated Gray Warbler,1,41,0.9024,0.9250,0.9024,0.9136,0.9512
Bufflehead,2,93,0.9032,0.7683,0.8841,0.8221,0.9570
Dunlin,2,93,0.9032,0.9188,0.8998,0.9081,0.9892
Bridled Titmouse,1,31,0.9032,0.9032,0.9032,0.9032,0.9677
Pine Grosbeak,2,74,0.9054,0.9201,0.9028,0.9110,0.9459
Common Merganser,2,74,0.9054,0.8624,0.9092,0.8845,1.0000
Black Skimmer,1,53,0.9057,0.8889,0.9057,0.8972,0.9811
Great Crested Flycatcher,1,53,0.9057,0.8727,0.9057,0.8889,0.9811
Wood Duck,2,106,0.9057,0.9502,0.8938,0.9189,0.9811
Brant,1,32,0.9062,0.9355,0.9062,0.9206,0.9688
Snow Bunting,2,64,0.9062,0.9808,0.8141,0.8808,0.9375
Cedar Waxwing,1,54,0.9074,0.8167,0.9074,0.8596,0.9444
Rose-breasted Grosbeak,2,108,0.9074,0.8218,0.8979,0.8581,0.9722
American Redstart,2,119,0.9076,0.9367,0.9068,0.9204,0.9664
Brown Thrasher,1,57,0.9123,0.9630,0.9123,0.9369,0.9474
Barn Swallow,1,57,0.9123,0.8966,0.9123,0.9043,1.0000
Curve-billed Thrasher,1,46,0.9130,0.9767,0.9130,0.9438,0.9565
Wilson's Warbler,1,60,0.9167,0.9016,0.9167,0.9091,0.9833
Killdeer,1,60,0.9167,0.9167,0.9167,0.9167,0.9833
Lincoln's Sparrow,1,60,0.9167,0.7971,0.9167,0.8527,1.0000
Dickcissel,1,60,0.9167,1.0000,0.9167,0.9565,0.9333
Common Yellowthroat,2,120,0.9167,0.8517,0.9167,0.8829,0.9833
Townsend's Warbler,1,60,0.9167,0.7971,0.9167,0.8527,0.9667
Belted Kingfisher,1,60,0.9167,0.9483,0.9167,0.9322,0.9667
Barred Owl,1,60,0.9167,0.9483,0.9167,0.9322,0.9667
Hooded Warbler,1,49,0.9184,1.0000,0.9184,0.9574,1.0000
American Oystercatcher,1,49,0.9184,0.8824,0.9184,0.9000,0.9592
Sandhill Crane,1,25,0.9200,0.8846,0.9200,0.9020,0.9200
Black-billed Magpie,1,38,0.9211,0.8974,0.9211,0.9091,1.0000
Golden-crowned Kinglet,1,51,0.9216,0.9592,0.9216,0.9400,0.9608
American Wigeon,2,64,0.9219,0.8924,0.8988,0.8948,1.0000
Long-billed Curlew,1,53,0.9245,0.9245,0.9245,0.9245,0.9623
Surfbird,1,40,0.9250,0.9737,0.9250,0.9487,0.9500
Northern Cardinal,2,120,0.9250,0.9040,0.9250,0.9136,0.9917
Veery,1,41,0.9268,0.8444,0.9268,0.8837,0.9756
Wilson's Snipe,1,55,0.9273,0.8947,0.9273,0.9107,0.9818
American White Pelican,1,28,0.9286,0.8125,0.9286,0.8667,0.9643
Varied Thrush,1,56,0.9286,0.8966,0.9286,0.9123,0.9464
White-eyed Vireo,1,57,0.9298,0.8833,0.9298,0.9060,1.0000
Brown Creeper,1,58,0.9310,0.9153,0.9310,0.9231,0.9828
Red-winged Blackbird,2,119,0.9328,0.8643,0.9331,0.8969,1.0000
Red-eyed Vireo,1,60,0.9333,0.8116,0.9333,0.8682,0.9667
Black-and-white Warbler,1,60,0.9333,0.8485,0.9333,0.8889,0.9667
Great Egret,1,60,0.9333,0.8485,0.9333,0.8889,0.9833
Black Phoebe,1,60,0.9333,0.9180,0.9333,0.9256,1.0000
