class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
345,Chihuahuan Raven,Chihuahuan Raven,Perching Birds,27,2,10,25,0.1667,0.0741,0.1026,0.0741,0.8148,Common Raven (15)
228,Greater Scaup (Female/Eclipse male),Greater Scaup,"Ducks, Geese, and Swans",30,3,3,27,0.5000,0.1000,0.1667,0.1000,0.7333,Lesser Scaup (Female/Eclipse male) (21)
519,Dark-eyed Junco (White-winged),Dark-eyed Junco,Perching Birds,9,1,1,8,0.5000,0.1111,0.1818,0.1111,0.8889,Dark-eyed Junco (Slate-colored) (8)
208,Western Gull (Immature),Western Gull,"Gulls, Terns, and Allies",26,5,13,21,0.2778,0.1923,0.2273,0.1923,0.7692,Glaucous-winged Gull (Immature) (7)
351,Bank Swallow,Bank Swallow,Perching Birds,27,4,4,23,0.5000,0.1481,0.2286,0.1481,0.6296,Northern Rough-winged Swallow (7)
3,Swainson's Hawk (Dark morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",30,8,22,22,0.2667,0.2667,0.2667,0.2667,0.8000,Swainson's Hawk (Light morph ) (7)
251,Great Cormorant (Immature),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",24,5,7,19,0.4167,0.2083,0.2778,0.2083,0.7917,Double-crested Cormorant (Immature) (11)
209,California Gull (Immature),California Gull,"Gulls, Terns, and Allies",25,8,21,17,0.2759,0.3200,0.2963,0.3200,0.7200,California Gull (Adult) (4)
343,Northwestern Crow,Northwestern Crow,Perching Birds,19,6,15,13,0.2857,0.3158,0.3000,0.3158,0.8421,Fish Crow (6)
344,Fish Crow,Fish Crow,Perching Birds,30,11,32,19,0.2558,0.3667,0.3014,0.3667,0.9667,American Crow (7)
288,Swainson's Hawk (Immature),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",24,6,8,18,0.4286,0.2500,0.3158,0.2500,0.7083,Red-tailed Hawk (Light morph immature) (4)
221,Cinnamon Teal (Female/juvenile),Cinnamon Teal,"Ducks, Geese, and Swans",20,4,1,16,0.8000,0.2000,0.3200,0.2000,0.8000,Northern Shoveler (Female/Eclipse male) (3)
236,Barrow's Goldeneye (Female/Eclipse male),Barrow's Goldeneye,"Ducks, Geese, and Swans",25,5,1,20,0.8333,0.2000,0.3226,0.2000,0.9200,Common Goldeneye (Female/Eclipse male) (14)
377,Pacific Wren,Pacific Wren,Perching Birds,21,5,3,16,0.6250,0.2381,0.3448,0.2381,0.8571,Winter Wren (16)
18,Greater Scaup (Breeding male),Greater Scaup,"Ducks, Geese, and Swans",43,12,8,31,0.6000,0.2791,0.3810,0.2791,0.7442,Lesser Scaup (Breeding male) (19)
89,Black Tern,Black Tern,"Gulls, Terns, and Allies",35,10,5,25,0.6667,0.2857,0.4000,0.2857,0.5714,Forster's Tern (6)
276,"Black-chinned Hummingbird (Female, immature)",Black-chinned Hummingbird,Swifts and Hummingbirds,59,22,28,37,0.4400,0.3729,0.4037,0.3729,0.8136,"Ruby-throated Hummingbird (Female, immature) (22)"
487,Cassin's Vireo,Cassin's Vireo,Perching Birds,36,15,20,21,0.4286,0.4167,0.4225,0.4167,0.9167,Blue-headed Vireo (10)
501,American Crow,American Crow,Perching Birds,57,24,30,33,0.4444,0.4211,0.4324,0.4211,0.8246,Common Raven (13)
187,Vaux's Swift,Vaux's Swift,Swifts and Hummingbirds,28,13,19,15,0.4062,0.4643,0.4333,0.4643,1.0000,Chimney Swift (7)
280,"Broad-tailed Hummingbird (Female, immature)",Broad-tailed Hummingbird,Swifts and Hummingbirds,29,15,25,14,0.3750,0.5172,0.4348,0.5172,0.8276,"Calliope Hummingbird (Female, immature) (7)"
471,Cordilleran Flycatcher,Cordilleran Flycatcher,Perching Birds,31,15,21,16,0.4167,0.4839,0.4478,0.4839,0.9032,Least Flycatcher (5)
211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,"Gulls, Terns, and Allies",22,9,9,13,0.5000,0.4091,0.4500,0.4091,0.9545,Herring Gull (Immature) (6)
353,Cave Swallow,Cave Swallow,Perching Birds,34,12,7,22,0.6316,0.3529,0.4528,0.3529,0.7941,Cliff Swallow (9)
115,Neotropic Cormorant,Neotropic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",38,14,8,24,0.6364,0.3684,0.4667,0.3684,0.8158,Double-crested Cormorant (Immature) (11)
244,Pacific Loon (Nonbreeding/juvenile),Pacific Loon,Loons,27,11,9,16,0.5500,0.4074,0.4681,0.4074,0.8148,Common Loon (Nonbreeding/juvenile) (6)
414,Mourning Warbler,Mourning Warbler,Perching Birds,52,20,13,32,0.6061,0.3846,0.4706,0.3846,0.6923,MacGillivray's Warbler (16)
53,Rough-legged Hawk (Dark morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",24,12,15,12,0.4444,0.5000,0.4706,0.5000,0.9583,Red-tailed Hawk (Dark morph) (4)
278,"Costa's Hummingbird (Female, immature)",Costa's Hummingbird,Swifts and Hummingbirds,21,9,8,12,0.5294,0.4286,0.4737,0.4286,0.8571,"Black-chinned Hummingbird (Female, immature) (4)"
133,White-tailed Kite,White-tailed Kite,"Hawks, Kites, Eagles, and Allies",13,5,3,8,0.6250,0.3846,0.4762,0.3846,0.8462,Mississippi Kite (3)
279,"Calliope Hummingbird (Female, immature)",Calliope Hummingbird,Swifts and Hummingbirds,48,20,16,28,0.5556,0.4167,0.4762,0.4167,0.8750,"Broad-tailed Hummingbird (Female, immature) (14)"
177,Western Screech-Owl,Western Screech-Owl,Owls,34,17,20,17,0.4595,0.5000,0.4789,0.5000,0.9412,Eastern Screech-Owl (15)
137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",30,14,14,16,0.5000,0.4667,0.4828,0.4667,0.7667,Swainson's Hawk (Dark morph ) (3)
346,Common Raven,Common Raven,Perching Birds,57,35,49,22,0.4167,0.6140,0.4965,0.6140,0.9123,American Crow (8)
233,Black Scoter (Female/juvenile),Black Scoter,"Ducks, Geese, and Swans",22,9,5,13,0.6429,0.4091,0.5000,0.4091,0.8182,American Black Duck (3)
52,Broad-winged Hawk (Adult),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",26,13,13,13,0.5000,0.5000,0.5000,0.5000,0.8462,Rough-legged Hawk (Dark morph) (2)
100,Tundra Swan,Tundra Swan,"Ducks, Geese, and Swans",28,13,11,15,0.5417,0.4643,0.5000,0.4643,0.8929,Trumpeter Swan (10)
202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,Skuas and Alcids,12,6,6,6,0.5000,0.5000,0.5000,0.5000,0.9167,"Pigeon Guillemot (Nonbreeding, juvenile) (2)"
458,Great-tailed Grackle,Great-tailed Grackle,Perching Birds,60,31,32,29,0.4921,0.5167,0.5041,0.5167,0.9500,Boat-tailed Grackle (18)
535,Hooded Oriole (Female/Immature male),Hooded Oriole,Perching Birds,35,15,9,20,0.6250,0.4286,0.5085,0.4286,0.9714,Orchard Oriole (Female/Juvenile) (10)
262,Broad-winged Hawk (Immature),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",29,14,12,15,0.5385,0.4828,0.5091,0.4828,0.8276,Red-shouldered Hawk (Immature) (5)
281,"Rufous Hummingbird (Female, immature)",Rufous Hummingbird,Swifts and Hummingbirds,37,21,23,16,0.4773,0.5676,0.5185,0.5676,1.0000,"Calliope Hummingbird (Female, immature) (5)"
259,Sharp-shinned Hawk (Immature),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,33,36,25,0.4783,0.5690,0.5197,0.5690,0.9483,Cooper's Hawk (Immature) (16)
217,Gadwall (Female/Eclipse male),Gadwall,"Ducks, Geese, and Swans",19,10,9,9,0.5263,0.5263,0.5263,0.5263,0.9474,Green-winged Teal (Female/juvenile) (2)
