true_class,pred_class,count,same_species,same_order
Black-capped Chickadee,Carolina Chickadee,26,False,True
Red-naped Sapsucker,Yellow-bellied Sapsucker,25,False,True
Hairy Woodpecker,Downy Woodpecker,24,False,True
Greater Yellowlegs,Lesser Yellowlegs,22,False,True
Allen's Hummingbird (Adult Male),Rufous Hummingbird (Adult Male),21,False,True
Rufous Hummingbird (Adult Male),Allen's Hummingbird (Adult Male),21,False,True
Greater Scaup (Female/Eclipse male),Lesser Scaup (Female/Eclipse male),19,False,True
Sharp-shinned Hawk (Immature),Cooper's Hawk (Immature),19,False,True
Cooper's Hawk (Adult),Sharp-shinned Hawk (Adult ),18,False,True
Western Screech-Owl,Eastern Screech-Owl,18,False,True
Western Wood-Pewee,Eastern Wood-Pewee,18,False,True
"Black-chinned Hummingbird (Female, immature)","Ruby-throated Hummingbird (Female, immature)",18,False,True
"Allen's Hummingbird (Female, immature)","Rufous Hummingbird (Female, immature)",17,False,True
Northern Flicker (Red-shafted),Northern Flicker (Yellow-shafted),17,True,True
Eastern Screech-Owl,Western Screech-Owl,16,False,True
Cassin's Vireo,Blue-headed Vireo,16,False,True
Plumbeous Vireo,Cassin's Vireo,16,False,True
Barrow's Goldeneye (Female/Eclipse male),Common Goldeneye (Female/Eclipse male),15,False,True
Chihuahuan Raven,Common Raven,15,False,True
"Calliope Hummingbird (Female, immature)","Broad-tailed Hummingbird (Female, immature)",15,False,True
Sharp-shinned Hawk (Adult ),Cooper's Hawk (Adult),15,False,True
Yellow-rumped Warbler (Winter/juvenile Audubon's),Yellow-rumped Warbler (Breeding Audubon's),14,True,True
Cooper's Hawk (Immature),Sharp-shinned Hawk (Immature),13,False,True
Boat-tailed Grackle,Great-tailed Grackle,13,False,True
"Ruby-throated Hummingbird (Female, immature)","Black-chinned Hummingbird (Female, immature)",13,False,True
Common Tern,Forster's Tern,13,False,True
Pacific Wren,Winter Wren,13,False,True
"Broad-tailed Hummingbird (Female, immature)","Calliope Hummingbird (Female, immature)",13,False,True
Tundra Swan,Trumpeter Swan,13,False,True
Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler (Winter/juvenile Audubon's),13,True,True
Lesser Yellowlegs,Greater Yellowlegs,13,False,True
Pacific-slope Flycatcher,Cordilleran Flycatcher,13,False,True
Eastern Meadowlark,Western Meadowlark,12,False,True
Western Sandpiper,Semipalmated Sandpiper,11,False,True
Great-tailed Grackle,Boat-tailed Grackle,11,False,True
Common Raven,American Crow,11,False,True
Fish Crow,American Crow,11,False,True
Spotted Towhee,Eastern Towhee,11,False,True
Cave Swallow,Cliff Swallow,11,False,True
Northern Flicker (Yellow-shafted),Northern Flicker (Red-shafted),11,True,True
Mourning Warbler,MacGillivray's Warbler,11,False,True
European Starling (Breeding Adult),European Starling (Nonbreeding Adult),10,True,True
American Crow,Common Raven,10,False,True
White-throated Sparrow (Tan-striped/immature),White-throated Sparrow (White-striped),10,True,True
Eastern Wood-Pewee,Western Wood-Pewee,10,False,True
Carolina Chickadee,Black-capped Chickadee,10,False,True
Semipalmated Sandpiper,Least Sandpiper,9,False,True
Brown-capped Rosy-Finch,Gray-crowned Rosy-Finch,9,False,True
Glossy Ibis,White-faced Ibis,9,False,True
Western Grebe,Clark's Grebe,9,False,True
Louisiana Waterthrush,Northern Waterthrush,9,False,True
Neotropic Cormorant,Double-crested Cormorant (Immature),9,False,True
Pacific Loon (Nonbreeding/juvenile),Common Loon (Nonbreeding/juvenile),9,False,True
Fox Sparrow (Thick-billed/Slate-colored),Fox Sparrow (Sooty),9,True,True
Golden Eagle (Immature),Golden Eagle (Adult),9,True,True
Greater Scaup (Breeding male),Lesser Scaup (Breeding male),9,False,True
Chimney Swift,Vaux's Swift,9,False,True
Downy Woodpecker,Hairy Woodpecker,9,False,True
California Gull (Adult),Herring Gull (Adult),9,False,True
American Crow,Fish Crow,8,False,True
