class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
228,Greater Scaup (Female/Eclipse male),Greater Scaup,"Ducks, Geese, and Swans",30,3,4,27,0.4286,0.1000,0.1622,0.1000,0.6667,Lesser Scaup (Female/Eclipse male) (19)
345,Chihuahuan Raven,Chihuahuan Raven,Perching Birds,27,4,16,23,0.2000,0.1481,0.1702,0.1481,0.7407,Common Raven (15)
519,Dark-eyed Junco (White-winged),Dark-eyed Junco,Perching Birds,9,1,1,8,0.5000,0.1111,0.1818,0.1111,0.8889,Dark-eyed Junco (Slate-colored) (7)
351,Bank Swallow,Bank Swallow,Perching Birds,27,4,10,23,0.2857,0.1481,0.1951,0.1481,0.6296,Northern Rough-winged Swallow (4)
208,Western Gull (Immature),Western Gull,"Gulls, Terns, and Allies",26,4,11,22,0.2667,0.1538,0.1951,0.1538,0.6923,Glaucous-winged Gull (Immature) (6)
377,Pacific Wren,Pacific Wren,Perching Birds,21,3,3,18,0.5000,0.1429,0.2222,0.1429,0.7619,Winter Wren (13)
487,Cassin's Vireo,Cassin's Vireo,Perching Birds,36,9,30,27,0.2308,0.2500,0.2400,0.2500,0.8889,Blue-headed Vireo (16)
53,Rough-legged Hawk (Dark morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",24,6,20,18,0.2308,0.2500,0.2400,0.2500,0.8333,Red-tailed Hawk (Dark morph) (5)
344,Fish Crow,Fish Crow,Perching Birds,30,8,25,22,0.2424,0.2667,0.2540,0.2667,0.7333,American Crow (11)
3,Swainson's Hawk (Dark morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",30,7,18,23,0.2800,0.2333,0.2545,0.2333,0.7667,Swainson's Hawk (Light morph ) (8)
343,Northwestern Crow,Northwestern Crow,Perching Birds,19,5,15,14,0.2500,0.2632,0.2564,0.2632,0.8947,American Crow (7)
282,"Allen's Hummingbird (Female, immature)",Allen's Hummingbird,Swifts and Hummingbirds,41,7,5,34,0.5833,0.1707,0.2642,0.1707,0.8780,"Rufous Hummingbird (Female, immature) (17)"
236,Barrow's Goldeneye (Female/Eclipse male),Barrow's Goldeneye,"Ducks, Geese, and Swans",25,4,1,21,0.8000,0.1600,0.2667,0.1600,0.9200,Common Goldeneye (Female/Eclipse male) (15)
484,Bell's Vireo,Bell's Vireo,Perching Birds,29,6,8,23,0.4286,0.2069,0.2791,0.2069,0.5862,Tennessee Warbler (4)
550,Fox Sparrow (Thick-billed/Slate-colored),Fox Sparrow,Perching Birds,16,3,1,13,0.7500,0.1875,0.3000,0.1875,1.0000,Fox Sparrow (Sooty) (9)
87,Mew Gull,Mew Gull,"Gulls, Terns, and Allies",23,7,12,16,0.3684,0.3043,0.3333,0.3043,0.7826,Ring-billed Gull (Adult) (3)
280,"Broad-tailed Hummingbird (Female, immature)",Broad-tailed Hummingbird,Swifts and Hummingbirds,29,12,29,17,0.2927,0.4138,0.3429,0.4138,0.8621,"Calliope Hummingbird (Female, immature) (13)"
89,Black Tern,Black Tern,"Gulls, Terns, and Allies",35,9,8,26,0.5294,0.2571,0.3462,0.2571,0.6000,Forster's Tern (6)
209,California Gull (Immature),California Gull,"Gulls, Terns, and Allies",25,8,11,17,0.4211,0.3200,0.3636,0.3200,0.6800,Herring Gull (Immature) (3)
276,"Black-chinned Hummingbird (Female, immature)",Black-chinned Hummingbird,Swifts and Hummingbirds,59,22,38,37,0.3667,0.3729,0.3697,0.3729,0.7966,"Ruby-throated Hummingbird (Female, immature) (18)"
278,"Costa's Hummingbird (Female, immature)",Costa's Hummingbird,Swifts and Hummingbirds,21,8,14,13,0.3636,0.3810,0.3721,0.3810,0.8571,"Ruby-throated Hummingbird (Female, immature) (4)"
244,Pacific Loon (Nonbreeding/juvenile),Pacific Loon,Loons,27,10,14,17,0.4167,0.3704,0.3922,0.3704,0.9630,Common Loon (Nonbreeding/juvenile) (9)
279,"Calliope Hummingbird (Female, immature)",Calliope Hummingbird,Swifts and Hummingbirds,48,22,39,26,0.3607,0.4583,0.4037,0.4583,0.9375,"Broad-tailed Hummingbird (Female, immature) (15)"
467,Western Wood-Pewee,Western Wood-Pewee,Perching Birds,49,18,22,31,0.4500,0.3673,0.4045,0.3673,0.8163,Eastern Wood-Pewee (18)
501,American Crow,American Crow,Perching Birds,57,25,39,32,0.3906,0.4386,0.4132,0.4386,0.8596,Common Raven (10)
115,Neotropic Cormorant,Neotropic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",38,15,19,23,0.4412,0.3947,0.4167,0.3947,0.7632,Double-crested Cormorant (Immature) (9)
202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,Skuas and Alcids,12,4,3,8,0.5714,0.3333,0.4211,0.3333,0.8333,"Pigeon Guillemot (Nonbreeding, juvenile) (5)"
486,Plumbeous Vireo,Plumbeous Vireo,Perching Birds,41,14,11,27,0.5600,0.3415,0.4242,0.3415,0.8537,Cassin's Vireo (16)
177,Western Screech-Owl,Western Screech-Owl,Owls,34,15,20,19,0.4286,0.4412,0.4348,0.4412,0.9118,Eastern Screech-Owl (18)
288,Swainson's Hawk (Immature),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",24,9,8,15,0.5294,0.3750,0.4390,0.3750,0.6667,Red-tailed Hawk (Light morph immature) (4)
471,Cordilleran Flycatcher,Cordilleran Flycatcher,Perching Birds,31,17,29,14,0.3696,0.5484,0.4416,0.5484,0.7742,Pacific-slope Flycatcher (4)
187,Vaux's Swift,Vaux's Swift,Swifts and Hummingbirds,28,14,20,14,0.4118,0.5000,0.4516,0.5000,0.8929,Chimney Swift (7)
82,California Gull (Adult),California Gull,"Gulls, Terns, and Allies",41,17,17,24,0.5000,0.4146,0.4533,0.4146,0.8780,Herring Gull (Adult) (9)
414,Mourning Warbler,Mourning Warbler,Perching Birds,52,17,6,35,0.7391,0.3269,0.4533,0.3269,0.6731,MacGillivray's Warbler (11)
251,Great Cormorant (Immature),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",24,10,10,14,0.5000,0.4167,0.4545,0.4167,0.8750,Double-crested Cormorant (Immature) (7)
233,Black Scoter (Female/juvenile),Black Scoter,"Ducks, Geese, and Swans",22,9,8,13,0.5294,0.4091,0.4615,0.4091,0.7727,White-winged Scoter (Female/juvenile) (4)
553,Yellow-rumped Warbler (Winter/juvenile Audubon's),Yellow-rumped Warbler,Perching Birds,44,22,28,22,0.4400,0.5000,0.4681,0.5000,1.0000,Yellow-rumped Warbler (Breeding Audubon's) (14)
552,Orchard Oriole (Female/Juvenile),Orchard Oriole,Perching Birds,26,12,13,14,0.4800,0.4615,0.4706,0.4615,0.8846,Baltimore Oriole (Female/Immature male) (4)
352,Cliff Swallow,Cliff Swallow,Perching Birds,30,16,22,14,0.4211,0.5333,0.4706,0.5333,0.8000,Cave Swallow (5)
362,Juniper Titmouse,Juniper Titmouse,Perching Birds,25,12,14,13,0.4615,0.4800,0.4706,0.4800,1.0000,Oak Titmouse (8)
261,Red-shouldered Hawk (Immature),Red-shouldered Hawk,"Hawks, Kites, Eagles, and Allies",38,19,23,19,0.4524,0.5000,0.4750,0.5000,0.8421,Red-shouldered Hawk (Adult ) (4)
353,Cave Swallow,Cave Swallow,Perching Birds,34,15,14,19,0.5172,0.4412,0.4762,0.4412,0.8824,Cliff Swallow (11)
211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,"Gulls, Terns, and Allies",22,12,16,10,0.4286,0.5455,0.4800,0.5455,0.9091,Herring Gull (Immature) (6)
221,Cinnamon Teal (Female/juvenile),Cinnamon Teal,"Ducks, Geese, and Swans",20,7,2,13,0.7778,0.3500,0.4828,0.3500,0.9000,Northern Shoveler (Female/Eclipse male) (4)
41,Great Cormorant (Adult),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",40,17,13,23,0.5667,0.4250,0.4857,0.4250,0.8750,Neotropic Cormorant (7)
249,Northern Gannet (Immature/Juvenile),Northern Gannet,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",20,10,11,10,0.4762,0.5000,0.4878,0.5000,0.8000,"Northern Gannet (Adult, Subadult) (1)"
100,Tundra Swan,Tundra Swan,"Ducks, Geese, and Swans",28,12,9,16,0.5714,0.4286,0.4898,0.4286,0.9643,Trumpeter Swan (13)
137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",30,16,18,14,0.4706,0.5333,0.5000,0.5333,0.8333,Rough-legged Hawk (Dark morph) (5)
259,Sharp-shinned Hawk (Immature),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,29,29,29,0.5000,0.5000,0.5000,0.5000,0.8966,Cooper's Hawk (Immature) (19)
381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,Perching Birds,22,14,20,8,0.4118,0.6364,0.5000,0.6364,0.9545,Blue-gray Gnatcatcher (5)
281,"Rufous Hummingbird (Female, immature)",Rufous Hummingbird,Swifts and Hummingbirds,37,21,26,16,0.4468,0.5676,0.5000,0.5676,0.9459,"Calliope Hummingbird (Female, immature) (6)"
457,Boat-tailed Grackle,Boat-tailed Grackle,Perching Birds,60,28,23,32,0.5490,0.4667,0.5045,0.4667,0.8833,Great-tailed Grackle (13)
346,Common Raven,Common Raven,Perching Birds,57,33,40,24,0.4521,0.5789,0.5077,0.5789,0.8596,American Crow (11)
535,Hooded Oriole (Female/Immature male),Hooded Oriole,Perching Birds,35,15,9,20,0.6250,0.4286,0.5085,0.4286,0.9143,Orchard Oriole (Female/Juvenile) (6)
52,Broad-winged Hawk (Adult),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",26,12,9,14,0.5714,0.4615,0.5106,0.4615,0.8846,Red-tailed Hawk (Light morph adult) (2)
