species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Chipping Sparrow,2,106,0.7736,0.8258,0.7518,0.7838,0.9811
Eastern Meadowlark,1,40,0.7750,0.8378,0.7750,0.8052,1.0000
Golden Eagle,2,72,0.7778,0.8007,0.7810,0.7903,0.9306
Red-throated Loon,2,59,0.7797,0.7639,0.7066,0.7273,0.9661
Cape May Warbler,1,60,0.7833,0.9792,0.7833,0.8704,0.9500
Violet-green Swallow,1,37,0.7838,0.8788,0.7838,0.8286,0.8919
Cackling Goose,1,14,0.7857,0.7857,0.7857,0.7857,1.0000
Golden-fronted Woodpecker,1,33,0.7879,0.8966,0.7879,0.8387,0.9697
Lesser Goldfinch,2,95,0.7895,0.8834,0.7385,0.7904,0.9263
Royal Tern,1,38,0.7895,0.8333,0.7895,0.8108,0.9737
Eastern Screech-Owl,1,50,0.8000,0.6780,0.8000,0.7339,1.0000
Red-necked Grebe,2,60,0.8000,0.7742,0.8031,0.7882,0.9500
Eastern Phoebe,1,60,0.8000,0.8571,0.8000,0.8276,0.9333
Ring-billed Gull,2,96,0.8021,0.6936,0.7972,0.7418,0.9583
Lark Bunting,2,51,0.8039,0.9500,0.7903,0.8597,0.9608
Black-throated Gray Warbler,1,41,0.8049,0.9429,0.8049,0.8684,0.9756
Northern Harrier,2,120,0.8083,0.8836,0.8083,0.8270,0.9250
Common Loon,2,120,0.8083,0.8143,0.8083,0.8037,0.9917
Merlin,1,58,0.8103,0.8868,0.8103,0.8468,0.9655
Rough-legged Hawk,2,64,0.8125,0.7321,0.7917,0.7579,0.9844
Pigeon Guillemot,2,59,0.8136,0.7629,0.7640,0.7570,0.9661
Semipalmated Sandpiper,1,60,0.8167,0.7313,0.8167,0.7717,1.0000
California Towhee,1,44,0.8182,0.7826,0.8182,0.8000,1.0000
Fox Sparrow,3,119,0.8235,0.8173,0.7043,0.7184,0.9832
Swainson's Thrush,1,58,0.8276,0.8727,0.8276,0.8496,0.9483
Black Tern,1,35,0.8286,0.9062,0.8286,0.8657,0.8857
Phainopepla,2,53,0.8302,0.8284,0.8175,0.8225,0.9434
Harlequin Duck,2,65,0.8308,0.9674,0.7500,0.8165,0.9385
Tennessee Warbler,1,60,0.8333,0.7246,0.8333,0.7752,0.9167
Lesser Yellowlegs,1,60,0.8333,0.6494,0.8333,0.7299,1.0000
Clay-colored Sparrow,1,60,0.8333,0.8065,0.8333,0.8197,0.9833
Oak Titmouse,1,37,0.8378,0.7045,0.8378,0.7654,0.9189
American Black Duck,1,37,0.8378,0.9118,0.8378,0.8732,0.9730
Gray-crowned Rosy-Finch,1,37,0.8378,0.8158,0.8378,0.8267,0.9730
Hermit Warbler,1,37,0.8378,0.8378,0.8378,0.8378,1.0000
Lazuli Bunting,2,68,0.8382,0.9532,0.7737,0.8446,0.9706
Cassin's Finch,2,62,0.8387,0.9309,0.8070,0.8610,0.9839
Canada Goose,1,31,0.8387,0.8966,0.8387,0.8667,0.9032
Northern Waterthrush,1,56,0.8393,0.8868,0.8393,0.8624,0.9643
Gadwall,2,75,0.8400,0.7642,0.7538,0.7577,0.9867
Bronzed Cowbird,1,32,0.8438,0.7714,0.8438,0.8060,0.9688
Verdin,1,32,0.8438,1.0000,0.8438,0.9153,0.9688
Broad-billed Hummingbird,2,71,0.8451,0.8853,0.7750,0.8167,0.9859
Pelagic Cormorant,1,26,0.8462,0.7586,0.8462,0.8000,0.9615
Laughing Gull,2,104,0.8462,0.8699,0.8301,0.8455,0.9808
Yellow-bellied Sapsucker,1,59,0.8475,0.7042,0.8475,0.7692,0.9831
Red Crossbill,2,59,0.8475,0.8762,0.8571,0.8625,0.9322
Lesser Scaup,2,79,0.8481,0.5934,0.8519,0.6970,0.9620
Orchard Oriole,3,93,0.8495,0.7988,0.8179,0.8076,0.9785
Spotted Towhee,1,60,0.8500,0.9444,0.8500,0.8947,0.9333
Downy Woodpecker,1,60,0.8500,0.7612,0.8500,0.8031,0.9833
White-faced Ibis,1,34,0.8529,0.8788,0.8529,0.8657,0.9706
Cinnamon Teal,2,75,0.8533,0.8668,0.7409,0.7895,0.9733
Black Scoter,2,41,0.8537,0.8322,0.8600,0.8341,0.9512
Blackpoll Warbler,2,103,0.8544,0.8791,0.8552,0.8659,0.9709
Bald Eagle,2,103,0.8544,0.7500,0.8355,0.7902,0.9709
Northern Flicker,2,118,0.8559,0.8529,0.8559,0.8484,0.9831
Louisiana Waterthrush,1,42,0.8571,0.7660,0.8571,0.8090,1.0000
Caspian Tern,1,49,0.8571,0.7778,0.8571,0.8155,1.0000
Black-legged Kittiwake,2,42,0.8571,0.7250,0.8513,0.7808,1.0000
Cassin's Kingbird,1,35,0.8571,0.8824,0.8571,0.8696,1.0000
Purple Martin,2,71,0.8592,0.8734,0.8599,0.8665,1.0000
Summer Tanager,3,100,0.8600,0.8905,0.8050,0.8398,0.9700
Carolina Chickadee,1,58,0.8621,0.6494,0.8621,0.7407,0.9655
Golden-crowned Sparrow,2,102,0.8627,0.8880,0.8548,0.8694,0.9804
Northern Pintail,2,66,0.8636,0.9268,0.8304,0.8699,0.9848
European Starling,3,154,0.8636,0.8544,0.8708,0.8620,0.9870
Blue-winged Teal,2,59,0.8644,0.8303,0.7822,0.7992,1.0000
Trumpeter Swan,1,37,0.8649,0.6809,0.8649,0.7619,0.9730
White-throated Sparrow,2,104,0.8654,0.8774,0.8524,0.8591,0.9904
White-winged Crossbill,2,52,0.8654,0.8965,0.8625,0.8781,0.9808
Nashville Warbler,1,60,0.8667,0.7536,0.8667,0.8062,0.9833
Warbling Vireo,1,60,0.8667,0.9123,0.8667,0.8889,0.9833
Lincoln's Sparrow,1,60,0.8667,0.9455,0.8667,0.9043,0.9833
Yellow-throated Vireo,1,38,0.8684,0.9706,0.8684,0.9167,1.0000
Harris's Sparrow,2,61,0.8689,0.8835,0.8671,0.8751,0.9836
Crested Caracara,1,54,0.8704,1.0000,0.8704,0.9307,0.9815
Great Black-backed Gull,2,73,0.8767,0.8087,0.8731,0.8371,0.9863
Ruddy Duck,3,106,0.8774,0.8833,0.8595,0.8649,0.9906
Indigo Bunting,2,99,0.8788,0.8631,0.8551,0.8582,0.9899
Orange-crowned Warbler,1,58,0.8793,0.7183,0.8793,0.7907,0.9828
Blue Grosbeak,2,100,0.8800,0.8818,0.8768,0.8788,0.9900
Northern Rough-winged Swallow,1,42,0.8810,0.7255,0.8810,0.7957,0.9524
Blackburnian Warbler,1,51,0.8824,0.9184,0.8824,0.9000,0.9804
Northern Shrike,1,60,0.8833,0.8833,0.8833,0.8833,1.0000
Western Meadowlark,1,60,0.8833,0.8548,0.8833,0.8689,1.0000
Vesper Sparrow,1,60,0.8833,0.8413,0.8833,0.8618,0.9500
Western Tanager,2,86,0.8837,0.9258,0.8542,0.8838,0.9884
Blue-headed Vireo,1,52,0.8846,0.7188,0.8846,0.7931,0.9808
Common Ground-Dove,1,35,0.8857,0.9688,0.8857,0.9254,1.0000
Redhead,2,44,0.8864,0.8582,0.8747,0.8663,0.9545
Glossy Ibis,1,44,0.8864,0.8478,0.8864,0.8667,1.0000
Little Blue Heron,2,97,0.8866,0.8679,0.8824,0.8748,0.9897
Double-crested Cormorant,2,106,0.8868,0.6712,0.8878,0.7615,1.0000
Eared Grebe,2,80,0.8875,0.9067,0.8841,0.8951,0.9625
Northern Gannet,2,80,0.8875,0.8775,0.8417,0.8592,0.9625
Yellow-billed Magpie,1,27,0.8889,0.8889,0.8889,0.8889,1.0000
Nuttall's Woodpecker,1,45,0.8889,0.8696,0.8889,0.8791,1.0000
Wood Thrush,1,46,0.8913,0.9535,0.8913,0.9213,0.9565
Wrentit,1,37,0.8919,0.9167,0.8919,0.9041,0.9730
Long-tailed Duck,3,65,0.8923,0.8624,0.8853,0.8662,0.9846
Reddish Egret,2,75,0.8933,0.9019,0.8503,0.8721,0.9600
Red-headed Woodpecker,2,94,0.8936,0.8808,0.8688,0.8725,1.0000
Clark's Grebe,1,38,0.8947,0.7234,0.8947,0.8000,0.9474
Horned Grebe,2,95,0.8947,0.9186,0.9048,0.9116,0.9895
White-winged Dove,1,57,0.8947,0.9623,0.8947,0.9273,0.9649
Sanderling,2,68,0.8971,0.9171,0.8319,0.8645,1.0000
Mountain Bluebird,1,49,0.8980,0.8627,0.8980,0.8800,0.9796
Snowy Egret,1,49,0.8980,0.9362,0.8980,0.9167,1.0000
Western Bluebird,1,59,0.8983,0.9636,0.8983,0.9298,0.9831
Yellow Warbler,1,60,0.9000,0.9153,0.9000,0.9076,0.9333
Hermit Thrush,1,60,0.9000,0.9153,0.9000,0.9076,0.9667
Ladder-backed Woodpecker,1,50,0.9000,0.9000,0.9000,0.9000,1.0000
White-throated Swift,1,40,0.9000,0.8182,0.9000,0.8571,0.9500
Common Redpoll,1,40,0.9000,0.7660,0.9000,0.8276,1.0000
Yellow-breasted Chat,1,60,0.9000,0.9310,0.9000,0.9153,1.0000
Northern Pygmy-Owl,1,50,0.9000,0.9375,0.9000,0.9184,0.9800
Blue-gray Gnatcatcher,1,60,0.9000,0.9818,0.9000,0.9391,1.0000
Wilson's Phalarope,2,81,0.9012,0.9599,0.8824,0.9185,0.9877
Surf Scoter,2,61,0.9016,0.7666,0.8823,0.8200,0.9836
Purple Gallinule,2,51,0.9020,0.9545,0.7727,0.8291,0.9804
Common Eider,3,73,0.9041,0.8988,0.8976,0.8974,1.0000
Chestnut-sided Warbler,2,95,0.9053,0.8870,0.8833,0.8804,1.0000
Purple Finch,2,97,0.9072,0.8938,0.9030,0.8984,1.0000
Gray Jay,1,54,0.9074,1.0000,0.9074,0.9515,0.9815
Bullock's Oriole,2,87,0.9080,0.8766,0.8971,0.8867,0.9655
Black-tailed Gnatcatcher,1,22,0.9091,0.7143,0.9091,0.8000,1.0000
White Ibis,2,91,0.9121,0.9562,0.8788,0.9111,0.9780
Clark's Nutcracker,1,46,0.9130,1.0000,0.9130,0.9545,0.9565
Bonaparte's Gull,1,58,0.9138,0.9636,0.9138,0.9381,0.9828
Common Grackle,1,58,0.9138,0.8281,0.9138,0.8689,0.9828
Eurasian Collared-Dove,1,59,0.9153,0.9000,0.9153,0.9076,0.9831
Green-winged Teal,2,71,0.9155,0.9342,0.9045,0.9188,0.9859
Yellow-headed Blackbird,2,83,0.9157,0.9455,0.8971,0.9138,0.9759
Dickcissel,1,60,0.9167,0.9821,0.9167,0.9483,0.9667
Great Blue Heron,1,60,0.9167,1.0000,0.9167,0.9565,0.9667
Western Scrub-Jay,1,60,0.9167,0.8594,0.9167,0.8871,0.9833
Yellow-throated Warbler,1,60,0.9167,0.9483,0.9167,0.9322,0.9500
Forster's Tern,1,60,0.9167,0.7639,0.9167,0.8333,0.9833
Least Sandpiper,1,60,0.9167,0.8088,0.9167,0.8594,0.9833
Brown-headed Cowbird,2,109,0.9174,0.8936,0.9100,0.9017,1.0000
Red-breasted Merganser,2,85,0.9176,0.8585,0.9196,0.8862,1.0000
Cattle Egret,1,49,0.9184,0.9184,0.9184,0.9184,1.0000
Black Oystercatcher,1,49,0.9184,1.0000,0.9184,0.9574,0.9796
Common Merganser,2,74,0.9189,0.9419,0.9211,0.9309,1.0000
Sandhill Crane,1,25,0.9200,1.0000,0.9200,0.9583,1.0000
Northern Shoveler,2,100,0.9200,0.8881,0.9042,0.8951,0.9900
Black-billed Magpie,1,38,0.9211,0.8974,0.9211,0.9091,1.0000
Brown-headed Nuthatch,1,38,0.9211,1.0000,0.9211,0.9589,1.0000
Field Sparrow,1,51,0.9216,0.9592,0.9216,0.9400,0.9608
Snow Bunting,2,64,0.9219,0.9636,0.8237,0.8766,0.9688
White-tailed Kite,1,13,0.9231,0.8571,0.9231,0.8889,1.0000
Black Rosy-Finch,1,26,0.9231,0.9231,0.9231,0.9231,0.9615
Florida Scrub-Jay,1,26,0.9231,0.8571,0.9231,0.8889,1.0000
White-crowned Sparrow,2,120,0.9250,0.9410,0.9250,0.9312,1.0000
House Wren,1,54,0.9259,0.8929,0.9259,0.9091,0.9815
Rufous-crowned Sparrow,1,41,0.9268,0.9500,0.9268,0.9383,0.9756
Ash-throated Flycatcher,1,41,0.9268,0.9048,0.9268,0.9157,0.9756
Veery,1,41,0.9268,0.9268,0.9268,0.9268,1.0000
Dark-eyed Junco,5,192,0.9271,0.9524,0.7969,0.8024,0.9948
Solitary Sandpiper,1,56,0.9286,0.9455,0.9286,0.9369,0.9643
House Finch,2,112,0.9286,0.8967,0.9231,0.9081,0.9821
Say's Phoebe,1,58,0.9310,0.9818,0.9310,0.9558,0.9828
Abert's Towhee,1,29,0.9310,0.8710,0.9310,0.9000,0.9655
American Pipit,1,58,0.9310,0.9310,0.9310,0.9310,0.9655
Prairie Warbler,1,60,0.9333,0.8750,0.9333,0.9032,1.0000
Bushtit,1,60,0.9333,0.8889,0.9333,0.9106,0.9667
American Coot,1,60,0.9333,0.9825,0.9333,0.9573,1.0000
Townsend's Warbler,1,60,0.9333,0.9825,0.9333,0.9573,0.9500
Marsh Wren,1,60,0.9333,0.9492,0.9333,0.9412,0.9500
Short-billed Dowitcher,1,60,0.9333,0.9492,0.9333,0.9412,1.0000
Northern Saw-whet Owl,1,45,0.9333,0.9545,0.9333,0.9438,0.9778
American Woodcock,1,30,0.9333,0.9333,0.9333,0.9333,1.0000
Killdeer,1,60,0.9333,1.0000,0.9333,0.9655,0.9667
Mourning Dove,1,60,0.9333,0.9333,0.9333,0.9333,0.9833
Mute Swan,1,60,0.9333,0.9655,0.9333,0.9492,1.0000
Baltimore Oriole,2,107,0.9346,0.8885,0.9310,0.9090,0.9813
Curve-billed Thrasher,1,46,0.9348,0.9556,0.9348,0.9451,1.0000
Snowy Owl,1,46,0.9348,1.0000,0.9348,0.9663,0.9565
California Thrasher,1,32,0.9375,0.9375,0.9375,0.9375,1.0000
Common Gallinule,2,64,0.9375,0.8882,0.8667,0.8697,1.0000
American Oystercatcher,1,49,0.9388,0.9787,0.9388,0.9583,0.9592
Gila Woodpecker,1,50,0.9400,0.9592,0.9400,0.9495,0.9800
Common Goldeneye,2,84,0.9405,0.6861,0.9242,0.7875,1.0000
Whimbrel,1,51,0.9412,0.9231,0.9412,0.9320,1.0000
Western Kingbird,1,52,0.9423,0.8596,0.9423,0.8991,0.9808
Barn Owl,1,52,0.9423,0.8596,0.9423,0.8991,0.9808
Black-headed Grosbeak,2,106,0.9434,0.9421,0.9375,0.9390,1.0000
Winter Wren,1,54,0.9444,0.7391,0.9444,0.8293,0.9815
Rose-breasted Grosbeak,2,108,0.9444,0.9156,0.9375,0.9260,1.0000
Chestnut-backed Chickadee,1,54,0.9444,0.8644,0.9444,0.9027,1.0000
Scissor-tailed Flycatcher,1,37,0.9459,0.9722,0.9459,0.9589,0.9730
Townsend's Solitaire,1,37,0.9459,0.8140,0.9459,0.8750,0.9730
Pine Grosbeak,2,74,0.9459,1.0000,0.9453,0.9719,0.9730
Tree Swallow,1,56,0.9464,0.8983,0.9464,0.9217,1.0000
Scaled Quail,1,19,0.9474,0.9000,0.9474,0.9231,1.0000
Pygmy Nuthatch,1,38,0.9474,0.8372,0.9474,0.8889,0.9474
Brown Thrasher,1,57,0.9474,0.9818,0.9474,0.9643,0.9825
House Sparrow,2,116,0.9483,0.9156,0.9474,0.9310,1.0000
Common Nighthawk,1,39,0.9487,0.9487,0.9487,0.9487,0.9744
Lark Sparrow,1,59,0.9492,0.8750,0.9492,0.9106,0.9831
Willet,1,60,0.9500,0.9194,0.9500,0.9344,1.0000
Surfbird,1,40,0.9500,0.9500,0.9500,0.9500,0.9750
Eastern Kingbird,1,60,0.9500,0.9500,0.9500,0.9500,0.9833
Band-tailed Pigeon,1,40,0.9500,0.9500,0.9500,0.9500,1.0000
Song Sparrow,1,60,0.9500,0.8769,0.9500,0.9120,1.0000
Red-eyed Vireo,1,60,0.9500,0.8507,0.9500,0.8976,1.0000
Black-throated Green Warbler,1,60,0.9500,0.8507,0.9500,0.8976,0.9833
Loggerhead Shrike,1,60,0.9500,0.9048,0.9500,0.9268,0.9833
Red-bellied Woodpecker,1,60,0.9500,0.9048,0.9500,0.9268,1.0000
Common Yellowthroat,2,120,0.9500,0.9201,0.9500,0.9338,0.9917
Northern Parula,1,60,0.9500,0.9661,0.9500,0.9580,0.9833
Canada Warbler,1,60,0.9500,1.0000,0.9500,0.9744,0.9667
Black-and-white Warbler,1,60,0.9500,0.8906,0.9500,0.9194,0.9667
Ring-necked Pheasant,2,61,0.9508,0.9509,0.9179,0.9338,1.0000
Heermann's Gull,2,61,0.9508,0.9565,0.9516,0.9535,0.9836
Magnolia Warbler,2,105,0.9524,0.8731,0.9528,0.9093,0.9905
Red-breasted Sapsucker,1,42,0.9524,0.9302,0.9524,0.9412,0.9762
Harris's Hawk,1,43,0.9535,0.9318,0.9535,0.9425,1.0000
Bobolink,2,88,0.9545,0.9355,0.9455,0.9377,0.9773
Palm Warbler,1,44,0.9545,0.9767,0.9545,0.9655,0.9773
Ring-necked Duck,2,68,0.9559,0.9158,0.9470,0.9309,1.0000
Black-crowned Night-Heron,2,114,0.9561,0.9461,0.9537,0.9497,0.9912
Prothonotary Warbler,1,46,0.9565,1.0000,0.9565,0.9778,0.9783
American Kestrel,2,115,0.9565,0.9079,0.9553,0.9310,0.9913
Black Turnstone,1,47,0.9574,1.0000,0.9574,0.9783,1.0000
American Redstart,2,119,0.9580,0.9576,0.9576,0.9576,0.9832
Black Vulture,1,48,0.9583,0.9583,0.9583,0.9583,1.0000
American Goldfinch,2,120,0.9583,0.9203,0.9583,0.9389,1.0000
Yellow-crowned Night-Heron,2,99,0.9596,0.9326,0.9487,0.9405,1.0000
Inca Dove,1,50,0.9600,0.9600,0.9600,0.9600,0.9800
Golden-crowned Kinglet,1,51,0.9608,1.0000,0.9608,0.9800,1.0000
Scarlet Tanager,2,77,0.9610,0.8105,0.9464,0.8681,1.0000
California Quail,2,78,0.9615,0.9436,0.9318,0.9374,1.0000
Gambel's Quail,2,52,0.9615,0.9412,0.9412,0.9412,1.0000
Long-billed Curlew,1,53,0.9623,0.9808,0.9623,0.9714,1.0000
Mountain Chickadee,1,53,0.9623,0.8500,0.9623,0.9027,1.0000
Great Crested Flycatcher,1,53,0.9623,0.9444,0.9623,0.9533,1.0000
Eastern Towhee,1,54,0.9630,0.9123,0.9630,0.9369,1.0000
Wood Stork,1,56,0.9643,0.9643,0.9643,0.9643,1.0000
American White Pelican,1,28,0.9643,0.9643,0.9643,0.9643,0.9643
Varied Thrush,1,56,0.9643,0.9310,0.9643,0.9474,1.0000
Acorn Woodpecker,1,58,0.9655,0.9825,0.9655,0.9739,1.0000
Rock Pigeon,1,58,0.9655,1.0000,0.9655,0.9825,0.9828
Swallow-tailed Kite,1,29,0.9655,0.8750,0.9655,0.9180,0.9655
Bewick's Wren,1,58,0.9655,0.9655,0.9655,0.9655,1.0000
Turkey Vulture,1,59,0.9661,0.9500,0.9661,0.9580,1.0000
Vermilion Flycatcher,2,89,0.9663,0.9760,0.9583,0.9668,0.9888
American Robin,2,119,0.9664,0.9585,0.9665,0.9623,0.9916
Great Egret,1,60,0.9667,0.9206,0.9667,0.9431,1.0000
Eastern Bluebird,1,60,0.9667,0.9508,0.9667,0.9587,1.0000
Tricolored Heron,1,60,0.9667,0.9062,0.9667,0.9355,1.0000
White-breasted Nuthatch,1,60,0.9667,0.9667,0.9667,0.9667,0.9833
Wild Turkey,1,60,0.9667,0.9831,0.9667,0.9748,0.9833
Red-breasted Nuthatch,1,60,0.9667,0.9831,0.9667,0.9748,1.0000
Horned Lark,1,60,0.9667,1.0000,0.9667,0.9831,0.9833
Barred Owl,1,60,0.9667,1.0000,0.9667,0.9831,1.0000
Black-throated Blue Warbler,2,91,0.9670,0.9611,0.9674,0.9641,0.9890
Bridled Titmouse,1,31,0.9677,1.0000,0.9677,0.9836,1.0000
Dunlin,2,93,0.9677,0.9590,0.9685,0.9633,0.9892
American Wigeon,2,64,0.9688,0.9783,0.9626,0.9700,1.0000
Brant,1,32,0.9688,1.0000,0.9688,0.9841,0.9688
Greater White-fronted Goose,1,33,0.9697,1.0000,0.9697,0.9846,1.0000
Canvasback,2,72,0.9722,0.9778,0.9655,0.9708,1.0000
Blue-winged Warbler,1,38,0.9737,0.9487,0.9737,0.9610,1.0000
Northern Cardinal,2,120,0.9750,0.9592,0.9750,0.9668,1.0000
Hooded Merganser,2,86,0.9767,0.9697,0.9697,0.9697,0.9884
Great Horned Owl,1,46,0.9783,0.9574,0.9783,0.9677,1.0000
Bufflehead,2,93,0.9785,0.9384,0.9697,0.9536,0.9785
Pyrrhuloxia,1,48,0.9792,0.9592,0.9792,0.9691,1.0000
Spotted Sandpiper,2,98,0.9796,0.9317,0.9796,0.9548,0.9898
Osprey,1,52,0.9808,0.9273,0.9808,0.9533,1.0000
Wood Duck,2,106,0.9811,0.9889,0.9783,0.9835,0.9906
Black Skimmer,1,53,0.9811,1.0000,0.9811,0.9905,0.9811
Cedar Waxwing,1,54,0.9815,0.9636,0.9815,0.9725,1.0000
Wilson's Snipe,1,55,0.9818,0.9643,0.9818,0.9730,1.0000
White-eyed Vireo,1,57,0.9825,0.9825,0.9825,0.9825,1.0000
Brown Creeper,1,58,0.9828,0.9661,0.9828,0.9744,1.0000
Red-winged Blackbird,2,119,0.9832,0.9677,0.9833,0.9754,1.0000
Belted Kingfisher,1,60,0.9833,1.0000,0.9833,0.9916,0.9833
