species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Louisiana Waterthrush,1,42,0.7619,0.7111,0.7619,0.7356,1.0000
Lark Bunting,2,51,0.7647,0.9306,0.7804,0.8480,0.9608
Cape May Warbler,1,60,0.7667,0.9200,0.7667,0.8364,0.9333
Florida Scrub-Jay,1,26,0.7692,0.8333,0.7692,0.8000,1.0000
Cooper's Hawk,2,117,0.7692,0.6277,0.7675,0.6906,0.9658
Yellow-rumped Warbler,4,214,0.7710,0.7370,0.7570,0.7466,0.9907
Black-tailed Gnatcatcher,1,22,0.7727,0.6538,0.7727,0.7083,0.9545
Chipping Sparrow,2,106,0.7736,0.8265,0.7442,0.7689,0.9528
Orchard Oriole,3,93,0.7742,0.9010,0.7282,0.7865,0.9677
Cassin's Finch,2,62,0.7742,0.8975,0.7390,0.8072,0.9516
Rough-legged Hawk,2,64,0.7812,0.7519,0.7417,0.7448,0.9688
Ring-billed Gull,2,96,0.7812,0.6833,0.7694,0.7236,0.9688
Northern Harrier,2,120,0.7833,0.8608,0.7833,0.7915,0.9167
Cackling Goose,1,14,0.7857,0.7857,0.7857,0.7857,1.0000
Fox Sparrow,3,119,0.7899,0.8065,0.6755,0.7006,0.9832
Golden Eagle,2,72,0.7917,0.7963,0.7833,0.7883,0.9306
Lazuli Bunting,2,68,0.7941,0.8116,0.7055,0.7485,0.9559
Blue Grosbeak,2,100,0.8000,0.8884,0.7882,0.8351,0.9800
Common Redpoll,1,40,0.8000,0.8000,0.8000,0.8000,1.0000
Eastern Phoebe,1,60,0.8000,0.8727,0.8000,0.8348,0.9333
Lesser Goldfinch,2,95,0.8000,0.8457,0.7686,0.8030,0.9368
American Black Duck,1,37,0.8108,0.9677,0.8108,0.8824,0.9189
Pine Warbler,1,48,0.8125,0.8298,0.8125,0.8211,0.8958
Black-billed Cuckoo,1,32,0.8125,0.8966,0.8125,0.8525,0.9688
Vesper Sparrow,1,60,0.8167,0.8750,0.8167,0.8448,0.9667
California Towhee,1,44,0.8182,0.9474,0.8182,0.8780,1.0000
Double-crested Cormorant,2,106,0.8208,0.7219,0.8223,0.7606,1.0000
White-faced Ibis,1,34,0.8235,0.7179,0.8235,0.7671,0.9706
European Starling,3,154,0.8247,0.8162,0.8252,0.8207,0.9740
Laughing Gull,2,104,0.8269,0.8345,0.8158,0.8247,0.9904
Merlin,1,58,0.8276,0.9412,0.8276,0.8807,0.9828
Black Tern,1,35,0.8286,0.8056,0.8286,0.8169,0.9714
Phainopepla,2,53,0.8302,0.8284,0.8175,0.8225,0.9245
Western Bluebird,1,59,0.8305,0.9800,0.8305,0.8991,0.9831
Northern Flicker,2,118,0.8305,0.8556,0.8305,0.8313,0.9831
Red-throated Loon,2,59,0.8305,0.7235,0.8005,0.7600,0.9492
Red Crossbill,2,59,0.8305,0.8593,0.8424,0.8486,0.9322
Pigeon Guillemot,2,59,0.8305,0.7625,0.7759,0.7660,0.9661
Purple Martin,2,71,0.8310,0.8528,0.8317,0.8411,1.0000
Spotted Towhee,1,60,0.8333,0.9091,0.8333,0.8696,0.9500
Hooded Oriole,2,78,0.8333,0.7684,0.8276,0.7887,1.0000
Least Sandpiper,1,60,0.8333,0.9434,0.8333,0.8850,1.0000
Lesser Scaup,2,79,0.8354,0.5228,0.8377,0.6428,0.9747
Harris's Sparrow,2,61,0.8361,0.8150,0.8339,0.8235,1.0000
Summer Tanager,3,100,0.8400,0.8691,0.7943,0.8265,0.9700
Royal Tern,1,38,0.8421,0.8889,0.8421,0.8649,1.0000
Brown-headed Nuthatch,1,38,0.8421,0.9143,0.8421,0.8767,1.0000
Blackpoll Warbler,2,103,0.8447,0.8858,0.8502,0.8676,0.9806
Bald Eagle,2,103,0.8447,0.8281,0.8271,0.8275,0.9709
Broad-billed Hummingbird,2,71,0.8451,0.9251,0.7750,0.8311,0.9859
Pelagic Cormorant,1,26,0.8462,0.7333,0.8462,0.7857,0.9615
White-tailed Kite,1,13,0.8462,0.9167,0.8462,0.8800,1.0000
White-winged Crossbill,2,52,0.8462,0.8562,0.8562,0.8562,0.9808
Golden-fronted Woodpecker,1,33,0.8485,0.8000,0.8485,0.8235,0.9697
Common Loon,2,120,0.8500,0.8726,0.8500,0.8611,0.9750
Lincoln's Sparrow,1,60,0.8500,0.9444,0.8500,0.8947,1.0000
Warbling Vireo,1,60,0.8500,0.8793,0.8500,0.8644,0.9833
Nashville Warbler,1,60,0.8500,0.7183,0.8500,0.7786,1.0000
Cinnamon Teal,2,75,0.8533,0.8988,0.7409,0.7990,1.0000
Gadwall,2,75,0.8533,0.7492,0.7975,0.7724,0.9867
Black Scoter,2,41,0.8537,0.8149,0.8600,0.8364,0.9512
Little Blue Heron,2,97,0.8557,0.8903,0.8367,0.8622,0.9794
White-throated Sparrow,2,104,0.8558,0.8678,0.8492,0.8582,0.9904
Cassin's Kingbird,1,35,0.8571,0.8824,0.8571,0.8696,1.0000
Caspian Tern,1,49,0.8571,0.7636,0.8571,0.8077,1.0000
Northern Rough-winged Swallow,1,42,0.8571,0.7059,0.8571,0.7742,0.9762
Common Ground-Dove,1,35,0.8571,0.9375,0.8571,0.8955,0.9714
Indigo Bunting,2,99,0.8586,0.7718,0.8340,0.8017,0.9596
Ladder-backed Woodpecker,1,50,0.8600,0.8113,0.8600,0.8350,1.0000
Abert's Towhee,1,29,0.8621,0.8929,0.8621,0.8772,1.0000
Swainson's Thrush,1,58,0.8621,0.9259,0.8621,0.8929,0.9828
Purple Gallinule,2,51,0.8627,0.9348,0.6818,0.7318,1.0000
Blackburnian Warbler,1,51,0.8627,0.8800,0.8627,0.8713,0.9216
Yellow-bellied Sapsucker,1,59,0.8644,0.6456,0.8644,0.7391,0.9831
Common Merganser,2,74,0.8649,0.9550,0.8772,0.9111,1.0000
Trumpeter Swan,1,37,0.8649,0.6154,0.8649,0.7191,1.0000
Gray-crowned Rosy-Finch,1,37,0.8649,0.8421,0.8649,0.8533,1.0000
Lesser Yellowlegs,1,60,0.8667,0.6341,0.8667,0.7324,1.0000
Forster's Tern,1,60,0.8667,0.7536,0.8667,0.8062,0.9833
Red-necked Grebe,2,60,0.8667,0.8256,0.8676,0.8460,0.9833
Northern Shrike,1,60,0.8667,0.9286,0.8667,0.8966,1.0000
Ross's Goose,1,23,0.8696,0.5882,0.8696,0.7018,1.0000
Gray Jay,1,54,0.8704,1.0000,0.8704,0.9307,0.9815
Canada Goose,1,31,0.8710,0.9310,0.8710,0.9000,0.9355
Red-headed Woodpecker,2,94,0.8723,0.8569,0.8460,0.8492,0.9894
Eared Grebe,2,80,0.8750,0.9206,0.8734,0.8962,0.9875
Northern Gannet,2,80,0.8750,0.8635,0.8167,0.8390,0.9625
Bronzed Cowbird,1,32,0.8750,0.8485,0.8750,0.8615,0.9688
Great Black-backed Gull,2,73,0.8767,0.7709,0.8800,0.8141,0.9863
Ruddy Duck,3,106,0.8774,0.9173,0.8702,0.8903,0.9906
Common Grackle,1,58,0.8793,0.8644,0.8793,0.8718,0.9828
Carolina Chickadee,1,58,0.8793,0.5930,0.8793,0.7083,0.9655
Orange-crowned Warbler,1,58,0.8793,0.6986,0.8793,0.7786,0.9483
Sandhill Crane,1,25,0.8800,0.9565,0.8800,0.9167,0.9600
Black-legged Kittiwake,2,42,0.8810,0.8667,0.8730,0.8563,1.0000
Field Sparrow,1,51,0.8824,0.9574,0.8824,0.9184,0.9804
Golden-crowned Sparrow,2,102,0.8824,0.9369,0.8750,0.9033,0.9902
Blue-gray Gnatcatcher,1,60,0.8833,0.9138,0.8833,0.8983,1.0000
Red-bellied Woodpecker,1,60,0.8833,0.8983,0.8833,0.8908,0.9833
Yellow Warbler,1,60,0.8833,0.8413,0.8833,0.8618,0.9500
Townsend's Warbler,1,60,0.8833,0.9298,0.8833,0.9060,0.9833
Horned Grebe,2,95,0.8842,0.9249,0.8964,0.9105,0.9789
Northern Saw-whet Owl,1,45,0.8889,0.9756,0.8889,0.9302,1.0000
White Ibis,2,91,0.8901,0.9603,0.8485,0.8901,0.9670
Wood Thrush,1,46,0.8913,0.9535,0.8913,0.9213,0.9783
Wrentit,1,37,0.8919,0.9167,0.8919,0.9041,0.9459
Hermit Warbler,1,37,0.8919,0.8049,0.8919,0.8462,1.0000
Harlequin Duck,2,65,0.8923,0.9574,0.8409,0.8890,0.9538
Long-tailed Duck,3,65,0.8923,0.8431,0.8853,0.8487,0.9692
Northern Waterthrush,1,56,0.8929,0.8197,0.8929,0.8547,0.9821
Reddish Egret,2,75,0.8933,0.8895,0.8625,0.8757,0.9867
Northern Pintail,2,66,0.8939,0.8923,0.8810,0.8865,0.9848
Pygmy Nuthatch,1,38,0.8947,0.7727,0.8947,0.8293,0.9474
Clark's Grebe,1,38,0.8947,0.7391,0.8947,0.8095,0.9474
Yellow-throated Vireo,1,38,0.8947,0.8500,0.8947,0.8718,1.0000
Western Tanager,2,86,0.8953,0.9532,0.8636,0.9000,0.9884
Mottled Duck,1,29,0.8966,0.7647,0.8966,0.8254,1.0000
Purple Finch,2,97,0.8969,0.8750,0.8919,0.8830,1.0000
Sanderling,2,68,0.8971,0.8697,0.8319,0.8439,1.0000
Snowy Egret,1,49,0.8980,0.8980,0.8980,0.8980,1.0000
Blue-winged Teal,2,59,0.8983,0.8268,0.8585,0.8421,1.0000
Semipalmated Sandpiper,1,60,0.9000,0.6207,0.9000,0.7347,1.0000
Wilson's Warbler,1,60,0.9000,0.9153,0.9000,0.9076,0.9833
Dickcissel,1,60,0.9000,0.9818,0.9000,0.9391,0.9667
Yellow-throated Warbler,1,60,0.9000,0.9818,0.9000,0.9391,0.9167
Northern Shoveler,2,100,0.9000,0.9241,0.8792,0.8986,1.0000
Yellow-breasted Chat,1,60,0.9000,1.0000,0.9000,0.9474,1.0000
Western Meadowlark,1,60,0.9000,0.8182,0.9000,0.8571,1.0000
Mourning Dove,1,60,0.9000,0.9474,0.9000,0.9231,0.9833
Northern Pygmy-Owl,1,50,0.9000,0.9375,0.9000,0.9184,0.9400
Prairie Warbler,1,60,0.9000,0.9643,0.9000,0.9310,1.0000
Dark-eyed Junco,5,192,0.9010,0.9046,0.7979,0.7998,0.9948
Wilson's Phalarope,2,81,0.9012,0.9419,0.8908,0.9156,0.9877
Green-winged Teal,2,71,0.9014,0.8633,0.8878,0.8754,0.9859
Rufous-crowned Sparrow,1,41,0.9024,0.9250,0.9024,0.9136,0.9512
Bridled Titmouse,1,31,0.9032,1.0000,0.9032,0.9492,1.0000
Blue-headed Vireo,1,52,0.9038,0.6620,0.9038,0.7642,0.9808
Common Eider,3,73,0.9041,0.8508,0.8939,0.8715,1.0000
Chestnut-sided Warbler,2,95,0.9053,0.8810,0.8833,0.8769,0.9789
Verdin,1,32,0.9062,1.0000,0.9062,0.9508,0.9375
Rose-breasted Grosbeak,2,108,0.9074,0.9211,0.8958,0.9061,1.0000
Chestnut-backed Chickadee,1,54,0.9074,0.8909,0.9074,0.8991,1.0000
Greater White-fronted Goose,1,33,0.9091,1.0000,0.9091,0.9524,1.0000
Palm Warbler,1,44,0.9091,0.9091,0.9091,0.9091,0.9773
White-winged Dove,1,57,0.9123,0.8966,0.9123,0.9043,0.9474
Prothonotary Warbler,1,46,0.9130,1.0000,0.9130,0.9545,0.9783
Clark's Nutcracker,1,46,0.9130,0.9545,0.9130,0.9333,0.9348
American Pipit,1,58,0.9138,0.8154,0.9138,0.8618,0.9655
Eurasian Collared-Dove,1,59,0.9153,0.9643,0.9153,0.9391,0.9831
Yellow-headed Blackbird,2,83,0.9157,0.9276,0.8971,0.9066,0.9639
Mute Swan,1,60,0.9167,0.9821,0.9167,0.9483,0.9833
Willet,1,60,0.9167,0.9322,0.9167,0.9244,1.0000
Great Blue Heron,1,60,0.9167,1.0000,0.9167,0.9565,0.9833
Surf Scoter,2,61,0.9180,0.8105,0.9105,0.8556,1.0000
Mountain Bluebird,1,49,0.9184,0.8333,0.9184,0.8738,0.9592
Black Oystercatcher,1,49,0.9184,1.0000,0.9184,0.9574,0.9796
Bullock's Oriole,2,87,0.9195,0.9017,0.9109,0.9063,0.9770
House Finch,2,112,0.9196,0.8695,0.9160,0.8921,0.9821
Gila Woodpecker,1,50,0.9200,0.8846,0.9200,0.9020,0.9800
Whimbrel,1,51,0.9216,0.9216,0.9216,0.9216,1.0000
Gambel's Quail,2,52,0.9231,0.8975,0.8975,0.8975,1.0000
Magnolia Warbler,2,105,0.9238,0.8518,0.9194,0.8839,1.0000
Mountain Chickadee,1,53,0.9245,0.8750,0.9245,0.8991,1.0000
Great Crested Flycatcher,1,53,0.9245,0.9423,0.9245,0.9333,1.0000
White-crowned Sparrow,2,120,0.9250,0.8831,0.9250,0.9033,1.0000
Mallard,2,120,0.9250,0.9089,0.9250,0.9166,1.0000
Yellow-billed Magpie,1,27,0.9259,0.9259,0.9259,0.9259,1.0000
Brown-headed Cowbird,2,109,0.9266,0.8555,0.9184,0.8858,1.0000
Black-throated Gray Warbler,1,41,0.9268,0.9268,0.9268,0.9268,1.0000
Ash-throated Flycatcher,1,41,0.9268,0.9048,0.9268,0.9157,0.9756
Solitary Sandpiper,1,56,0.9286,0.9455,0.9286,0.9369,0.9821
Red-breasted Sapsucker,1,42,0.9286,0.9286,0.9286,0.9286,0.9762
Tree Swallow,1,56,0.9286,0.8966,0.9286,0.9123,0.9821
Yellow-crowned Night-Heron,2,99,0.9293,0.9722,0.9192,0.9449,1.0000
Harris's Hawk,1,43,0.9302,1.0000,0.9302,0.9639,1.0000
American Kestrel,2,115,0.9304,0.8850,0.9311,0.9039,1.0000
Say's Phoebe,1,58,0.9310,0.9474,0.9310,0.9391,1.0000
Redhead,2,44,0.9318,0.8981,0.9227,0.9101,0.9545
Lark Sparrow,1,59,0.9322,0.8594,0.9322,0.8943,0.9831
Pine Grosbeak,2,74,0.9324,0.9697,0.9331,0.9507,0.9730
American Woodcock,1,30,0.9333,0.9333,0.9333,0.9333,1.0000
American Coot,1,60,0.9333,1.0000,0.9333,0.9655,1.0000
American Goldfinch,2,120,0.9333,0.9107,0.9333,0.9212,0.9917
Black-throated Green Warbler,1,60,0.9333,0.8615,0.9333,0.8960,0.9833
Common Yellowthroat,2,120,0.9333,0.9030,0.9333,0.9174,1.0000
Hermit Thrush,1,60,0.9333,0.8750,0.9333,0.9032,0.9667
Canada Warbler,1,60,0.9333,0.9825,0.9333,0.9573,0.9667
Tricolored Heron,1,60,0.9333,0.8615,0.9333,0.8960,1.0000
Black-headed Grosbeak,2,106,0.9340,0.9017,0.9271,0.9142,0.9906
Canyon Towhee,1,46,0.9348,0.7963,0.9348,0.8600,0.9783
Snowy Owl,1,46,0.9348,1.0000,0.9348,0.9663,0.9565
Curve-billed Thrasher,1,46,0.9348,0.9348,0.9348,0.9348,1.0000
Snow Bunting,2,64,0.9375,0.9222,0.8654,0.8902,1.0000
Cattle Egret,1,49,0.9388,0.9200,0.9388,0.9293,1.0000
Common Goldeneye,2,84,0.9405,0.6200,0.9242,0.7421,0.9762
Barn Owl,1,52,0.9423,0.9423,0.9423,0.9423,0.9808
Western Kingbird,1,52,0.9423,0.8596,0.9423,0.8991,0.9808
Wood Duck,2,106,0.9434,0.9915,0.9399,0.9647,0.9717
Vermilion Flycatcher,2,89,0.9438,0.9559,0.9306,0.9429,0.9888
Baltimore Oriole,2,107,0.9439,0.9054,0.9394,0.9221,0.9907
Crested Caracara,1,54,0.9444,1.0000,0.9444,0.9714,0.9815
House Wren,1,54,0.9444,0.9273,0.9444,0.9358,0.9815
Eastern Towhee,1,54,0.9444,0.8361,0.9444,0.8870,1.0000
Winter Wren,1,54,0.9444,0.7391,0.9444,0.8293,0.9630
Townsend's Solitaire,1,37,0.9459,0.9211,0.9459,0.9333,0.9730
Scissor-tailed Flycatcher,1,37,0.9459,0.9722,0.9459,0.9589,0.9730
Wood Stork,1,56,0.9464,0.9464,0.9464,0.9464,1.0000
Black-billed Magpie,1,38,0.9474,0.9730,0.9474,0.9600,1.0000
Blue-winged Warbler,1,38,0.9474,0.9474,0.9474,0.9474,1.0000
Brown Thrasher,1,57,0.9474,1.0000,0.9474,0.9730,0.9825
Scarlet Tanager,2,77,0.9481,0.8571,0.9362,0.8917,1.0000
Bewick's Wren,1,58,0.9483,0.9649,0.9483,0.9565,0.9828
Bonaparte's Gull,1,58,0.9483,0.9483,0.9483,0.9483,0.9828
Common Nighthawk,1,39,0.9487,0.9487,0.9487,0.9487,0.9744
California Quail,2,78,0.9487,0.9435,0.9229,0.9329,1.0000
American Redstart,2,119,0.9496,0.9417,0.9492,0.9454,0.9748
Short-billed Dowitcher,1,60,0.9500,0.9048,0.9500,0.9268,1.0000
Surfbird,1,40,0.9500,0.9500,0.9500,0.9500,1.0000
Western Scrub-Jay,1,60,0.9500,0.8028,0.9500,0.8702,1.0000
Bushtit,1,60,0.9500,0.8906,0.9500,0.9194,0.9833
Clay-colored Sparrow,1,60,0.9500,0.7917,0.9500,0.8636,0.9833
Northern Parula,1,60,0.9500,0.9661,0.9500,0.9580,0.9833
Eastern Kingbird,1,60,0.9500,0.9194,0.9500,0.9344,0.9833
Great Egret,1,60,0.9500,0.9048,0.9500,0.9268,0.9833
Marsh Wren,1,60,0.9500,0.9500,0.9500,0.9500,0.9500
Tufted Titmouse,1,60,0.9500,0.8382,0.9500,0.8906,1.0000
Savannah Sparrow,1,60,0.9500,0.8769,0.9500,0.9120,1.0000
Swamp Sparrow,1,60,0.9500,0.8636,0.9500,0.9048,1.0000
Wild Turkey,1,60,0.9500,1.0000,0.9500,0.9744,0.9667
Killdeer,1,60,0.9500,0.9828,0.9500,0.9661,0.9667
Band-tailed Pigeon,1,40,0.9500,0.9744,0.9500,0.9620,1.0000
Ring-necked Pheasant,2,61,0.9508,0.9509,0.9179,0.9338,0.9672
Heermann's Gull,2,61,0.9508,0.9434,0.9516,0.9472,1.0000
Veery,1,41,0.9512,0.9750,0.9512,0.9630,1.0000
Red-breasted Merganser,2,85,0.9529,0.8619,0.9537,0.9054,1.0000
Bobolink,2,88,0.9545,0.9576,0.9455,0.9499,0.9886
Black-throated Blue Warbler,2,91,0.9560,0.9080,0.9518,0.9284,0.9890
Black-crowned Night-Heron,2,114,0.9561,0.9399,0.9537,0.9461,0.9825
Great Horned Owl,1,46,0.9565,0.9565,0.9565,0.9565,0.9783
House Sparrow,2,116,0.9569,0.9049,0.9573,0.9291,0.9914
Bufflehead,2,93,0.9570,0.9313,0.9530,0.9420,0.9785
Dunlin,2,93,0.9570,0.9746,0.9542,0.9639,0.9892
Black Turnstone,1,47,0.9574,0.9783,0.9574,0.9677,1.0000
Yellow-billed Cuckoo,1,47,0.9574,0.9184,0.9574,0.9375,1.0000
American Oystercatcher,1,49,0.9592,0.9592,0.9592,0.9592,0.9592
Inca Dove,1,50,0.9600,0.9231,0.9600,0.9412,1.0000
Black Rosy-Finch,1,26,0.9615,0.8065,0.9615,0.8772,1.0000
Long-billed Curlew,1,53,0.9623,0.9623,0.9623,0.9623,1.0000
Black Skimmer,1,53,0.9623,1.0000,0.9623,0.9808,0.9811
American White Pelican,1,28,0.9643,0.9643,0.9643,0.9643,0.9643
White-eyed Vireo,1,57,0.9649,1.0000,0.9649,0.9821,1.0000
Swallow-tailed Kite,1,29,0.9655,0.9333,0.9655,0.9492,0.9655
Acorn Woodpecker,1,58,0.9655,1.0000,0.9655,0.9825,1.0000
American Tree Sparrow,1,59,0.9661,0.9828,0.9661,0.9744,1.0000
Turkey Vulture,1,59,0.9661,0.9500,0.9661,0.9580,1.0000
American Robin,2,119,0.9664,0.9664,0.9665,0.9664,0.9916
Northern Mockingbird,1,60,0.9667,0.9667,0.9667,0.9667,1.0000
White-breasted Nuthatch,1,60,0.9667,0.9667,0.9667,0.9667,0.9833
Pileated Woodpecker,1,60,0.9667,0.9667,0.9667,0.9667,0.9833
Horned Lark,1,60,0.9667,0.9667,0.9667,0.9667,0.9833
Belted Kingfisher,1,60,0.9667,0.9831,0.9667,0.9748,0.9833
Red-breasted Nuthatch,1,60,0.9667,0.9355,0.9667,0.9508,1.0000
Black-and-white Warbler,1,60,0.9667,0.9062,0.9667,0.9355,0.9667
Marbled Godwit,1,60,0.9667,0.9508,0.9667,0.9587,1.0000
Ovenbird,1,60,0.9667,1.0000,0.9667,0.9831,0.9833
Barred Owl,1,60,0.9667,1.0000,0.9667,0.9831,1.0000
Pine Siskin,1,60,0.9667,0.9831,0.9667,0.9748,1.0000
Gray Catbird,1,60,0.9667,0.9508,0.9667,0.9587,1.0000
Red-eyed Vireo,1,60,0.9667,0.9062,0.9667,0.9355,1.0000
Loggerhead Shrike,1,60,0.9667,0.8788,0.9667,0.9206,0.9833
Song Sparrow,1,60,0.9667,0.8923,0.9667,0.9280,1.0000
Brant,1,32,0.9688,1.0000,0.9688,0.9841,0.9688
California Thrasher,1,32,0.9688,0.9394,0.9688,0.9538,0.9688
Common Gallinule,2,64,0.9688,0.8788,0.9333,0.9045,1.0000
Spotted Sandpiper,2,98,0.9694,0.9314,0.9698,0.9498,0.9898
Ring-necked Duck,2,68,0.9706,0.8631,0.9583,0.9081,1.0000
Canvasback,2,72,0.9722,0.9886,0.9655,0.9764,1.0000
White-throated Swift,1,40,0.9750,0.8478,0.9750,0.9070,1.0000
Hooded Merganser,2,86,0.9767,0.9844,0.9697,0.9769,0.9767
Pyrrhuloxia,1,48,0.9792,0.9038,0.9792,0.9400,1.0000
