species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Eastern Screech-Owl,1,50,0.7000,0.6364,0.7000,0.6667,1.0000
Surf Scoter,2,61,0.7049,0.6520,0.6396,0.6382,0.8852
Pigeon Guillemot,2,59,0.7119,0.7128,0.6576,0.6793,0.9153
Herring Gull,2,101,0.7129,0.5626,0.7041,0.6250,0.9604
Black-legged Kittiwake,2,42,0.7143,0.7011,0.7117,0.7055,0.9286
Eastern Phoebe,1,60,0.7167,0.7288,0.7167,0.7227,0.8833
Clay-colored Sparrow,1,60,0.7167,0.7963,0.7167,0.7544,0.9333
Lesser Yellowlegs,1,60,0.7167,0.6143,0.7167,0.6615,0.9500
Hutton's Vireo,1,39,0.7179,0.6512,0.7179,0.6829,1.0000
Ruby-throated Hummingbird,2,114,0.7193,0.6112,0.7231,0.6611,0.9737
Common Redpoll,1,40,0.7250,0.6905,0.7250,0.7073,0.9750
California Towhee,1,44,0.7273,0.8421,0.7273,0.7805,0.9545
Northern Flicker,2,118,0.7288,0.7612,0.7288,0.7341,0.9576
American Black Duck,1,37,0.7297,0.7714,0.7297,0.7500,0.9459
Red-necked Grebe,2,60,0.7333,0.8221,0.7353,0.7759,0.9167
Vesper Sparrow,1,60,0.7333,0.7333,0.7333,0.7333,0.9167
Lesser Scaup,2,79,0.7342,0.5476,0.7497,0.6229,0.9620
Anna's Hummingbird,2,106,0.7358,0.7929,0.7336,0.7617,0.9528
MacGillivray's Warbler,1,46,0.7391,0.6800,0.7391,0.7083,0.9783
Ring-billed Gull,2,96,0.7396,0.5982,0.7083,0.6476,0.8958
Great Black-backed Gull,2,73,0.7397,0.7569,0.7443,0.7505,0.9589
Western Sandpiper,1,51,0.7451,0.7451,0.7451,0.7451,0.9608
Red-throated Loon,2,59,0.7458,0.8000,0.6853,0.7355,0.8983
Purple Martin,2,71,0.7465,0.7918,0.7480,0.7598,0.9577
Semipalmated Sandpiper,1,60,0.7500,0.7143,0.7500,0.7317,1.0000
Verdin,1,32,0.7500,0.8889,0.7500,0.8136,0.8438
Orchard Oriole,3,93,0.7527,0.7319,0.7157,0.7213,0.9247
Gray-crowned Rosy-Finch,1,37,0.7568,0.8235,0.7568,0.7887,1.0000
Wrentit,1,37,0.7568,0.8750,0.7568,0.8116,0.8649
Cassin's Finch,2,62,0.7581,0.8480,0.7105,0.7667,0.9516
Common Loon,2,120,0.7583,0.7832,0.7583,0.7586,0.8833
Gadwall,2,75,0.7600,0.7767,0.6828,0.7253,0.9333
Canyon Towhee,1,46,0.7609,0.7609,0.7609,0.7609,0.9783
Louisiana Waterthrush,1,42,0.7619,0.8889,0.7619,0.8205,1.0000
Western Grebe,1,42,0.7619,0.9412,0.7619,0.8421,1.0000
Northern Gannet,2,80,0.7625,0.7219,0.6583,0.6870,0.9125
Northern Shrike,1,60,0.7667,0.7797,0.7667,0.7731,0.9000
Mexican Jay,1,26,0.7692,0.7692,0.7692,0.7692,1.0000
Brewer's Sparrow,1,35,0.7714,0.5400,0.7714,0.6353,0.9429
Redhead,2,44,0.7727,0.8408,0.7603,0.7929,0.8636
Phainopepla,2,53,0.7736,0.7976,0.7611,0.7699,0.9434
Canada Goose,1,31,0.7742,0.7500,0.7742,0.7619,0.8710
Caspian Tern,1,49,0.7755,0.7755,0.7755,0.7755,0.9388
Yellow-rumped Warbler,4,214,0.7757,0.7320,0.7634,0.7466,0.9907
Crested Caracara,1,54,0.7778,0.8750,0.7778,0.8235,0.8519
Nuttall's Woodpecker,1,45,0.7778,0.7143,0.7778,0.7447,0.9778
Bushtit,1,60,0.7833,0.6812,0.7833,0.7287,0.9000
Great Blue Heron,1,60,0.7833,0.8545,0.7833,0.8174,0.9833
Warbling Vireo,1,60,0.7833,0.8868,0.7833,0.8319,0.9500
Blackburnian Warbler,1,51,0.7843,0.8511,0.7843,0.8163,0.9216
Prairie Falcon,1,42,0.7857,0.6226,0.7857,0.6947,0.9286
Laughing Gull,2,104,0.7885,0.7548,0.7766,0.7655,0.9712
Broad-billed Hummingbird,2,71,0.7887,0.7725,0.6967,0.7278,0.9437
Lesser Goldfinch,2,95,0.7895,0.7813,0.7439,0.7585,0.9158
Royal Tern,1,38,0.7895,0.7895,0.7895,0.7895,0.9737
Brown-headed Nuthatch,1,38,0.7895,0.7692,0.7895,0.7792,0.9737
Western Tanager,2,86,0.7907,0.7760,0.7444,0.7580,0.9651
Chipping Sparrow,2,106,0.7925,0.8603,0.7685,0.8022,0.9528
Bullock's Oriole,2,87,0.7931,0.7990,0.7786,0.7885,0.9655
Sanderling,2,68,0.7941,0.9694,0.6799,0.7657,1.0000
Mountain Bluebird,1,49,0.7959,0.8667,0.7959,0.8298,0.9184
European Starling,3,154,0.7987,0.8574,0.7945,0.8230,0.9740
Spotted Towhee,1,60,0.8000,0.9412,0.8000,0.8649,0.9333
Reddish Egret,2,75,0.8000,0.7565,0.7709,0.7630,0.9867
Summer Tanager,3,100,0.8000,0.8456,0.7737,0.8070,0.9600
Ladder-backed Woodpecker,1,50,0.8000,0.7547,0.8000,0.7767,0.9600
