species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Clay-colored Sparrow,1,60,0.6667,0.7018,0.6667,0.6838,0.9167
Broad-tailed Hummingbird,2,73,0.6712,0.6602,0.6391,0.6491,0.9178
Gray-crowned Rosy-Finch,1,37,0.6757,0.6579,0.6757,0.6667,1.0000
Trumpeter Swan,1,37,0.6757,0.5814,0.6757,0.6250,1.0000
California Towhee,1,44,0.6818,0.7500,0.6818,0.7143,0.9318
Black Scoter,2,41,0.6829,0.6795,0.7010,0.6703,0.7805
Cassin's Kingbird,1,35,0.6857,0.6857,0.6857,0.6857,0.9429
Merlin,1,58,0.6897,0.8000,0.6897,0.7407,0.8276
Mottled Duck,1,29,0.6897,0.7692,0.6897,0.7273,0.9310
Western Grebe,1,42,0.6905,0.9667,0.6905,0.8056,0.9762
Hutton's Vireo,1,39,0.6923,0.6429,0.6923,0.6667,1.0000
Ross's Goose,1,23,0.6957,0.6154,0.6957,0.6531,1.0000
Northern Gannet,2,80,0.7000,0.7246,0.6167,0.6659,0.9000
Eastern Screech-Owl,1,50,0.7000,0.6034,0.7000,0.6481,1.0000
American Black Duck,1,37,0.7027,0.7647,0.7027,0.7324,0.9730
Hooded Oriole,2,78,0.7051,0.8095,0.6953,0.7481,0.9744
Ring-billed Gull,2,96,0.7083,0.6782,0.6778,0.6713,0.8958
Canada Goose,1,31,0.7097,0.7333,0.7097,0.7213,0.8387
Eastern Wood-Pewee,1,49,0.7143,0.4667,0.7143,0.5645,0.9388
Red-necked Grebe,2,60,0.7167,0.8021,0.7180,0.7574,0.8667
Verdin,1,32,0.7188,0.8519,0.7188,0.7797,0.8125
Herring Gull,2,101,0.7228,0.6086,0.7129,0.6559,0.9604
Carolina Chickadee,1,58,0.7241,0.6269,0.7241,0.6720,0.9483
Ruby-throated Hummingbird,2,114,0.7281,0.6512,0.7315,0.6881,0.9825
Northern Flicker,2,118,0.7288,0.7522,0.7288,0.7322,0.9831
Pigeon Guillemot,2,59,0.7288,0.6354,0.6695,0.6505,0.9322
Yellow Warbler,1,60,0.7333,0.9362,0.7333,0.8224,0.9167
Northern Shrike,1,60,0.7333,0.6984,0.7333,0.7154,0.9167
Pygmy Nuthatch,1,38,0.7368,0.8485,0.7368,0.7887,0.9211
Surf Scoter,2,61,0.7377,0.6570,0.6813,0.6648,0.9180
Black-legged Kittiwake,2,42,0.7381,0.5897,0.7334,0.6491,0.9524
Crested Caracara,1,54,0.7407,0.9524,0.7407,0.8333,0.8889
Orchard Oriole,3,93,0.7419,0.6937,0.7121,0.7013,0.9355
Lesser Scaup,2,79,0.7468,0.5288,0.7581,0.6179,0.9494
Tennessee Warbler,1,60,0.7500,0.5921,0.7500,0.6618,0.9167
Eastern Phoebe,1,60,0.7500,0.7895,0.7500,0.7692,0.8667
Common Loon,2,120,0.7500,0.7997,0.7500,0.7629,0.9167
Yellow-rumped Warbler,4,214,0.7523,0.7078,0.7465,0.7228,0.9907
Phainopepla,2,53,0.7547,0.8153,0.7468,0.7794,0.8868
Caspian Tern,1,49,0.7551,0.7400,0.7551,0.7475,0.9388
Nuttall's Woodpecker,1,45,0.7556,0.8293,0.7556,0.7907,0.9778
Wrentit,1,37,0.7568,0.9655,0.7568,0.8485,0.8649
Cinnamon Teal,2,75,0.7600,0.8894,0.5977,0.6650,0.9733
Northern Rough-winged Swallow,1,42,0.7619,0.6275,0.7619,0.6882,0.8810
Red-throated Loon,2,59,0.7627,0.7426,0.7270,0.7300,0.8814
Royal Tern,1,38,0.7632,0.8286,0.7632,0.7945,0.9737
Florida Scrub-Jay,1,26,0.7692,0.7692,0.7692,0.7692,0.9615
Pine Warbler,1,48,0.7708,0.6981,0.7708,0.7327,0.9167
Purple Martin,2,71,0.7746,0.7980,0.7758,0.7841,0.9296
Common Redpoll,1,40,0.7750,0.6739,0.7750,0.7209,1.0000
Eared Grebe,2,80,0.7750,0.8071,0.7744,0.7901,0.9375
Great Black-backed Gull,2,73,0.7808,0.8269,0.7877,0.8030,0.9726
Canyon Towhee,1,46,0.7826,0.7660,0.7826,0.7742,0.9783
Ruddy Duck,3,106,0.7830,0.7868,0.7686,0.7716,0.9434
Anna's Hummingbird,2,106,0.7830,0.7165,0.7821,0.7426,0.9528
Semipalmated Sandpiper,1,60,0.7833,0.6620,0.7833,0.7176,1.0000
Bushtit,1,60,0.7833,0.7705,0.7833,0.7769,0.9500
Anhinga,1,60,0.7833,0.8103,0.7833,0.7966,0.9667
Vesper Sparrow,1,60,0.7833,0.7966,0.7833,0.7899,0.9500
Spotted Towhee,1,60,0.7833,0.7833,0.7833,0.7833,0.9500
Hermit Thrush,1,60,0.7833,0.8868,0.7833,0.8319,0.9667
Great Blue Heron,1,60,0.7833,0.9216,0.7833,0.8468,0.9333
Blackburnian Warbler,1,51,0.7843,0.8163,0.7843,0.8000,0.8824
Tree Swallow,1,56,0.7857,0.7333,0.7857,0.7586,0.8929
Gadwall,2,75,0.7867,0.6906,0.6833,0.6814,0.9733
Golden-fronted Woodpecker,1,33,0.7879,0.7647,0.7879,0.7761,0.9697
Broad-billed Hummingbird,2,71,0.7887,0.7734,0.6841,0.7153,0.9577
Lesser Goldfinch,2,95,0.7895,0.8806,0.7547,0.8101,0.9263
Cassin's Finch,2,62,0.7903,0.8398,0.7368,0.7795,0.9677
Chipping Sparrow,2,106,0.7925,0.8228,0.7710,0.7926,0.9528
Little Blue Heron,2,97,0.8041,0.8086,0.7950,0.8009,0.9278
Black-throated Gray Warbler,1,41,0.8049,1.0000,0.8049,0.8919,0.9512
Ash-throated Flycatcher,1,41,0.8049,0.8684,0.8049,0.8354,0.9512
White-throated Sparrow,2,104,0.8077,0.7683,0.7962,0.7818,0.9808
Blue-headed Vireo,1,52,0.8077,0.7368,0.8077,0.7706,0.9615
Black Rosy-Finch,1,26,0.8077,0.7500,0.8077,0.7778,0.9231
Lazuli Bunting,2,68,0.8088,0.7400,0.7401,0.7385,0.9559
Rock Pigeon,1,58,0.8103,0.9216,0.8103,0.8624,0.9138
Townsend's Solitaire,1,37,0.8108,0.8108,0.8108,0.8108,0.9730
Black Vulture,1,48,0.8125,0.9070,0.8125,0.8571,0.9167
Bronzed Cowbird,1,32,0.8125,0.8966,0.8125,0.8525,0.8750
Gray Jay,1,54,0.8148,0.9362,0.8148,0.8713,0.9259
Fox Sparrow,3,119,0.8151,0.8841,0.6987,0.7305,0.9664
Lesser Yellowlegs,1,60,0.8167,0.6533,0.8167,0.7259,1.0000
Western Meadowlark,1,60,0.8167,0.7656,0.8167,0.7903,0.9667
Warbling Vireo,1,60,0.8167,0.9245,0.8167,0.8673,0.9667
Band-tailed Pigeon,1,40,0.8250,0.8250,0.8250,0.8250,0.9500
Western Tanager,2,86,0.8256,0.8085,0.7842,0.7948,0.9651
Clark's Nutcracker,1,46,0.8261,0.9268,0.8261,0.8736,0.9348
Wood Thrush,1,46,0.8261,0.9744,0.8261,0.8941,0.9348
Reddish Egret,2,75,0.8267,0.7787,0.8023,0.7903,0.9733
White-winged Crossbill,2,52,0.8269,0.8197,0.8313,0.8241,0.9615
Wilson's Phalarope,2,81,0.8272,0.7996,0.8090,0.8038,1.0000
Say's Phoebe,1,58,0.8276,0.8276,0.8276,0.8276,0.9483
Orange-crowned Warbler,1,58,0.8276,0.7059,0.8276,0.7619,0.9655
Bullock's Oriole,2,87,0.8276,0.7873,0.8080,0.7964,0.9770
Dark-eyed Junco,5,192,0.8281,0.8180,0.7191,0.7452,0.9740
Common Ground-Dove,1,35,0.8286,0.9062,0.8286,0.8657,0.9429
Red-headed Woodpecker,2,94,0.8298,0.8445,0.7889,0.8120,0.9255
Summer Tanager,3,100,0.8300,0.8311,0.7781,0.8001,0.9900
Yellow-bellied Sapsucker,1,59,0.8305,0.6203,0.8305,0.7101,0.9831
Eurasian Collared-Dove,1,59,0.8305,0.7778,0.8305,0.8033,0.9661
Blue-winged Teal,2,59,0.8305,0.7068,0.7409,0.7222,0.9492
Long-tailed Duck,3,65,0.8308,0.7498,0.8208,0.7782,0.9231
Harlequin Duck,2,65,0.8308,0.9574,0.7500,0.8111,0.9385
Canvasback,2,72,0.8333,0.8372,0.8156,0.8250,0.9722
Loggerhead Shrike,1,60,0.8333,0.7576,0.8333,0.7937,0.9333
Great Egret,1,60,0.8333,0.9259,0.8333,0.8772,0.9667
Willet,1,60,0.8333,0.9434,0.8333,0.8850,0.9667
American Woodcock,1,30,0.8333,0.9259,0.8333,0.8772,0.9333
Forster's Tern,1,60,0.8333,0.6849,0.8333,0.7519,0.9833
Northern Pintail,2,66,0.8333,0.9055,0.8244,0.8630,0.9091
Louisiana Waterthrush,1,42,0.8333,0.8750,0.8333,0.8537,1.0000
Bald Eagle,2,103,0.8350,0.7667,0.8155,0.7898,0.9515
Blackpoll Warbler,2,103,0.8350,0.8560,0.8419,0.8481,0.9612
Harris's Sparrow,2,61,0.8361,0.8495,0.8339,0.8416,0.9508
Mountain Bluebird,1,49,0.8367,0.8723,0.8367,0.8542,0.9184
European Starling,3,154,0.8377,0.8983,0.8361,0.8640,0.9610
Scissor-tailed Flycatcher,1,37,0.8378,0.9688,0.8378,0.8986,0.9459
Indigo Bunting,2,99,0.8384,0.7795,0.8128,0.7951,0.9697
Blue Grosbeak,2,100,0.8400,0.8503,0.8358,0.8409,0.9600
Redhead,2,44,0.8409,0.7289,0.8377,0.7772,0.9091
White-winged Dove,1,57,0.8421,0.8136,0.8421,0.8276,0.9474
Purple Gallinule,2,51,0.8431,0.8690,0.7023,0.7575,0.9608
House Sparrow,2,116,0.8448,0.8998,0.8439,0.8708,0.9483
Green-winged Teal,2,71,0.8451,0.8072,0.8301,0.8183,0.9859
Mexican Jay,1,26,0.8462,0.9167,0.8462,0.8800,1.0000
Osprey,1,52,0.8462,0.8462,0.8462,0.8462,0.9423
Laughing Gull,2,104,0.8462,0.8079,0.8380,0.8226,0.9712
Pelagic Cormorant,1,26,0.8462,0.6667,0.8462,0.7458,1.0000
Western Bluebird,1,59,0.8475,0.8772,0.8475,0.8621,0.9661
Yellow-crowned Night-Heron,2,99,0.8485,0.9161,0.8391,0.8758,0.9697
Gray Catbird,1,60,0.8500,0.8500,0.8500,0.8500,0.9500
Northern Parula,1,60,0.8500,0.8361,0.8500,0.8430,0.9333
Northern Shoveler,2,100,0.8500,0.8172,0.8250,0.8211,0.9500
Wild Turkey,1,60,0.8500,0.8947,0.8500,0.8718,0.9500
White-throated Swift,1,40,0.8500,0.7556,0.8500,0.8000,1.0000
Yellow-billed Cuckoo,1,47,0.8511,0.7692,0.8511,0.8081,0.9362
Yellow-billed Magpie,1,27,0.8519,0.7931,0.8519,0.8214,1.0000
Ring-necked Pheasant,2,61,0.8525,0.9429,0.8040,0.8667,0.9180
Sanderling,2,68,0.8529,0.8611,0.8013,0.8299,1.0000
Rufous-crowned Sparrow,1,41,0.8537,0.8750,0.8537,0.8642,0.8780
Monk Parakeet,1,28,0.8571,1.0000,0.8571,0.9231,0.9286
Red-breasted Sapsucker,1,42,0.8571,0.9231,0.8571,0.8889,0.9524
Snowy Egret,1,49,0.8571,0.8750,0.8571,0.8660,1.0000
Northern Pygmy-Owl,1,50,0.8600,0.9149,0.8600,0.8866,0.8800
Abert's Towhee,1,29,0.8621,0.8333,0.8621,0.8475,0.9310
Golden-crowned Sparrow,2,102,0.8627,0.8930,0.8619,0.8762,0.9608
Common Eider,3,73,0.8630,0.8052,0.8595,0.8283,0.9452
Horned Grebe,2,95,0.8632,0.8358,0.8798,0.8570,0.9789
Hermit Warbler,1,37,0.8649,0.8421,0.8649,0.8533,0.9730
Marsh Wren,1,60,0.8667,0.7761,0.8667,0.8189,0.9500
Swamp Sparrow,1,60,0.8667,0.8254,0.8667,0.8455,0.9833
Blue-gray Gnatcatcher,1,60,0.8667,0.8387,0.8667,0.8525,0.9500
Nashville Warbler,1,60,0.8667,0.7123,0.8667,0.7820,0.9500
Yellow-headed Blackbird,2,83,0.8675,0.8898,0.8382,0.8521,0.9880
Ring-necked Duck,2,68,0.8676,0.8605,0.8409,0.8413,0.9412
White Ibis,2,91,0.8681,0.9537,0.8312,0.8821,0.9670
Brown-headed Nuthatch,1,38,0.8684,0.7857,0.8684,0.8250,0.9737
Common Goldeneye,2,84,0.8690,0.6653,0.8601,0.7475,0.9405
Curve-billed Thrasher,1,46,0.8696,0.9524,0.8696,0.9091,0.9783
Snowy Owl,1,46,0.8696,0.9756,0.8696,0.9195,0.9348
House Wren,1,54,0.8704,0.9216,0.8704,0.8952,0.9630
Cedar Waxwing,1,54,0.8704,0.9400,0.8704,0.9038,0.9630
Bridled Titmouse,1,31,0.8710,0.9310,0.8710,0.9000,1.0000
Common Nighthawk,1,39,0.8718,0.8947,0.8718,0.8831,0.9487
Solitary Sandpiper,1,56,0.8750,0.8750,0.8750,0.8750,0.9821
Black Oystercatcher,1,49,0.8776,1.0000,0.8776,0.9348,1.0000
Baltimore Oriole,2,107,0.8785,0.8378,0.8685,0.8526,0.9813
Swainson's Thrush,1,58,0.8793,0.7969,0.8793,0.8361,0.9138
American Pipit,1,58,0.8793,0.8500,0.8793,0.8644,0.9310
Bonaparte's Gull,1,58,0.8793,0.8644,0.8793,0.8718,0.9655
Ladder-backed Woodpecker,1,50,0.8800,0.7213,0.8800,0.7928,1.0000
Sandhill Crane,1,25,0.8800,0.8462,0.8800,0.8627,0.8800
Red-breasted Merganser,2,85,0.8824,0.8086,0.8847,0.8424,0.9765
Mourning Dove,1,60,0.8833,0.9138,0.8833,0.8983,0.9500
Yellow-breasted Chat,1,60,0.8833,0.8548,0.8833,0.8689,0.9833
Black-throated Green Warbler,1,60,0.8833,0.8413,0.8833,0.8618,0.9667
Downy Woodpecker,1,60,0.8833,0.6974,0.8833,0.7794,0.9833
Eastern Kingbird,1,60,0.8833,0.8281,0.8833,0.8548,0.9167
Northern Mockingbird,1,60,0.8833,0.8833,0.8833,0.8833,0.9667
Harris's Hawk,1,43,0.8837,0.8444,0.8837,0.8636,0.9767
Western Kingbird,1,52,0.8846,0.7541,0.8846,0.8142,0.9231
Barn Owl,1,52,0.8846,0.8846,0.8846,0.8846,0.9423
Palm Warbler,1,44,0.8864,0.9070,0.8864,0.8966,0.9318
Double-crested Cormorant,2,106,0.8868,0.6773,0.8875,0.7673,1.0000
Black Skimmer,1,53,0.8868,0.9592,0.8868,0.9216,0.9811
American Kestrel,2,115,0.8870,0.8361,0.8848,0.8594,0.9652
Northern Saw-whet Owl,1,45,0.8889,0.9302,0.8889,0.9091,0.9333
Winter Wren,1,54,0.8889,0.6575,0.8889,0.7559,0.9815
Mallard,2,120,0.8917,0.8334,0.8917,0.8612,0.9583
Pine Grosbeak,2,74,0.8919,0.9043,0.8906,0.8974,0.9865
Black Turnstone,1,47,0.8936,1.0000,0.8936,0.9438,1.0000
Black-billed Magpie,1,38,0.8947,0.9189,0.8947,0.9067,1.0000
Chestnut-sided Warbler,2,95,0.8947,0.8750,0.8690,0.8707,0.9895
Scaled Quail,1,19,0.8947,0.9444,0.8947,0.9189,1.0000
Yellow-throated Vireo,1,38,0.8947,0.8500,0.8947,0.8718,0.9737
Common Grackle,1,58,0.8966,0.7429,0.8966,0.8125,0.9828
Hooded Warbler,1,49,0.8980,1.0000,0.8980,0.9462,1.0000
Turkey Vulture,1,59,0.8983,0.9636,0.8983,0.9298,0.9153
Common Yellowthroat,2,120,0.9000,0.8984,0.9000,0.8982,0.9750
Yellow-throated Warbler,1,60,0.9000,0.8710,0.9000,0.8852,0.9167
Pine Siskin,1,60,0.9000,0.8852,0.9000,0.8926,1.0000
Gila Woodpecker,1,50,0.9000,0.8824,0.9000,0.8911,1.0000
Least Sandpiper,1,60,0.9000,0.8438,0.9000,0.8710,0.9833
Ruby-crowned Kinglet,1,60,0.9000,0.8571,0.9000,0.8780,0.9500
Song Sparrow,1,60,0.9000,0.8182,0.9000,0.8571,1.0000
American Coot,1,60,0.9000,0.9643,0.9000,0.9310,0.9000
Heermann's Gull,2,61,0.9016,0.9029,0.8834,0.8930,0.9672
Golden-crowned Kinglet,1,51,0.9020,0.9583,0.9020,0.9293,0.9804
Magnolia Warbler,2,105,0.9048,0.8609,0.8944,0.8770,0.9905
Long-billed Curlew,1,53,0.9057,0.9057,0.9057,0.9057,0.9811
Northern Bobwhite,1,32,0.9062,1.0000,0.9062,0.9508,0.9375
Brant,1,32,0.9062,1.0000,0.9062,0.9508,0.9688
Eastern Towhee,1,54,0.9074,0.8167,0.9074,0.8596,1.0000
Greater White-fronted Goose,1,33,0.9091,0.9677,0.9091,0.9375,0.9394
Glossy Ibis,1,44,0.9091,0.6897,0.9091,0.7843,0.9773
Wood Stork,1,56,0.9107,0.9623,0.9107,0.9358,0.9643
Brown Pelican,1,34,0.9118,0.9118,0.9118,0.9118,1.0000
Black-headed Grosbeak,2,106,0.9151,0.8865,0.9062,0.8948,0.9906
Red-bellied Woodpecker,1,60,0.9167,0.9167,0.9167,0.9167,0.9833
Ovenbird,1,60,0.9167,0.9016,0.9167,0.9091,0.9667
Barred Owl,1,60,0.9167,0.9167,0.9167,0.9167,0.9833
Savannah Sparrow,1,60,0.9167,0.8594,0.9167,0.8871,1.0000
Tufted Titmouse,1,60,0.9167,0.8594,0.9167,0.8871,0.9833
Lincoln's Sparrow,1,60,0.9167,0.8871,0.9167,0.9016,0.9833
Townsend's Warbler,1,60,0.9167,0.8871,0.9167,0.9016,0.9833
Bohemian Waxwing,1,60,0.9167,0.9322,0.9167,0.9244,0.9667
Red-breasted Nuthatch,1,60,0.9167,0.9649,0.9167,0.9402,0.9833
Western Scrub-Jay,1,60,0.9167,0.8088,0.9167,0.8594,1.0000
White-breasted Nuthatch,1,60,0.9167,0.9322,0.9167,0.9244,0.9500
Brown-headed Cowbird,2,109,0.9174,0.8578,0.9138,0.8847,0.9541
Purple Finch,2,97,0.9175,0.9149,0.9141,0.9144,0.9897
Cattle Egret,1,49,0.9184,0.8182,0.9184,0.8654,0.9388
Hooded Merganser,2,86,0.9186,0.8982,0.9111,0.9045,0.9651
Common Merganser,2,74,0.9189,0.8456,0.9286,0.8848,1.0000
Bobolink,2,88,0.9205,0.8392,0.9121,0.8735,0.9773
Vermilion Flycatcher,2,89,0.9213,1.0000,0.9028,0.9462,0.9775
Field Sparrow,1,51,0.9216,0.9400,0.9216,0.9307,1.0000
Common Gallinule,2,64,0.9219,0.9083,0.8333,0.8495,1.0000
Snow Bunting,2,64,0.9219,0.9717,0.8558,0.9048,0.9531
Scarlet Tanager,2,77,0.9221,0.7675,0.9005,0.8231,0.9740
Great Crested Flycatcher,1,53,0.9245,0.8596,0.9245,0.8909,0.9623
American Goldfinch,2,120,0.9250,0.9266,0.9250,0.9242,0.9750
White-crowned Sparrow,2,120,0.9250,0.9024,0.9250,0.9134,0.9750
Rose-breasted Grosbeak,2,108,0.9259,0.8762,0.9167,0.8960,0.9815
Varied Thrush,1,56,0.9286,0.9455,0.9286,0.9369,0.9464
Brown Thrasher,1,57,0.9298,0.9636,0.9298,0.9464,0.9298
Burrowing Owl,1,43,0.9302,0.9524,0.9302,0.9412,0.9767
Acorn Woodpecker,1,58,0.9310,0.9818,0.9310,0.9558,0.9828
Brown Creeper,1,58,0.9310,0.9310,0.9310,0.9310,0.9828
Bewick's Wren,1,58,0.9310,0.8571,0.9310,0.8926,0.9828
Lark Sparrow,1,59,0.9322,0.9322,0.9322,0.9322,0.9831
Black-and-white Warbler,1,60,0.9333,0.9032,0.9333,0.9180,0.9667
Dickcissel,1,60,0.9333,0.9825,0.9333,0.9573,0.9833
Killdeer,1,60,0.9333,0.9825,0.9333,0.9573,0.9833
Horned Lark,1,60,0.9333,0.9180,0.9333,0.9256,0.9667
Prairie Warbler,1,60,0.9333,0.8116,0.9333,0.8682,0.9833
Wilson's Warbler,1,60,0.9333,0.8358,0.9333,0.8819,1.0000
Red-eyed Vireo,1,60,0.9333,0.8485,0.9333,0.8889,0.9500
Eastern Bluebird,1,60,0.9333,0.8485,0.9333,0.8889,1.0000
Tricolored Heron,1,60,0.9333,0.7887,0.9333,0.8550,0.9833
Wood Duck,2,106,0.9340,0.9334,0.9264,0.9291,0.9717
Prothonotary Warbler,1,46,0.9348,0.9348,0.9348,0.9348,0.9783
Pyrrhuloxia,1,48,0.9375,0.9375,0.9375,0.9375,1.0000
Spotted Sandpiper,2,98,0.9388,0.9478,0.9378,0.9428,0.9796
American Oystercatcher,1,49,0.9388,0.9200,0.9388,0.9293,0.9592
Inca Dove,1,50,0.9400,0.8545,0.9400,0.8952,0.9800
American Robin,2,119,0.9412,0.9499,0.9415,0.9449,0.9916
Evening Grosbeak,2,120,0.9417,0.9590,0.9417,0.9500,0.9667
Gambel's Quail,2,52,0.9423,0.9861,0.9118,0.9446,0.9615
Black-throated Blue Warbler,2,91,0.9451,0.9608,0.9505,0.9552,0.9780
Bufflehead,2,93,0.9462,0.7971,0.9311,0.8588,0.9677
Clark's Grebe,1,38,0.9474,0.7059,0.9474,0.8090,0.9737
Black-crowned Night-Heron,2,114,0.9474,0.9126,0.9444,0.9282,1.0000
Painted Bunting,2,98,0.9490,0.9208,0.9402,0.9304,0.9898
American Redstart,2,119,0.9496,0.8854,0.9492,0.9158,0.9748
Green Heron,1,60,0.9500,0.9828,0.9500,0.9661,0.9667
Pileated Woodpecker,1,60,0.9500,0.9500,0.9500,0.9500,0.9667
Mute Swan,1,60,0.9500,0.8636,0.9500,0.9048,1.0000
