species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Black-billed Cuckoo,1,32,0.7500,0.8000,0.7500,0.7742,0.9688
Downy Woodpecker,1,60,0.7500,0.6923,0.7500,0.7200,1.0000
Black Scoter,2,41,0.7561,0.8424,0.7691,0.7904,0.9268
Hooded Oriole,2,78,0.7564,0.8328,0.7392,0.7817,0.9872
Violet-green Swallow,1,37,0.7568,0.9333,0.7568,0.8358,0.8919
Cassin's Finch,2,62,0.7581,0.8873,0.7336,0.8016,0.9839
Mottled Duck,1,29,0.7586,0.7857,0.7586,0.7719,0.9655
Herring Gull,2,101,0.7624,0.5717,0.7558,0.6507,0.9604
Warbling Vireo,1,60,0.7667,0.9020,0.7667,0.8288,0.9667
Mexican Jay,1,26,0.7692,0.9524,0.7692,0.8511,1.0000
White-tailed Kite,1,13,0.7692,1.0000,0.7692,0.8696,0.9231
Red-tailed Hawk,3,150,0.7733,0.6971,0.7389,0.7131,0.9333
Eared Grebe,2,80,0.7750,0.9380,0.7707,0.8439,0.9500
Caspian Tern,1,49,0.7755,0.7451,0.7755,0.7600,1.0000
Canyon Towhee,1,46,0.7826,0.7826,0.7826,0.7826,0.9783
Eastern Phoebe,1,60,0.7833,0.8545,0.7833,0.8174,0.9500
Orchard Oriole,3,93,0.7849,0.8214,0.7395,0.7749,0.9785
Yellow-rumped Warbler,4,214,0.7850,0.7647,0.7785,0.7696,0.9953
Lesser Goldfinch,2,95,0.7895,0.8700,0.7493,0.7980,0.9263
Pine Warbler,1,48,0.7917,0.9744,0.7917,0.8736,0.9167
Anna's Hummingbird,2,106,0.7925,0.7389,0.7906,0.7636,0.9906
Phainopepla,2,53,0.7925,0.7918,0.8024,0.7967,0.9245
White-faced Ibis,1,34,0.7941,0.8182,0.7941,0.8060,0.9706
Red Crossbill,2,59,0.7966,0.8119,0.8129,0.8053,0.9492
Rough-legged Hawk,2,64,0.7969,0.6714,0.7542,0.7102,0.9688
Indigo Bunting,2,99,0.7980,0.8253,0.7705,0.7962,0.9495
Cape May Warbler,1,60,0.8000,0.9412,0.8000,0.8649,0.9500
Harris's Sparrow,2,61,0.8033,0.7822,0.8007,0.7906,0.9672
Canada Goose,1,31,0.8065,0.8929,0.8065,0.8475,0.8387
Pelagic Cormorant,1,26,0.8077,0.7000,0.8077,0.7500,1.0000
Lazuli Bunting,2,68,0.8088,0.8609,0.7283,0.7787,0.9706
Black-legged Kittiwake,2,42,0.8095,0.7700,0.8124,0.7822,0.9286
Lesser Scaup,2,79,0.8101,0.5905,0.8062,0.6816,0.9620
American Black Duck,1,37,0.8108,0.8824,0.8108,0.8451,0.9730
Trumpeter Swan,1,37,0.8108,0.5882,0.8108,0.6818,0.9730
Wrentit,1,37,0.8108,0.9375,0.8108,0.8696,0.9459
Chipping Sparrow,2,106,0.8113,0.8078,0.7902,0.7969,0.9717
Verdin,1,32,0.8125,0.9286,0.8125,0.8667,0.9375
Pigeon Guillemot,2,59,0.8136,0.7865,0.7640,0.7706,0.9322
Royal Tern,1,38,0.8158,0.7750,0.8158,0.7949,0.9737
Semipalmated Sandpiper,1,60,0.8167,0.6806,0.8167,0.7424,1.0000
Purple Martin,2,71,0.8169,0.8554,0.8179,0.8362,0.9859
California Towhee,1,44,0.8182,0.7660,0.8182,0.7912,0.9545
Black-tailed Gnatcatcher,1,22,0.8182,0.5806,0.8182,0.6792,0.9545
Golden-fronted Woodpecker,1,33,0.8182,0.9000,0.8182,0.8571,0.9697
Fox Sparrow,3,119,0.8235,0.8163,0.6890,0.7029,0.9832
MacGillivray's Warbler,1,46,0.8261,0.7037,0.8261,0.7600,0.9565
Wood Thrush,1,46,0.8261,1.0000,0.8261,0.9048,0.9565
Curve-billed Thrasher,1,46,0.8261,0.9048,0.8261,0.8636,1.0000
Swainson's Thrush,1,58,0.8276,0.7742,0.8276,0.8000,0.9483
Black-throated Gray Warbler,1,41,0.8293,0.9444,0.8293,0.8831,0.9512
Summer Tanager,3,100,0.8300,0.9015,0.7876,0.8380,0.9800
Clay-colored Sparrow,1,60,0.8333,0.7937,0.8333,0.8130,0.9667
Forster's Tern,1,60,0.8333,0.7246,0.8333,0.7752,0.9833
Hermit Thrush,1,60,0.8333,0.8929,0.8333,0.8621,0.9667
Snowy Egret,1,49,0.8367,0.8913,0.8367,0.8632,0.9796
Gadwall,2,75,0.8400,0.8149,0.7538,0.7797,0.9733
Cinnamon Teal,2,75,0.8400,0.9074,0.7318,0.7987,0.9867
Reddish Egret,2,75,0.8400,0.9074,0.8119,0.8557,0.9600
Redhead,2,44,0.8409,0.7694,0.8268,0.7961,0.9318
Glossy Ibis,1,44,0.8409,0.7872,0.8409,0.8132,1.0000
Pygmy Nuthatch,1,38,0.8421,0.8889,0.8421,0.8649,0.9474
Blackburnian Warbler,1,51,0.8431,0.8958,0.8431,0.8687,0.9412
Bronzed Cowbird,1,32,0.8438,0.7714,0.8438,0.8060,0.9688
Nuttall's Woodpecker,1,45,0.8444,0.8636,0.8444,0.8539,1.0000
Orange-crowned Warbler,1,58,0.8448,0.7313,0.8448,0.7840,0.9828
Broad-billed Hummingbird,2,71,0.8451,0.8615,0.7625,0.7996,0.9859
White-throated Sparrow,2,104,0.8462,0.8333,0.8407,0.8370,0.9904
White-winged Crossbill,2,52,0.8462,0.8857,0.8469,0.8624,0.9808
Blue-headed Vireo,1,52,0.8462,0.7333,0.8462,0.7857,0.9808
Yellow-bellied Sapsucker,1,59,0.8475,0.6494,0.8475,0.7353,0.9492
Common Redpoll,1,40,0.8500,0.7727,0.8500,0.8095,0.9750
Spotted Towhee,1,60,0.8500,0.8947,0.8500,0.8718,0.9500
European Starling,3,154,0.8506,0.8448,0.8552,0.8488,0.9675
Rufous-crowned Sparrow,1,41,0.8537,0.8750,0.8537,0.8642,0.9268
Ring-billed Gull,2,96,0.8542,0.7118,0.8444,0.7721,0.9583
Cackling Goose,1,14,0.8571,0.8571,0.8571,0.8571,1.0000
Western Tanager,2,86,0.8605,0.9059,0.8296,0.8621,0.9884
Long-tailed Duck,3,65,0.8615,0.8293,0.8464,0.8331,0.9692
Harlequin Duck,2,65,0.8615,0.9778,0.7955,0.8601,0.9538
Merlin,1,58,0.8621,0.8772,0.8621,0.8696,0.9138
Great Black-backed Gull,2,73,0.8630,0.7995,0.8540,0.8258,0.9863
Hermit Warbler,1,37,0.8649,0.8649,0.8649,0.8649,1.0000
Gray-crowned Rosy-Finch,1,37,0.8649,0.8205,0.8649,0.8421,1.0000
Laughing Gull,2,104,0.8654,0.8718,0.8471,0.8542,1.0000
Little Blue Heron,2,97,0.8660,0.8634,0.8450,0.8534,0.9588
Common Loon,2,120,0.8667,0.8372,0.8667,0.8454,0.9667
Yellow Warbler,1,60,0.8667,0.8966,0.8667,0.8814,0.9333
Blue-gray Gnatcatcher,1,60,0.8667,0.9123,0.8667,0.8889,0.9833
Nashville Warbler,1,60,0.8667,0.7324,0.8667,0.7939,0.9833
Ruddy Duck,3,106,0.8679,0.8608,0.8583,0.8556,0.9811
Crested Caracara,1,54,0.8704,0.9400,0.8704,0.9038,0.9630
Common Nighthawk,1,39,0.8718,0.8718,0.8718,0.8718,0.9487
Ash-throated Flycatcher,1,41,0.8780,0.9000,0.8780,0.8889,0.9756
White Ibis,2,91,0.8791,0.9467,0.8464,0.8884,0.9560
Carolina Chickadee,1,58,0.8793,0.6623,0.8793,0.7556,1.0000
Sandhill Crane,1,25,0.8800,0.9167,0.8800,0.8980,0.9200
Blue Grosbeak,2,100,0.8800,0.8723,0.8703,0.8712,0.9900
Northern Rough-winged Swallow,1,42,0.8810,0.7551,0.8810,0.8132,0.9524
Blue-winged Teal,2,59,0.8814,0.8222,0.8116,0.8150,1.0000
Red-breasted Merganser,2,85,0.8824,0.8713,0.8855,0.8769,0.9882
Sanderling,2,68,0.8824,0.9706,0.8056,0.8671,0.9706
Lark Bunting,2,51,0.8824,0.9500,0.8956,0.9220,0.9216
Purple Gallinule,2,51,0.8824,0.9348,0.7273,0.7776,0.9804
Red-headed Woodpecker,2,94,0.8830,0.8659,0.8545,0.8591,0.9787
Northern Shrike,1,60,0.8833,0.8154,0.8833,0.8480,0.9833
Vesper Sparrow,1,60,0.8833,0.7910,0.8833,0.8346,0.9333
Black Rosy-Finch,1,26,0.8846,0.8519,0.8846,0.8679,0.9615
Barn Owl,1,52,0.8846,0.9583,0.8846,0.9200,0.9423
Bullock's Oriole,2,87,0.8851,0.8589,0.8815,0.8699,0.9540
Surf Scoter,2,61,0.8852,0.8215,0.8615,0.8410,0.9508
Yellow-billed Magpie,1,27,0.8889,0.8889,0.8889,0.8889,0.9630
Northern Flicker,2,118,0.8898,0.8891,0.8898,0.8859,0.9831
Golden-crowned Sparrow,2,102,0.8922,0.8912,0.8869,0.8880,0.9902
Blackpoll Warbler,2,103,0.8932,0.8612,0.9017,0.8806,0.9806
Bald Eagle,2,103,0.8932,0.8141,0.8886,0.8478,0.9709
Northern Pintail,2,66,0.8939,0.8968,0.8720,0.8820,1.0000
Brown-headed Nuthatch,1,38,0.8947,0.8500,0.8947,0.8718,1.0000
Yellow-throated Vireo,1,38,0.8947,0.8947,0.8947,0.8947,1.0000
Chestnut-sided Warbler,2,95,0.8947,0.8749,0.8690,0.8694,1.0000
White-winged Dove,1,57,0.8947,0.9623,0.8947,0.9273,0.9298
Abert's Towhee,1,29,0.8966,0.9286,0.8966,0.9123,0.9655
Cattle Egret,1,49,0.8980,0.9167,0.8980,0.9072,1.0000
Eurasian Collared-Dove,1,59,0.8983,0.8983,0.8983,0.8983,0.9661
Song Sparrow,1,60,0.9000,0.8852,0.9000,0.8926,1.0000
Yellow-throated Warbler,1,60,0.9000,0.9474,0.9000,0.9231,0.9500
Yellow-breasted Chat,1,60,0.9000,0.9153,0.9000,0.9076,0.9667
Northern Pygmy-Owl,1,50,0.9000,1.0000,0.9000,0.9474,0.9000
Band-tailed Pigeon,1,40,0.9000,0.9231,0.9000,0.9114,1.0000
Ladder-backed Woodpecker,1,50,0.9000,0.7759,0.9000,0.8333,1.0000
Great Blue Heron,1,60,0.9000,0.9818,0.9000,0.9391,0.9500
Wilson's Phalarope,2,81,0.9012,0.9122,0.8740,0.8917,0.9877
Bridled Titmouse,1,31,0.9032,0.9333,0.9032,0.9180,1.0000
Black-headed Grosbeak,2,106,0.9057,0.9278,0.8958,0.9096,1.0000
Double-crested Cormorant,2,106,0.9057,0.6597,0.9067,0.7618,1.0000
California Thrasher,1,32,0.9062,0.8286,0.9062,0.8657,0.9688
Purple Finch,2,97,0.9072,0.8269,0.9030,0.8631,1.0000
Gray Jay,1,54,0.9074,1.0000,0.9074,0.9515,0.9815
White-crowned Sparrow,2,120,0.9083,0.9238,0.9083,0.9136,0.9833
Northern Shoveler,2,100,0.9100,0.8712,0.8917,0.8809,0.9900
Northern Waterthrush,1,56,0.9107,0.7846,0.9107,0.8430,0.9821
Brown Thrasher,1,57,0.9123,1.0000,0.9123,0.9541,0.9298
Northern Gannet,2,80,0.9125,0.9425,0.8417,0.8836,0.9750
Bonaparte's Gull,1,58,0.9138,0.9298,0.9138,0.9217,0.9828
Common Ground-Dove,1,35,0.9143,0.9143,0.9143,0.9143,0.9714
Cassin's Kingbird,1,35,0.9143,0.8421,0.9143,0.8767,1.0000
Western Bluebird,1,59,0.9153,0.9643,0.9153,0.9391,1.0000
Green-winged Teal,2,71,0.9155,0.8222,0.9045,0.8612,0.9859
Yellow-headed Blackbird,2,83,0.9157,0.8809,0.8971,0.8865,1.0000
Baltimore Oriole,2,107,0.9159,0.8790,0.9121,0.8945,0.9907
Northern Parula,1,60,0.9167,0.9016,0.9167,0.9091,0.9667
Loggerhead Shrike,1,60,0.9167,0.8730,0.9167,0.8943,0.9833
Lincoln's Sparrow,1,60,0.9167,0.8871,0.9167,0.9016,1.0000
Black-and-white Warbler,1,60,0.9167,0.8871,0.9167,0.9016,0.9500
Western Meadowlark,1,60,0.9167,0.8333,0.9167,0.8730,1.0000
American Coot,1,60,0.9167,1.0000,0.9167,0.9565,0.9333
Mute Swan,1,60,0.9167,0.9649,0.9167,0.9402,0.9833
Marsh Wren,1,60,0.9167,0.9483,0.9167,0.9322,0.9500
Common Eider,3,73,0.9178,0.8417,0.9127,0.8754,0.9863
Black Oystercatcher,1,49,0.9184,1.0000,0.9184,0.9574,0.9592
American Oystercatcher,1,49,0.9184,0.9783,0.9184,0.9474,0.9592
Scissor-tailed Flycatcher,1,37,0.9189,0.9714,0.9189,0.9444,0.9459
Common Merganser,2,74,0.9189,0.8881,0.9211,0.9032,0.9865
Pine Grosbeak,2,74,0.9189,0.9697,0.9209,0.9441,0.9730
House Finch,2,112,0.9196,0.9365,0.9160,0.9254,0.9911
Clark's Grebe,1,38,0.9211,0.7447,0.9211,0.8235,0.9737
Black-billed Magpie,1,38,0.9211,0.8974,0.9211,0.9091,1.0000
Whimbrel,1,51,0.9216,0.9400,0.9216,0.9307,0.9804
Snow Bunting,2,64,0.9219,0.8722,0.8237,0.8448,0.9688
Dark-eyed Junco,5,192,0.9219,0.9493,0.8089,0.8291,0.9844
Florida Scrub-Jay,1,26,0.9231,0.9231,0.9231,0.9231,1.0000
Mountain Chickadee,1,53,0.9245,0.9074,0.9245,0.9159,1.0000
White-throated Swift,1,40,0.9250,0.8810,0.9250,0.9024,1.0000
Winter Wren,1,54,0.9259,0.7042,0.9259,0.8000,0.9815
Rose-breasted Grosbeak,2,108,0.9259,0.8963,0.9167,0.9055,1.0000
Chestnut-backed Chickadee,1,54,0.9259,0.7937,0.9259,0.8547,1.0000
Eastern Towhee,1,54,0.9259,0.8772,0.9259,0.9009,0.9815
Brown-headed Cowbird,2,109,0.9266,0.8656,0.9202,0.8920,0.9817
Veery,1,41,0.9268,0.8636,0.9268,0.8941,1.0000
Solitary Sandpiper,1,56,0.9286,0.8814,0.9286,0.9043,0.9643
American White Pelican,1,28,0.9286,0.9630,0.9286,0.9455,0.9643
Common Goldeneye,2,84,0.9286,0.6468,0.9144,0.7577,0.9762
Harris's Hawk,1,43,0.9302,0.9302,0.9302,0.9302,1.0000
Say's Phoebe,1,58,0.9310,0.9474,0.9310,0.9391,0.9828
American Pipit,1,58,0.9310,0.9153,0.9310,0.9231,0.9655
Common Grackle,1,58,0.9310,0.8308,0.9310,0.8780,0.9655
Western Scrub-Jay,1,60,0.9333,0.8750,0.9333,0.9032,0.9833
Savannah Sparrow,1,60,0.9333,0.8750,0.9333,0.9032,0.9833
Least Sandpiper,1,60,0.9333,0.8000,0.9333,0.8615,1.0000
Bushtit,1,60,0.9333,0.8358,0.9333,0.8819,0.9667
Ovenbird,1,60,0.9333,0.9655,0.9333,0.9492,0.9500
Blue Jay,1,60,0.9333,1.0000,0.9333,0.9655,1.0000
Eastern Bluebird,1,60,0.9333,0.9825,0.9333,0.9573,1.0000
Mourning Dove,1,60,0.9333,0.9180,0.9333,0.9256,0.9667
Eastern Kingbird,1,60,0.9333,0.9492,0.9333,0.9412,0.9833
Clark's Nutcracker,1,46,0.9348,0.9348,0.9348,0.9348,0.9783
Snowy Owl,1,46,0.9348,0.9773,0.9348,0.9556,0.9565
Horned Grebe,2,95,0.9368,0.8472,0.9381,0.8890,1.0000
Common Gallinule,2,64,0.9375,0.9298,0.8667,0.8853,1.0000
Mountain Bluebird,1,49,0.9388,0.8214,0.9388,0.8762,0.9796
American Kestrel,2,115,0.9391,0.9227,0.9386,0.9303,0.9826
Yellow-crowned Night-Heron,2,99,0.9394,0.9567,0.9365,0.9465,1.0000
Greater White-fronted Goose,1,33,0.9394,1.0000,0.9394,0.9688,1.0000
House Sparrow,2,116,0.9397,0.9168,0.9398,0.9277,0.9914
Gila Woodpecker,1,50,0.9400,0.9792,0.9400,0.9592,0.9800
Field Sparrow,1,51,0.9412,0.9796,0.9412,0.9600,0.9804
Golden-crowned Kinglet,1,51,0.9412,0.9796,0.9412,0.9600,1.0000
American Goldfinch,2,120,0.9417,0.9195,0.9417,0.9292,1.0000
Gambel's Quail,2,52,0.9423,0.9861,0.9118,0.9446,1.0000
Osprey,1,52,0.9423,0.8909,0.9423,0.9159,0.9808
Magnolia Warbler,2,105,0.9429,0.8561,0.9389,0.8933,0.9905
Bobolink,2,88,0.9432,0.9499,0.9303,0.9396,0.9886
Vermilion Flycatcher,2,89,0.9438,0.9662,0.9306,0.9466,0.9888
Cedar Waxwing,1,54,0.9444,0.9623,0.9444,0.9533,1.0000
Canvasback,2,72,0.9444,0.9208,0.9366,0.9281,1.0000
Townsend's Solitaire,1,37,0.9459,0.8974,0.9459,0.9211,0.9730
Tree Swallow,1,56,0.9464,0.8689,0.9464,0.9060,0.9643
Scaled Quail,1,19,0.9474,0.9474,0.9474,0.9474,1.0000
Black-crowned Night-Heron,2,114,0.9474,0.9054,0.9444,0.9223,1.0000
Scarlet Tanager,2,77,0.9481,0.8023,0.9362,0.8574,1.0000
Acorn Woodpecker,1,58,0.9483,0.9322,0.9483,0.9402,1.0000
Bewick's Wren,1,58,0.9483,0.9483,0.9483,0.9483,1.0000
Lark Sparrow,1,59,0.9492,0.9655,0.9492,0.9573,0.9831
Turkey Vulture,1,59,0.9492,0.9825,0.9492,0.9655,0.9661
Great Egret,1,60,0.9500,0.8261,0.9500,0.8837,1.0000
Black-throated Green Warbler,1,60,0.9500,0.8636,0.9500,0.9048,0.9833
Killdeer,1,60,0.9500,0.9828,0.9500,0.9661,0.9667
Red-eyed Vireo,1,60,0.9500,0.8507,0.9500,0.8976,0.9667
Prairie Warbler,1,60,0.9500,0.9500,0.9500,0.9500,1.0000
Common Yellowthroat,2,120,0.9500,0.9271,0.9500,0.9376,1.0000
Marbled Godwit,1,60,0.9500,0.9661,0.9500,0.9580,1.0000
Bohemian Waxwing,1,60,0.9500,0.9661,0.9500,0.9580,0.9833
White-breasted Nuthatch,1,60,0.9500,0.9661,0.9500,0.9580,0.9833
Wild Turkey,1,60,0.9500,0.9500,0.9500,0.9500,0.9833
Townsend's Warbler,1,60,0.9500,0.9661,0.9500,0.9580,0.9500
Surfbird,1,40,0.9500,0.9744,0.9500,0.9620,0.9750
Short-billed Dowitcher,1,60,0.9500,0.9048,0.9500,0.9268,0.9833
Dickcissel,1,60,0.9500,0.9661,0.9500,0.9580,0.9667
Pied-billed Grebe,1,60,0.9500,0.9500,0.9500,0.9500,0.9667
Heermann's Gull,2,61,0.9508,0.9038,0.9417,0.9220,0.9836
Ring-necked Pheasant,2,61,0.9508,0.9792,0.9179,0.9457,0.9836
Red-breasted Sapsucker,1,42,0.9524,0.9091,0.9524,0.9302,0.9524
American Wigeon,2,64,0.9531,0.9403,0.9363,0.9377,0.9688
Northern Saw-whet Owl,1,45,0.9556,1.0000,0.9556,0.9773,1.0000
Ring-necked Duck,2,68,0.9559,0.8514,0.9375,0.8917,1.0000
Prothonotary Warbler,1,46,0.9565,0.9565,0.9565,0.9565,0.9783
Dunlin,2,93,0.9570,0.9831,0.9485,0.9648,0.9892
Black Turnstone,1,47,0.9574,0.9783,0.9574,0.9677,1.0000
Yellow-billed Cuckoo,1,47,0.9574,0.8333,0.9574,0.8911,1.0000
American Redstart,2,119,0.9580,0.9821,0.9576,0.9696,0.9664
Mallard,2,120,0.9583,0.8816,0.9583,0.9177,1.0000
Black Vulture,1,48,0.9583,0.9583,0.9583,0.9583,0.9792
Painted Bunting,2,98,0.9592,0.8646,0.9487,0.9023,0.9898
Inca Dove,1,50,0.9600,0.9412,0.9600,0.9505,1.0000
Canyon Wren,1,26,0.9615,0.8621,0.9615,0.9091,1.0000
Western Kingbird,1,52,0.9615,0.8929,0.9615,0.9259,1.0000
Long-billed Curlew,1,53,0.9623,0.9444,0.9623,0.9533,0.9811
Wood Duck,2,106,0.9623,0.9773,0.9565,0.9667,0.9811
Great Crested Flycatcher,1,53,0.9623,0.9444,0.9623,0.9533,1.0000
House Wren,1,54,0.9630,0.7879,0.9630,0.8667,0.9815
Wilson's Snipe,1,55,0.9636,0.9636,0.9636,0.9636,0.9636
Wood Stork,1,56,0.9643,0.9643,0.9643,0.9643,0.9643
Monk Parakeet,1,28,0.9643,1.0000,0.9643,0.9818,0.9643
Varied Thrush,1,56,0.9643,0.8571,0.9643,0.9076,0.9821
White-eyed Vireo,1,57,0.9649,0.9821,0.9649,0.9735,1.0000
Rock Pigeon,1,58,0.9655,1.0000,0.9655,0.9825,0.9655
Swallow-tailed Kite,1,29,0.9655,0.7778,0.9655,0.8615,0.9655
American Tree Sparrow,1,59,0.9661,0.9661,0.9661,0.9661,1.0000
Red-winged Blackbird,2,119,0.9664,0.9462,0.9664,0.9554,0.9916
Pileated Woodpecker,1,60,0.9667,0.9355,0.9667,0.9508,0.9667
Carolina Wren,1,60,0.9667,0.9355,0.9667,0.9508,1.0000
Wilson's Warbler,1,60,0.9667,0.9667,0.9667,0.9667,1.0000
Red-bellied Woodpecker,1,60,0.9667,0.8923,0.9667,0.9280,0.9833
Tricolored Heron,1,60,0.9667,0.8788,0.9667,0.9206,1.0000
Canada Warbler,1,60,0.9667,0.9667,0.9667,0.9667,0.9667
Willet,1,60,0.9667,0.8657,0.9667,0.9134,1.0000
Belted Kingfisher,1,60,0.9667,0.9831,0.9667,0.9748,0.9667
Red-breasted Nuthatch,1,60,0.9667,0.9667,0.9667,0.9667,1.0000
Horned Lark,1,60,0.9667,0.9831,0.9667,0.9748,0.9833
Swamp Sparrow,1,60,0.9667,0.9206,0.9667,0.9431,0.9833
