class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
519,Dark-eyed Junco (White-winged),Dark-eyed Junco,Perching Birds,9,0,1,9,0.0000,0.0000,0.0000,0.0000,0.8889,Dark-eyed Junco (Slate-colored) (6)
208,Western Gull (Immature),Western Gull,"Gulls, Terns, and Allies",26,1,10,25,0.0909,0.0385,0.0541,0.0385,0.5000,Herring Gull (Immature) (7)
345,Chihuahuan Raven,Chihuahuan Raven,Perching Birds,27,2,20,25,0.0909,0.0741,0.0816,0.0741,0.8148,Common Raven (12)
228,Greater Scaup (Female/Eclipse male),Greater Scaup,"Ducks, Geese, and Swans",30,2,3,28,0.4000,0.0667,0.1143,0.0667,0.6667,Lesser Scaup (Female/Eclipse male) (20)
278,"Costa's Hummingbird (Female, immature)",Costa's Hummingbird,Swifts and Hummingbirds,21,2,7,19,0.2222,0.0952,0.1333,0.0952,0.8571,"Anna's Hummingbird (Female, immature) (7)"
351,Bank Swallow,Bank Swallow,Perching Birds,27,3,6,24,0.3333,0.1111,0.1667,0.1111,0.5556,Northern Rough-winged Swallow (6)
343,Northwestern Crow,Northwestern Crow,Perching Birds,19,3,10,16,0.2308,0.1579,0.1875,0.1579,0.8421,American Crow (8)
3,Swainson's Hawk (Dark morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",30,7,22,23,0.2414,0.2333,0.2373,0.2333,0.7000,Swainson's Hawk (Light morph ) (7)
344,Fish Crow,Fish Crow,Perching Birds,30,7,20,23,0.2593,0.2333,0.2456,0.2333,0.8333,American Crow (8)
377,Pacific Wren,Pacific Wren,Perching Birds,21,4,5,17,0.4444,0.1905,0.2667,0.1905,0.7619,Winter Wren (13)
487,Cassin's Vireo,Cassin's Vireo,Perching Birds,36,9,19,27,0.3214,0.2500,0.2812,0.2500,0.9167,Blue-headed Vireo (14)
550,Fox Sparrow (Thick-billed/Slate-colored),Fox Sparrow,Perching Birds,16,3,1,13,0.7500,0.1875,0.3000,0.1875,1.0000,Fox Sparrow (Sooty) (9)
484,Bell's Vireo,Bell's Vireo,Perching Birds,29,6,4,23,0.6000,0.2069,0.3077,0.2069,0.7241,Warbling Vireo (4)
221,Cinnamon Teal (Female/juvenile),Cinnamon Teal,"Ducks, Geese, and Swans",20,4,1,16,0.8000,0.2000,0.3200,0.2000,0.6500,Northern Shoveler (Female/Eclipse male) (6)
279,"Calliope Hummingbird (Female, immature)",Calliope Hummingbird,Swifts and Hummingbirds,48,14,24,34,0.3684,0.2917,0.3256,0.2917,0.8750,"Broad-tailed Hummingbird (Female, immature) (22)"
236,Barrow's Goldeneye (Female/Eclipse male),Barrow's Goldeneye,"Ducks, Geese, and Swans",25,5,0,20,1.0000,0.2000,0.3333,0.2000,0.8400,Common Goldeneye (Female/Eclipse male) (15)
89,Black Tern,Black Tern,"Gulls, Terns, and Allies",35,8,5,27,0.6154,0.2286,0.3333,0.2286,0.5143,Forster's Tern (4)
244,Pacific Loon (Nonbreeding/juvenile),Pacific Loon,Loons,27,8,12,19,0.4000,0.2963,0.3404,0.2963,0.8519,Common Loon (Nonbreeding/juvenile) (7)
202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,Skuas and Alcids,12,4,7,8,0.3636,0.3333,0.3478,0.3333,0.8333,"Pigeon Guillemot (Nonbreeding, juvenile) (2)"
467,Western Wood-Pewee,Western Wood-Pewee,Perching Birds,49,16,27,33,0.3721,0.3265,0.3478,0.3265,0.8163,Eastern Wood-Pewee (22)
280,"Broad-tailed Hummingbird (Female, immature)",Broad-tailed Hummingbird,Swifts and Hummingbirds,29,14,36,15,0.2800,0.4828,0.3544,0.4828,0.8966,"Calliope Hummingbird (Female, immature) (10)"
288,Swainson's Hawk (Immature),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",24,7,8,17,0.4667,0.2917,0.3590,0.2917,0.6250,Swainson's Hawk (Light morph ) (3)
276,"Black-chinned Hummingbird (Female, immature)",Black-chinned Hummingbird,Swifts and Hummingbirds,59,23,45,36,0.3382,0.3898,0.3622,0.3898,0.8305,"Ruby-throated Hummingbird (Female, immature) (20)"
209,California Gull (Immature),California Gull,"Gulls, Terns, and Allies",25,9,15,16,0.3750,0.3600,0.3673,0.3600,0.7600,Herring Gull (Immature) (4)
53,Rough-legged Hawk (Dark morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",24,8,11,16,0.4211,0.3333,0.3721,0.3333,0.8333,Red-tailed Hawk (Dark morph) (4)
52,Broad-winged Hawk (Adult),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",26,10,16,16,0.3846,0.3846,0.3846,0.3846,0.8846,Red-tailed Hawk (Light morph adult) (2)
251,Great Cormorant (Immature),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",24,8,9,16,0.4706,0.3333,0.3902,0.3333,0.7917,Double-crested Cormorant (Immature) (10)
282,"Allen's Hummingbird (Female, immature)",Allen's Hummingbird,Swifts and Hummingbirds,41,11,4,30,0.7333,0.2683,0.3929,0.2683,0.8780,"Rufous Hummingbird (Female, immature) (15)"
233,Black Scoter (Female/juvenile),Black Scoter,"Ducks, Geese, and Swans",22,7,6,15,0.5385,0.3182,0.4000,0.3182,0.6364,American Black Duck (2)
87,Mew Gull,Mew Gull,"Gulls, Terns, and Allies",23,8,9,15,0.4706,0.3478,0.4000,0.3478,0.8261,Ring-billed Gull (Adult) (3)
362,Juniper Titmouse,Juniper Titmouse,Perching Birds,25,9,11,16,0.4500,0.3600,0.4000,0.3600,0.8400,Oak Titmouse (8)
261,Red-shouldered Hawk (Immature),Red-shouldered Hawk,"Hawks, Kites, Eagles, and Allies",38,18,33,20,0.3529,0.4737,0.4045,0.4737,0.8684,Red-shouldered Hawk (Adult ) (4)
501,American Crow,American Crow,Perching Birds,57,25,41,32,0.3788,0.4386,0.4065,0.4386,0.8421,Common Raven (12)
414,Mourning Warbler,Mourning Warbler,Perching Birds,52,15,6,37,0.7143,0.2885,0.4110,0.2885,0.6154,Nashville Warbler (10)
177,Western Screech-Owl,Western Screech-Owl,Owls,34,14,20,20,0.4118,0.4118,0.4118,0.4118,0.9706,Eastern Screech-Owl (19)
137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",30,13,19,17,0.4062,0.4333,0.4194,0.4333,0.7333,Rough-legged Hawk (Dark morph) (4)
471,Cordilleran Flycatcher,Cordilleran Flycatcher,Perching Birds,31,17,33,14,0.3400,0.5484,0.4198,0.5484,0.8387,Pacific-slope Flycatcher (7)
41,Great Cormorant (Adult),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",40,17,24,23,0.4146,0.4250,0.4198,0.4250,0.8500,Double-crested Cormorant (Adult) (11)
231,Surf Scoter (Female/immature),Surf Scoter,"Ducks, Geese, and Swans",24,9,9,15,0.5000,0.3750,0.4286,0.3750,0.7500,Pied-billed Grebe (3)
353,Cave Swallow,Cave Swallow,Perching Birds,34,12,10,22,0.5455,0.3529,0.4286,0.3529,0.8529,Cliff Swallow (7)
266,Peregrine Falcon (Immature),Peregrine Falcon,Caracaras and Falcons,31,12,11,19,0.5217,0.3871,0.4444,0.3871,0.8387,Merlin (4)
75,Black Guillemot (Breeding),Black Guillemot,Skuas and Alcids,20,10,15,10,0.4000,0.5000,0.4444,0.5000,0.8500,Pigeon Guillemot (Breeding) (8)
203,"Pigeon Guillemot (Nonbreeding, juvenile)",Pigeon Guillemot,Skuas and Alcids,17,6,4,11,0.6000,0.3529,0.4444,0.3529,0.8824,"Black Guillemot (Nonbreeding, juvenile) (6)"
115,Neotropic Cormorant,Neotropic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",38,15,14,23,0.5172,0.3947,0.4478,0.3947,0.7632,Double-crested Cormorant (Immature) (9)
535,Hooded Oriole (Female/Immature male),Hooded Oriole,Perching Birds,35,13,10,22,0.5652,0.3714,0.4483,0.3714,0.9429,Orchard Oriole (Female/Juvenile) (8)
281,"Rufous Hummingbird (Female, immature)",Rufous Hummingbird,Swifts and Hummingbirds,37,18,21,19,0.4615,0.4865,0.4737,0.4865,1.0000,"Calliope Hummingbird (Female, immature) (6)"
187,Vaux's Swift,Vaux's Swift,Swifts and Hummingbirds,28,14,17,14,0.4516,0.5000,0.4746,0.5000,0.9286,Chimney Swift (7)
18,Greater Scaup (Breeding male),Greater Scaup,"Ducks, Geese, and Swans",43,16,8,27,0.6667,0.3721,0.4776,0.3721,0.7674,Lesser Scaup (Breeding male) (14)
249,Northern Gannet (Immature/Juvenile),Northern Gannet,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",20,9,8,11,0.5294,0.4500,0.4865,0.4500,0.7500,Pacific Loon (Nonbreeding/juvenile) (3)
100,Tundra Swan,Tundra Swan,"Ducks, Geese, and Swans",28,13,12,15,0.5200,0.4643,0.4906,0.4643,0.8929,Trumpeter Swan (10)
82,California Gull (Adult),California Gull,"Gulls, Terns, and Allies",41,19,17,22,0.5278,0.4634,0.4935,0.4634,0.8537,Ring-billed Gull (Adult) (5)
346,Common Raven,Common Raven,Perching Birds,57,32,40,25,0.4444,0.5614,0.4961,0.5614,0.8772,American Crow (10)
274,"Broad-billed Hummingbird (Female, immature)",Broad-billed Hummingbird,Swifts and Hummingbirds,22,8,2,14,0.8000,0.3636,0.5000,0.3636,0.8636,"Anna's Hummingbird (Female, immature) (5)"
469,Least Flycatcher,Least Flycatcher,Perching Birds,60,29,27,31,0.5179,0.4833,0.5000,0.4833,0.9000,Cordilleran Flycatcher (6)
217,Gadwall (Female/Eclipse male),Gadwall,"Ducks, Geese, and Swans",19,9,8,10,0.5294,0.4737,0.5000,0.4737,0.8421,Mallard (Female/Eclipse male) (3)
220,Blue-winged Teal (Female/juvenile),Blue-winged Teal,"Ducks, Geese, and Swans",17,6,1,11,0.8571,0.3529,0.5000,0.3529,0.8824,Green-winged Teal (Female/juvenile) (3)
552,Orchard Oriole (Female/Juvenile),Orchard Oriole,Perching Birds,26,13,13,13,0.5000,0.5000,0.5000,0.5000,0.8462,Baltimore Oriole (Female/Immature male) (3)
486,Plumbeous Vireo,Plumbeous Vireo,Perching Birds,41,19,15,22,0.5588,0.4634,0.5067,0.4634,0.8780,Cassin's Vireo (10)
50,Cooper's Hawk (Adult),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",57,34,41,23,0.4533,0.5965,0.5152,0.5965,0.9298,Sharp-shinned Hawk (Adult ) (16)
522,Western Tanager (Female/Nonbreeding Male),Western Tanager,Perching Birds,33,16,13,17,0.5517,0.4848,0.5161,0.4848,0.8485,Scarlet Tanager (Female/Nonbreeding Male) (7)
210,Herring Gull (Immature),Herring Gull,"Gulls, Terns, and Allies",44,24,24,20,0.5000,0.5455,0.5217,0.5455,0.9091,California Gull (Immature) (8)
