species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
European Starling,3,154,0.8442,0.8706,0.8417,0.8537,0.9870
Little Blue Heron,2,97,0.8454,0.8638,0.8180,0.8376,0.9794
Florida Scrub-Jay,1,26,0.8462,0.8800,0.8462,0.8627,1.0000
Hutton's Vireo,1,39,0.8462,0.6735,0.8462,0.7500,0.9744
Long-tailed Duck,3,65,0.8462,0.8540,0.8319,0.8424,0.9692
Pelagic Cormorant,1,26,0.8462,0.6875,0.8462,0.7586,1.0000
Phainopepla,2,53,0.8491,0.8114,0.8452,0.8276,0.9623
Common Redpoll,1,40,0.8500,0.8095,0.8500,0.8293,1.0000
Western Meadowlark,1,60,0.8500,0.7846,0.8500,0.8160,0.9667
Gray Jay,1,54,0.8519,0.9787,0.8519,0.9109,0.9444
White-faced Ibis,1,34,0.8529,0.8529,0.8529,0.8529,0.9706
Rufous-crowned Sparrow,1,41,0.8537,0.8750,0.8537,0.8642,0.9756
Laughing Gull,2,104,0.8558,0.8402,0.8386,0.8344,0.9615
Prairie Falcon,1,42,0.8571,0.8000,0.8571,0.8276,0.9524
Louisiana Waterthrush,1,42,0.8571,0.7347,0.8571,0.7912,1.0000
Northern Rough-winged Swallow,1,42,0.8571,0.6000,0.8571,0.7059,0.9286
Northern Shoveler,2,100,0.8600,0.8013,0.8333,0.8157,0.9900
Great Black-backed Gull,2,73,0.8630,0.8841,0.8609,0.8712,0.9863
Glossy Ibis,1,44,0.8636,0.8444,0.8636,0.8539,1.0000
Gray-crowned Rosy-Finch,1,37,0.8649,0.7619,0.8649,0.8101,1.0000
Blue-headed Vireo,1,52,0.8654,0.7031,0.8654,0.7759,0.9808
White-throated Sparrow,2,104,0.8654,0.8740,0.8550,0.8626,1.0000
American Coot,1,60,0.8667,0.9811,0.8667,0.9204,0.9667
Eastern Phoebe,1,60,0.8667,0.8966,0.8667,0.8814,0.9667
Reddish Egret,2,75,0.8667,0.8748,0.8190,0.8432,0.9733
Chipping Sparrow,2,106,0.8679,0.8607,0.8580,0.8590,0.9717
Brown-headed Nuthatch,1,38,0.8684,0.9167,0.8684,0.8919,1.0000
Canyon Towhee,1,46,0.8696,0.8333,0.8696,0.8511,0.9783
Wood Thrush,1,46,0.8696,0.9302,0.8696,0.8989,0.9565
Northern Flicker,2,118,0.8729,0.8879,0.8729,0.8756,1.0000
Northern Waterthrush,1,56,0.8750,0.7778,0.8750,0.8235,0.9643
Black-billed Cuckoo,1,32,0.8750,0.8750,0.8750,0.8750,1.0000
Ruddy Duck,3,106,0.8774,0.9260,0.8702,0.8937,0.9811
Mountain Bluebird,1,49,0.8776,0.9556,0.8776,0.9149,1.0000
Indigo Bunting,2,99,0.8788,0.7606,0.8641,0.8085,0.9798
Say's Phoebe,1,58,0.8793,1.0000,0.8793,0.9358,0.9655
Orange-crowned Warbler,1,58,0.8793,0.8226,0.8793,0.8500,1.0000
Greater Yellowlegs,1,59,0.8814,0.7761,0.8814,0.8254,1.0000
Yellow-bellied Sapsucker,1,59,0.8814,0.6753,0.8814,0.7647,0.9831
Eurasian Collared-Dove,1,59,0.8814,0.9630,0.8814,0.9204,0.9661
Western Bluebird,1,59,0.8814,0.9286,0.8814,0.9043,1.0000
Blackburnian Warbler,1,51,0.8824,0.8654,0.8824,0.8738,0.9412
Blue-gray Gnatcatcher,1,60,0.8833,0.9464,0.8833,0.9138,0.9667
Northern Shrike,1,60,0.8833,0.8548,0.8833,0.8689,1.0000
Forster's Tern,1,60,0.8833,0.7361,0.8833,0.8030,0.9833
Yellow-throated Warbler,1,60,0.8833,0.9815,0.8833,0.9298,0.9333
Black Rosy-Finch,1,26,0.8846,0.8846,0.8846,0.8846,0.9615
Western Kingbird,1,52,0.8846,0.7931,0.8846,0.8364,0.9615
Harris's Sparrow,2,61,0.8852,0.9283,0.8856,0.9060,0.9836
California Towhee,1,44,0.8864,0.8864,0.8864,0.8864,0.9545
Purple Martin,2,71,0.8873,0.8869,0.8881,0.8873,1.0000
Eared Grebe,2,80,0.8875,0.9377,0.8866,0.9107,0.9625
House Sparrow,2,116,0.8879,0.9612,0.8869,0.9220,0.9655
Nuttall's Woodpecker,1,45,0.8889,0.7843,0.8889,0.8333,1.0000
Crested Caracara,1,54,0.8889,0.9600,0.8889,0.9231,0.9815
Canvasback,2,72,0.8889,0.9651,0.8789,0.9179,0.9861
Curve-billed Thrasher,1,46,0.8913,1.0000,0.8913,0.9425,0.9783
MacGillivray's Warbler,1,46,0.8913,0.7193,0.8913,0.7961,1.0000
Bald Eagle,2,103,0.8932,0.8218,0.8787,0.8485,0.9612
Blackpoll Warbler,2,103,0.8932,0.8658,0.8952,0.8795,0.9806
Horned Grebe,2,95,0.8947,0.8401,0.8988,0.8684,1.0000
White-winged Dove,1,57,0.8947,0.9273,0.8947,0.9107,0.9298
Dark-eyed Junco,5,192,0.8958,0.9352,0.7664,0.7793,0.9792
Swainson's Thrush,1,58,0.8966,0.8525,0.8966,0.8739,0.9655
White-throated Swift,1,40,0.9000,0.8372,0.9000,0.8675,1.0000
Yellow Warbler,1,60,0.9000,0.8710,0.9000,0.8852,0.9833
Blue Grosbeak,2,100,0.9000,0.8773,0.9007,0.8865,0.9900
Band-tailed Pigeon,1,40,0.9000,1.0000,0.9000,0.9474,0.9750
Surf Scoter,2,61,0.9016,0.8262,0.8750,0.8494,0.9672
Black Scoter,2,41,0.9024,0.8810,0.9055,0.8919,0.9512
Ash-throated Flycatcher,1,41,0.9024,0.9250,0.9024,0.9136,0.9756
Yellow-headed Blackbird,2,83,0.9036,0.8937,0.8824,0.8839,0.9639
Common Eider,3,73,0.9041,0.8481,0.8939,0.8704,0.9863
Red-headed Woodpecker,2,94,0.9043,0.8803,0.8714,0.8720,0.9894
Common Goldeneye,2,84,0.9048,0.6716,0.8895,0.7628,0.9762
Double-crested Cormorant,2,106,0.9057,0.7387,0.9067,0.8066,0.9906
Bullock's Oriole,2,87,0.9080,0.8225,0.9011,0.8597,0.9885
Redhead,2,44,0.9091,0.7527,0.8932,0.8167,0.9545
Brown Thrasher,1,57,0.9123,0.9811,0.9123,0.9455,0.9649
Northern Gannet,2,80,0.9125,0.8883,0.8750,0.8813,0.9625
Clark's Nutcracker,1,46,0.9130,0.9333,0.9130,0.9231,0.9783
Common Grackle,1,58,0.9138,0.7681,0.9138,0.8346,0.9655
Magnolia Warbler,2,105,0.9143,0.9365,0.9083,0.9222,0.9905
Yellow-billed Cuckoo,1,47,0.9149,0.8600,0.9149,0.8866,1.0000
Turkey Vulture,1,59,0.9153,0.9818,0.9153,0.9474,0.9661
Pigeon Guillemot,2,59,0.9153,0.7553,0.8704,0.8076,0.9831
Green-winged Teal,2,71,0.9155,0.8814,0.9089,0.8942,0.9859
Lincoln's Sparrow,1,60,0.9167,0.9483,0.9167,0.9322,1.0000
Prairie Warbler,1,60,0.9167,0.9322,0.9167,0.9244,1.0000
Townsend's Warbler,1,60,0.9167,0.9649,0.9167,0.9402,0.9667
White-breasted Nuthatch,1,60,0.9167,0.9821,0.9167,0.9483,0.9667
Red-breasted Nuthatch,1,60,0.9167,0.9483,0.9167,0.9322,0.9833
Eastern Bluebird,1,60,0.9167,0.9167,0.9167,0.9167,0.9833
Rose-breasted Grosbeak,2,108,0.9167,0.9203,0.9083,0.9137,1.0000
Loggerhead Shrike,1,60,0.9167,0.9483,0.9167,0.9322,1.0000
Nashville Warbler,1,60,0.9167,0.7333,0.9167,0.8148,0.9667
Common Loon,2,120,0.9167,0.8496,0.9167,0.8797,0.9750
Northern Parula,1,60,0.9167,0.8594,0.9167,0.8871,0.9333
Great Blue Heron,1,60,0.9167,0.9821,0.9167,0.9483,0.9333
Ring-necked Pheasant,2,61,0.9180,0.9787,0.8716,0.9187,0.9508
American Black Duck,1,37,0.9189,0.8293,0.9189,0.8718,0.9730
Pine Grosbeak,2,74,0.9189,1.0000,0.9180,0.9572,0.9730
Hermit Warbler,1,37,0.9189,0.8947,0.9189,0.9067,0.9730
Sandhill Crane,1,25,0.9200,0.8846,0.9200,0.9020,0.9600
Clark's Grebe,1,38,0.9211,0.7955,0.9211,0.8537,0.9474
Vermilion Flycatcher,2,89,0.9213,0.9439,0.9028,0.9218,0.9775
Purple Gallinule,2,51,0.9216,0.9762,0.8182,0.8767,0.9804
Whimbrel,1,51,0.9216,0.9038,0.9216,0.9126,1.0000
Golden-crowned Sparrow,2,102,0.9216,0.9109,0.9155,0.9130,1.0000
American Kestrel,2,115,0.9217,0.9289,0.9205,0.9245,0.9913
Snow Bunting,2,64,0.9219,0.9630,0.8558,0.9003,0.9688
White-tailed Kite,1,13,0.9231,1.0000,0.9231,0.9600,1.0000
Barn Owl,1,52,0.9231,0.9231,0.9231,0.9231,0.9615
White Ibis,2,91,0.9231,0.9569,0.8939,0.9207,1.0000
Black-headed Grosbeak,2,106,0.9245,0.8879,0.9167,0.9009,1.0000
Winter Wren,1,54,0.9259,0.7463,0.9259,0.8264,0.9630
Chestnut-sided Warbler,2,95,0.9263,0.9216,0.9060,0.9114,1.0000
Black-throated Gray Warbler,1,41,0.9268,0.9744,0.9268,0.9500,0.9512
Yellow-crowned Night-Heron,2,99,0.9293,0.9533,0.9237,0.9377,1.0000
Bewick's Wren,1,58,0.9310,0.9818,0.9310,0.9558,1.0000
Abert's Towhee,1,29,0.9310,0.9000,0.9310,0.9153,1.0000
Bonaparte's Gull,1,58,0.9310,0.9310,0.9310,0.9310,0.9655
Western Scrub-Jay,1,60,0.9333,0.8116,0.9333,0.8682,0.9833
Dickcissel,1,60,0.9333,1.0000,0.9333,0.9655,0.9833
Red-eyed Vireo,1,60,0.9333,0.8615,0.9333,0.8960,0.9833
Red-bellied Woodpecker,1,60,0.9333,0.9180,0.9333,0.9256,0.9833
Marsh Wren,1,60,0.9333,0.9825,0.9333,0.9573,0.9833
Eastern Kingbird,1,60,0.9333,0.9492,0.9333,0.9412,0.9667
Short-billed Dowitcher,1,60,0.9333,0.9825,0.9333,0.9573,0.9833
Snowy Owl,1,46,0.9348,0.9773,0.9348,0.9556,0.9783
Brown-headed Cowbird,2,109,0.9358,0.8815,0.9304,0.9052,0.9908
Verdin,1,32,0.9375,0.9677,0.9375,0.9524,0.9688
Black Vulture,1,48,0.9375,0.9783,0.9375,0.9574,0.9583
Snowy Egret,1,49,0.9388,0.9388,0.9388,0.9388,0.9796
Hooded Warbler,1,49,0.9388,0.9388,0.9388,0.9388,1.0000
Black Oystercatcher,1,49,0.9388,1.0000,0.9388,0.9684,1.0000
Cattle Egret,1,49,0.9388,0.8679,0.9388,0.9020,1.0000
Greater White-fronted Goose,1,33,0.9394,0.9394,0.9394,0.9394,1.0000
Northern Pygmy-Owl,1,50,0.9400,0.8704,0.9400,0.9038,1.0000
Gila Woodpecker,1,50,0.9400,0.9038,0.9400,0.9216,0.9800
Ring-necked Duck,2,68,0.9412,0.9347,0.9261,0.9290,0.9853
American Redstart,2,119,0.9412,0.9489,0.9407,0.9439,0.9748
Osprey,1,52,0.9423,0.9245,0.9423,0.9333,0.9808
Mountain Chickadee,1,53,0.9434,0.9091,0.9434,0.9259,1.0000
Eastern Towhee,1,54,0.9444,0.8793,0.9444,0.9107,1.0000
Chestnut-backed Chickadee,1,54,0.9444,0.8095,0.9444,0.8718,1.0000
Townsend's Solitaire,1,37,0.9459,0.8974,0.9459,0.9211,0.9730
Wood Stork,1,56,0.9464,0.9464,0.9464,0.9464,0.9821
Tree Swallow,1,56,0.9464,0.8154,0.9464,0.8760,0.9643
White-eyed Vireo,1,57,0.9474,0.9643,0.9474,0.9558,1.0000
Scaled Quail,1,19,0.9474,1.0000,0.9474,0.9730,1.0000
Scarlet Tanager,2,77,0.9481,0.7869,0.9286,0.8488,0.9870
Surfbird,1,40,0.9500,0.9268,0.9500,0.9383,1.0000
Mourning Dove,1,60,0.9500,0.9344,0.9500,0.9421,0.9667
Song Sparrow,1,60,0.9500,0.9500,0.9500,0.9500,1.0000
Vesper Sparrow,1,60,0.9500,0.8028,0.9500,0.8702,0.9667
White-crowned Sparrow,2,120,0.9500,0.9419,0.9500,0.9459,0.9917
Carolina Wren,1,60,0.9500,0.9194,0.9500,0.9344,1.0000
Tricolored Heron,1,60,0.9500,0.9344,0.9500,0.9421,1.0000
Mute Swan,1,60,0.9500,0.9344,0.9500,0.9421,1.0000
Ovenbird,1,60,0.9500,0.9500,0.9500,0.9500,0.9667
Canada Warbler,1,60,0.9500,0.9661,0.9500,0.9580,0.9833
Wild Turkey,1,60,0.9500,0.9661,0.9500,0.9580,0.9667
Bushtit,1,60,0.9500,0.8028,0.9500,0.8702,0.9500
Black-and-white Warbler,1,60,0.9500,0.9661,0.9500,0.9580,0.9667
Marbled Godwit,1,60,0.9500,1.0000,0.9500,0.9744,0.9833
Ruby-crowned Kinglet,1,60,0.9500,0.9194,0.9500,0.9344,1.0000
Heermann's Gull,2,61,0.9508,0.8917,0.9417,0.9158,0.9836
Common Gallinule,2,64,0.9531,0.7781,0.9000,0.8333,1.0000
Baltimore Oriole,2,107,0.9533,0.9224,0.9479,0.9350,0.9907
Black-throated Blue Warbler,2,91,0.9560,0.9084,0.9518,0.9295,1.0000
Prothonotary Warbler,1,46,0.9565,0.9167,0.9565,0.9362,0.9783
Dunlin,2,93,0.9570,0.9516,0.9542,0.9520,0.9892
Black Turnstone,1,47,0.9574,1.0000,0.9574,0.9783,1.0000
American Robin,2,119,0.9580,0.9661,0.9581,0.9620,0.9832
American Goldfinch,2,120,0.9583,0.9345,0.9583,0.9461,0.9917
Common Yellowthroat,2,120,0.9583,0.9500,0.9583,0.9540,0.9917
Pyrrhuloxia,1,48,0.9583,0.9583,0.9583,0.9583,1.0000
American Oystercatcher,1,49,0.9592,0.9592,0.9592,0.9592,0.9592
Common Merganser,2,74,0.9595,0.9491,0.9643,0.9566,1.0000
Inca Dove,1,50,0.9600,0.9600,0.9600,0.9600,0.9800
Golden-crowned Kinglet,1,51,0.9608,0.9608,0.9608,0.9608,0.9804
Gambel's Quail,2,52,0.9615,0.9861,0.9412,0.9617,1.0000
Long-billed Curlew,1,53,0.9623,0.9444,0.9623,0.9533,0.9811
Black Skimmer,1,53,0.9623,0.9808,0.9623,0.9714,0.9811
House Wren,1,54,0.9630,0.7879,0.9630,0.8667,0.9815
Cedar Waxwing,1,54,0.9630,0.9630,0.9630,0.9630,1.0000
Wilson's Phalarope,2,81,0.9630,0.9818,0.9464,0.9624,1.0000
House Finch,2,112,0.9643,0.8691,0.9628,0.9134,1.0000
Solitary Sandpiper,1,56,0.9643,0.9643,0.9643,0.9643,0.9821
American White Pelican,1,28,0.9643,0.9000,0.9643,0.9310,0.9643
Red-breasted Merganser,2,85,0.9647,0.9427,0.9659,0.9540,0.9882
Barn Swallow,1,57,0.9649,0.9167,0.9649,0.9402,1.0000
Hooded Merganser,2,86,0.9651,0.9033,0.9603,0.9308,0.9884
American Pipit,1,58,0.9655,0.9032,0.9655,0.9333,0.9655
Swallow-tailed Kite,1,29,0.9655,0.8750,0.9655,0.9180,1.0000
Lark Sparrow,1,59,0.9661,0.9500,0.9661,0.9580,1.0000
Gray Catbird,1,60,0.9667,0.9355,0.9667,0.9508,0.9833
Horned Lark,1,60,0.9667,0.9355,0.9667,0.9508,0.9667
Pied-billed Grebe,1,60,0.9667,0.9355,0.9667,0.9508,1.0000
Black-throated Green Warbler,1,60,0.9667,0.8788,0.9667,0.9206,0.9833
Bohemian Waxwing,1,60,0.9667,1.0000,0.9667,0.9831,0.9833
Willet,1,60,0.9667,0.8923,0.9667,0.9280,1.0000
Tufted Titmouse,1,60,0.9667,0.8923,0.9667,0.9280,1.0000
Least Sandpiper,1,60,0.9667,0.8529,0.9667,0.9062,0.9833
Pine Siskin,1,60,0.9667,0.9206,0.9667,0.9431,1.0000
Pileated Woodpecker,1,60,0.9667,0.9508,0.9667,0.9587,0.9833
Savannah Sparrow,1,60,0.9667,0.9508,0.9667,0.9587,1.0000
Great Egret,1,60,0.9667,0.9355,0.9667,0.9508,1.0000
Swamp Sparrow,1,60,0.9667,0.9355,0.9667,0.9508,1.0000
American Woodcock,1,30,0.9667,1.0000,0.9667,0.9831,0.9667
Mallard,2,120,0.9667,0.8684,0.9667,0.9118,0.9917
Yellow-breasted Chat,1,60,0.9667,0.9062,0.9667,0.9355,1.0000
Blue Jay,1,60,0.9667,1.0000,0.9667,0.9831,0.9833
Bridled Titmouse,1,31,0.9677,0.8824,0.9677,0.9231,1.0000
Northern Bobwhite,1,32,0.9688,0.9688,0.9688,0.9688,1.0000
Brant,1,32,0.9688,1.0000,0.9688,0.9841,1.0000
American Wigeon,2,64,0.9688,0.9889,0.9626,0.9754,0.9844
Purple Finch,2,97,0.9691,0.9070,0.9682,0.9362,1.0000
Brown Pelican,1,34,0.9706,0.9706,0.9706,0.9706,1.0000
Common Ground-Dove,1,35,0.9714,0.8718,0.9714,0.9189,0.9714
Wood Duck,2,106,0.9717,0.9917,0.9699,0.9806,1.0000
Scissor-tailed Flycatcher,1,37,0.9730,0.8000,0.9730,0.8780,0.9730
Blue-winged Warbler,1,38,0.9737,0.9250,0.9737,0.9487,1.0000
Black-billed Magpie,1,38,0.9737,0.8605,0.9737,0.9136,1.0000
Common Nighthawk,1,39,0.9744,0.9268,0.9744,0.9500,0.9744
Red-winged Blackbird,2,119,0.9748,0.9677,0.9749,0.9711,1.0000
Evening Grosbeak,2,120,0.9750,0.9836,0.9750,0.9791,0.9917
Northern Cardinal,2,120,0.9750,0.9360,0.9750,0.9549,1.0000
Ruffed Grouse,1,40,0.9750,0.9070,0.9750,0.9398,1.0000
Veery,1,41,0.9756,0.8333,0.9756,0.8989,1.0000
Red-breasted Sapsucker,1,42,0.9762,0.8913,0.9762,0.9318,0.9762
Harris's Hawk,1,43,0.9767,0.8750,0.9767,0.9231,1.0000
Burrowing Owl,1,43,0.9767,0.9545,0.9767,0.9655,1.0000
Bobolink,2,88,0.9773,0.9585,0.9697,0.9636,1.0000
Northern Saw-whet Owl,1,45,0.9778,1.0000,0.9778,0.9888,1.0000
Great Horned Owl,1,46,0.9783,0.9184,0.9783,0.9474,1.0000
Bufflehead,2,93,0.9785,0.9067,0.9697,0.9371,0.9892
Spotted Sandpiper,2,98,0.9796,0.9600,0.9796,0.9693,0.9898
Field Sparrow,1,51,0.9804,0.9804,0.9804,0.9804,1.0000
Great Crested Flycatcher,1,53,0.9811,0.9123,0.9811,0.9455,1.0000
Semipalmated Plover,1,54,0.9815,0.9464,0.9815,0.9636,1.0000
Wilson's Snipe,1,55,0.9818,1.0000,0.9818,0.9908,0.9818
Ruddy Turnstone,1,55,0.9818,0.9310,0.9818,0.9558,0.9818
Varied Thrush,1,56,0.9821,0.9483,0.9821,0.9649,1.0000
Black-crowned Night-Heron,2,114,0.9825,0.9502,0.9815,0.9654,1.0000
Acorn Woodpecker,1,58,0.9828,0.9828,0.9828,0.9828,1.0000
Rock Pigeon,1,58,0.9828,1.0000,0.9828,0.9913,1.0000
Black Phoebe,1,60,0.9833,0.9077,0.9833,0.9440,1.0000
Killdeer,1,60,0.9833,0.9833,0.9833,0.9833,0.9833
Anhinga,1,60,0.9833,0.7662,0.9833,0.8613,0.9833
Belted Kingfisher,1,60,0.9833,0.9672,0.9833,0.9752,0.9833
Barred Owl,1,60,0.9833,0.9672,0.9833,0.9752,0.9833
Black-bellied Plover,2,77,0.9870,0.9495,0.9857,0.9672,1.0000
California Quail,2,78,0.9872,0.9565,0.9773,0.9667,1.0000
Painted Bunting,2,98,0.9898,0.9470,0.9872,0.9667,1.0000
Green-tailed Towhee,1,28,1.0000,0.8235,1.0000,0.9032,1.0000
American Dipper,1,31,1.0000,0.8857,1.0000,0.9394,1.0000
Monk Parakeet,1,28,1.0000,1.0000,1.0000,1.0000,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
