class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
208,Western Gull (Immature),Western Gull,"Gulls, Terns, and Allies",26,2,14,24,0.1250,0.0769,0.0952,0.0769,0.6923,Herring Gull (Immature) (5)
278,"Costa's Hummingbird (Female, immature)",Costa's Hummingbird,Swifts and Hummingbirds,21,3,17,18,0.1500,0.1429,0.1463,0.1429,0.8571,"Black-chinned Hummingbird (Female, immature) (6)"
228,Greater Scaup (Female/Eclipse male),Greater Scaup,"Ducks, Geese, and Swans",30,3,2,27,0.6000,0.1000,0.1714,0.1000,0.6667,Lesser Scaup (Female/Eclipse male) (18)
519,Dark-eyed Junco (White-winged),Dark-eyed Junco,Perching Birds,9,1,0,8,1.0000,0.1111,0.2000,0.1111,0.8889,Dark-eyed Junco (Slate-colored) (6)
209,California Gull (Immature),California Gull,"Gulls, Terns, and Allies",25,6,9,19,0.4000,0.2400,0.3000,0.2400,0.7200,Ring-billed Gull (Immature) (6)
82,California Gull (Adult),California Gull,"Gulls, Terns, and Allies",41,10,9,31,0.5263,0.2439,0.3333,0.2439,0.8780,Ring-billed Gull (Adult) (15)
251,Great Cormorant (Immature),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",24,6,5,18,0.5455,0.2500,0.3429,0.2500,0.8750,Double-crested Cormorant (Immature) (12)
345,Chihuahuan Raven,Chihuahuan Raven,Perching Birds,27,10,19,17,0.3448,0.3704,0.3571,0.3704,0.9630,Common Raven (13)
282,"Allen's Hummingbird (Female, immature)",Allen's Hummingbird,Swifts and Hummingbirds,41,10,3,31,0.7692,0.2439,0.3704,0.2439,0.8780,"Rufous Hummingbird (Female, immature) (17)"
280,"Broad-tailed Hummingbird (Female, immature)",Broad-tailed Hummingbird,Swifts and Hummingbirds,29,11,19,18,0.3667,0.3793,0.3729,0.3793,0.8621,"Calliope Hummingbird (Female, immature) (12)"
236,Barrow's Goldeneye (Female/Eclipse male),Barrow's Goldeneye,"Ducks, Geese, and Swans",25,6,0,19,1.0000,0.2400,0.3871,0.2400,1.0000,Common Goldeneye (Female/Eclipse male) (18)
276,"Black-chinned Hummingbird (Female, immature)",Black-chinned Hummingbird,Swifts and Hummingbirds,59,22,32,37,0.4074,0.3729,0.3894,0.3729,0.7797,"Ruby-throated Hummingbird (Female, immature) (13)"
344,Fish Crow,Fish Crow,Perching Birds,30,11,14,19,0.4400,0.3667,0.4000,0.3667,0.9000,American Crow (7)
377,Pacific Wren,Pacific Wren,Perching Birds,21,6,1,15,0.8571,0.2857,0.4286,0.2857,0.8571,Winter Wren (15)
41,Great Cormorant (Adult),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",40,12,4,28,0.7500,0.3000,0.4286,0.3000,0.8250,Double-crested Cormorant (Adult) (18)
487,Cassin's Vireo,Cassin's Vireo,Perching Birds,36,16,22,20,0.4211,0.4444,0.4324,0.4444,0.8889,Blue-headed Vireo (13)
115,Neotropic Cormorant,Neotropic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",38,15,15,23,0.5000,0.3947,0.4412,0.3947,0.8947,Double-crested Cormorant (Immature) (9)
279,"Calliope Hummingbird (Female, immature)",Calliope Hummingbird,Swifts and Hummingbirds,48,23,33,25,0.4107,0.4792,0.4423,0.4792,0.9583,"Rufous Hummingbird (Female, immature) (9)"
266,Peregrine Falcon (Immature),Peregrine Falcon,Caracaras and Falcons,31,11,7,20,0.6111,0.3548,0.4490,0.3548,0.9677,Peregrine Falcon (Adult) (14)
87,Mew Gull,Mew Gull,"Gulls, Terns, and Allies",23,9,6,14,0.6000,0.3913,0.4737,0.3913,0.8696,Ring-billed Gull (Adult) (5)
351,Bank Swallow,Bank Swallow,Perching Birds,27,10,5,17,0.6667,0.3704,0.4762,0.3704,0.9259,Northern Rough-winged Swallow (7)
211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,"Gulls, Terns, and Allies",22,10,9,12,0.5263,0.4545,0.4878,0.4545,1.0000,Herring Gull (Immature) (5)
484,Bell's Vireo,Bell's Vireo,Perching Birds,29,12,8,17,0.6000,0.4138,0.4898,0.4138,0.8621,Warbling Vireo (3)
3,Swainson's Hawk (Dark morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",30,17,21,13,0.4474,0.5667,0.5000,0.5667,0.9667,Swainson's Hawk (Light morph ) (6)
550,Fox Sparrow (Thick-billed/Slate-colored),Fox Sparrow,Perching Birds,16,6,2,10,0.7500,0.3750,0.5000,0.3750,0.8750,Fox Sparrow (Sooty) (8)
343,Northwestern Crow,Northwestern Crow,Perching Birds,19,8,5,11,0.6154,0.4211,0.5000,0.4211,0.8947,American Crow (9)
471,Cordilleran Flycatcher,Cordilleran Flycatcher,Perching Birds,31,21,32,10,0.3962,0.6774,0.5000,0.6774,0.9355,Pacific-slope Flycatcher (4)
281,"Rufous Hummingbird (Female, immature)",Rufous Hummingbird,Swifts and Hummingbirds,37,24,33,13,0.4211,0.6486,0.5106,0.6486,1.0000,"Calliope Hummingbird (Female, immature) (6)"
346,Common Raven,Common Raven,Perching Birds,57,32,31,25,0.5079,0.5614,0.5333,0.5614,0.9474,American Crow (16)
137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",30,15,11,15,0.5769,0.5000,0.5357,0.5000,0.9333,Rough-legged Hawk (Dark morph) (6)
288,Swainson's Hawk (Immature),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",24,11,6,13,0.6471,0.4583,0.5366,0.4583,0.6667,Swainson's Hawk (Light morph ) (3)
261,Red-shouldered Hawk (Immature),Red-shouldered Hawk,"Hawks, Kites, Eagles, and Allies",38,23,24,15,0.4894,0.6053,0.5412,0.6053,0.9474,Red-shouldered Hawk (Adult ) (4)
100,Tundra Swan,Tundra Swan,"Ducks, Geese, and Swans",28,13,7,15,0.6500,0.4643,0.5417,0.4643,1.0000,Trumpeter Swan (14)
