species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Golden-fronted Woodpecker,1,33,0.8485,0.9333,0.8485,0.8889,0.9697
Ruddy Duck,3,106,0.8491,0.8864,0.8484,0.8653,0.9811
Vesper Sparrow,1,60,0.8500,0.8500,0.8500,0.8500,0.9500
Cape May Warbler,1,60,0.8500,0.9808,0.8500,0.9107,0.9667
Tennessee Warbler,1,60,0.8500,0.5484,0.8500,0.6667,0.9667
Nashville Warbler,1,60,0.8500,0.7391,0.8500,0.7907,1.0000
Lincoln's Sparrow,1,60,0.8500,0.9273,0.8500,0.8870,0.9833
Black-throated Gray Warbler,1,41,0.8537,0.9722,0.8537,0.9091,0.9512
Ring-billed Gull,2,96,0.8542,0.6453,0.8444,0.7301,0.9688
Little Blue Heron,2,97,0.8557,0.8872,0.8471,0.8663,0.9897
Brewer's Sparrow,1,35,0.8571,0.7317,0.8571,0.7895,1.0000
Caspian Tern,1,49,0.8571,0.8235,0.8571,0.8400,1.0000
Black-legged Kittiwake,2,42,0.8571,0.8162,0.8513,0.8284,1.0000
Broad-billed Hummingbird,2,71,0.8592,0.8370,0.8103,0.8213,0.9859
Blue Grosbeak,2,100,0.8600,0.8789,0.8563,0.8664,0.9800
Long-tailed Duck,3,65,0.8615,0.8216,0.8430,0.8259,0.9846
Harlequin Duck,2,65,0.8615,0.9886,0.7955,0.8657,0.9385
Orange-crowned Warbler,1,58,0.8621,0.7143,0.8621,0.7812,1.0000
Eared Grebe,2,80,0.8625,0.9569,0.8603,0.9058,0.9750
Lark Bunting,2,51,0.8627,0.9655,0.8692,0.9148,0.9608
Field Sparrow,1,51,0.8627,0.9778,0.8627,0.9167,0.9608
Blackburnian Warbler,1,51,0.8627,0.8980,0.8627,0.8800,0.9608
Black-tailed Gnatcatcher,1,22,0.8636,0.7037,0.8636,0.7755,0.9545
Blackpoll Warbler,2,103,0.8641,0.9000,0.8669,0.8828,0.9709
Red Crossbill,2,59,0.8644,0.8926,0.8718,0.8798,0.9153
White-winged Crossbill,2,52,0.8654,0.8290,0.8625,0.8454,0.9808
Laughing Gull,2,104,0.8654,0.8727,0.8497,0.8573,0.9808
Cinnamon Teal,2,75,0.8667,0.8838,0.7659,0.8144,0.9867
Forster's Tern,1,60,0.8667,0.7879,0.8667,0.8254,0.9833
Pygmy Nuthatch,1,38,0.8684,0.9706,0.8684,0.9167,0.9474
Harris's Sparrow,2,61,0.8689,0.8706,0.8633,0.8659,0.9836
Summer Tanager,3,100,0.8700,0.9140,0.8341,0.8708,0.9700
Gray Jay,1,54,0.8704,1.0000,0.8704,0.9307,0.9259
Golden-crowned Sparrow,2,102,0.8725,0.8960,0.8667,0.8801,0.9902
Green-winged Teal,2,71,0.8732,0.8952,0.8545,0.8738,0.9859
Lesser Scaup,2,79,0.8734,0.5823,0.8718,0.6978,0.9747
Chestnut-sided Warbler,2,95,0.8737,0.8729,0.8405,0.8500,0.9895
Verdin,1,32,0.8750,1.0000,0.8750,0.9333,0.9688
Common Redpoll,1,40,0.8750,0.8140,0.8750,0.8434,1.0000
Bronzed Cowbird,1,32,0.8750,0.8235,0.8750,0.8485,0.9688
White-winged Dove,1,57,0.8772,0.9615,0.8772,0.9174,0.9474
Snowy Egret,1,49,0.8776,0.9149,0.8776,0.8958,1.0000
Indigo Bunting,2,99,0.8788,0.7788,0.8596,0.8161,0.9697
Red-breasted Sapsucker,1,42,0.8810,0.9487,0.8810,0.9136,0.9524
Northern Flicker,2,118,0.8814,0.8768,0.8814,0.8772,0.9831
Blue-winged Teal,2,59,0.8814,0.7894,0.8116,0.7992,1.0000
White-faced Ibis,1,34,0.8824,0.6818,0.8824,0.7692,0.9706
Yellow Warbler,1,60,0.8833,0.8983,0.8833,0.8908,0.9333
Marsh Wren,1,60,0.8833,0.9298,0.8833,0.9060,0.9500
Western Tanager,2,86,0.8837,0.9249,0.8485,0.8784,0.9884
Bullock's Oriole,2,87,0.8851,0.8943,0.8734,0.8837,0.9655
Common Ground-Dove,1,35,0.8857,0.9688,0.8857,0.9254,0.9714
Purple Finch,2,97,0.8866,0.8827,0.8823,0.8824,0.9794
Northern Gannet,2,80,0.8875,0.8614,0.8417,0.8513,0.9625
Bald Eagle,2,103,0.8932,0.8323,0.8820,0.8558,0.9709
Red-headed Woodpecker,2,94,0.8936,0.8708,0.8746,0.8725,1.0000
Northern Pintail,2,66,0.8939,0.9175,0.8720,0.8928,0.9545
Clark's Grebe,1,38,0.8947,0.7727,0.8947,0.8293,0.9737
Common Grackle,1,58,0.8966,0.8667,0.8966,0.8814,0.9828
Sanderling,2,68,0.8971,0.8809,0.8480,0.8608,1.0000
Mountain Bluebird,1,49,0.8980,0.8800,0.8980,0.8889,1.0000
Black Oystercatcher,1,49,0.8980,1.0000,0.8980,0.9462,0.9796
Song Sparrow,1,60,0.9000,0.8571,0.9000,0.8780,0.9833
Western Meadowlark,1,60,0.9000,0.8438,0.9000,0.8710,0.9833
Loggerhead Shrike,1,60,0.9000,0.9474,0.9000,0.9231,0.9833
Dickcissel,1,60,0.9000,0.9643,0.9000,0.9310,0.9667
Blue-gray Gnatcatcher,1,60,0.9000,0.9310,0.9000,0.9153,0.9833
White Ibis,2,91,0.9011,0.9677,0.8636,0.9044,0.9780
Wilson's Phalarope,2,81,0.9012,0.9344,0.8908,0.9121,0.9753
Purple Gallinule,2,51,0.9020,0.9545,0.7727,0.8291,0.9804
Whimbrel,1,51,0.9020,0.9787,0.9020,0.9388,1.0000
Rufous-crowned Sparrow,1,41,0.9024,0.9250,0.9024,0.9136,0.9512
Canada Goose,1,31,0.9032,0.8235,0.9032,0.8615,0.9032
Blue-headed Vireo,1,52,0.9038,0.7581,0.9038,0.8246,0.9808
Western Kingbird,1,52,0.9038,0.9400,0.9038,0.9216,0.9808
Common Eider,3,73,0.9041,0.8726,0.8976,0.8848,0.9863
Magnolia Warbler,2,105,0.9048,0.8567,0.9000,0.8772,0.9905
Horned Grebe,2,95,0.9053,0.8600,0.9131,0.8858,0.9895
Double-crested Cormorant,2,106,0.9057,0.5868,0.9056,0.7119,1.0000
Reddish Egret,2,75,0.9067,0.8770,0.8599,0.8675,0.9600
Eastern Towhee,1,54,0.9074,0.8750,0.9074,0.8909,1.0000
Crested Caracara,1,54,0.9074,0.9608,0.9074,0.9333,0.9815
White-crowned Sparrow,2,120,0.9083,0.9304,0.9083,0.9184,0.9917
Redhead,2,44,0.9091,0.8974,0.9041,0.9003,0.9545
Northern Shoveler,2,100,0.9100,0.8538,0.8917,0.8720,1.0000
House Finch,2,112,0.9107,0.8794,0.9064,0.8917,0.9911
Black-throated Blue Warbler,2,91,0.9121,0.9734,0.8965,0.9328,0.9890
Wood Thrush,1,46,0.9130,0.9333,0.9130,0.9231,0.9783
Clark's Nutcracker,1,46,0.9130,0.9767,0.9130,0.9438,0.9783
Bonaparte's Gull,1,58,0.9138,0.9636,0.9138,0.9381,1.0000
Cassin's Kingbird,1,35,0.9143,0.7805,0.9143,0.8421,1.0000
Yellow-headed Blackbird,2,83,0.9157,0.9278,0.8971,0.9090,0.9759
Baltimore Oriole,2,107,0.9159,0.8850,0.9101,0.8972,0.9813
Northern Shrike,1,60,0.9167,0.8333,0.9167,0.8730,1.0000
Yellow-breasted Chat,1,60,0.9167,0.9483,0.9167,0.9322,1.0000
Yellow-throated Warbler,1,60,0.9167,0.9821,0.9167,0.9483,0.9500
Mute Swan,1,60,0.9167,0.9649,0.9167,0.9402,0.9833
Bushtit,1,60,0.9167,0.9167,0.9167,0.9167,0.9667
Red-breasted Merganser,2,85,0.9176,0.8968,0.9196,0.9070,0.9882
Northern Pygmy-Owl,1,50,0.9200,0.9583,0.9200,0.9388,0.9600
Sandhill Crane,1,25,0.9200,0.9583,0.9200,0.9388,1.0000
Snow Bunting,2,64,0.9219,0.9554,0.8237,0.8722,0.9844
Dark-eyed Junco,5,192,0.9219,0.9475,0.7900,0.7966,0.9948
Barn Owl,1,52,0.9231,0.8276,0.9231,0.8727,0.9615
Black-headed Grosbeak,2,106,0.9245,0.9405,0.9167,0.9270,1.0000
Surfbird,1,40,0.9250,0.9737,0.9250,0.9487,1.0000
Winter Wren,1,54,0.9259,0.7246,0.9259,0.8130,0.9815
Yellow-billed Magpie,1,27,0.9259,0.9259,0.9259,0.9259,0.9630
Ring-necked Duck,2,68,0.9265,0.8574,0.9053,0.8807,1.0000
Ash-throated Flycatcher,1,41,0.9268,0.8636,0.9268,0.8941,0.9756
Solitary Sandpiper,1,56,0.9286,0.9455,0.9286,0.9369,0.9821
Northern Waterthrush,1,56,0.9286,0.8525,0.9286,0.8889,0.9821
Canvasback,2,72,0.9306,0.8924,0.9138,0.9011,1.0000
Swallow-tailed Kite,1,29,0.9310,0.8710,0.9310,0.9000,0.9655
Abert's Towhee,1,29,0.9310,0.9310,0.9310,0.9310,0.9655
American Pipit,1,58,0.9310,0.8852,0.9310,0.9076,0.9655
Say's Phoebe,1,58,0.9310,0.9474,0.9310,0.9391,0.9655
Eurasian Collared-Dove,1,59,0.9322,0.9322,0.9322,0.9322,0.9831
Lark Sparrow,1,59,0.9322,0.9016,0.9322,0.9167,0.9831
Short-billed Dowitcher,1,60,0.9333,0.9333,0.9333,0.9333,0.9833
Black-and-white Warbler,1,60,0.9333,0.8889,0.9333,0.9106,0.9667
Black-throated Green Warbler,1,60,0.9333,0.8615,0.9333,0.8960,0.9833
Prairie Warbler,1,60,0.9333,0.8750,0.9333,0.9032,1.0000
Red-bellied Woodpecker,1,60,0.9333,0.9333,0.9333,0.9333,1.0000
American Coot,1,60,0.9333,0.9825,0.9333,0.9573,1.0000
Great Blue Heron,1,60,0.9333,0.9825,0.9333,0.9573,0.9833
American Woodcock,1,30,0.9333,0.9655,0.9333,0.9492,1.0000
Townsend's Warbler,1,60,0.9333,0.9492,0.9333,0.9412,0.9667
Nuttall's Woodpecker,1,45,0.9333,0.8400,0.9333,0.8842,1.0000
Snowy Owl,1,46,0.9348,1.0000,0.9348,0.9663,0.9565
Curve-billed Thrasher,1,46,0.9348,0.9773,0.9348,0.9556,1.0000
Black Turnstone,1,47,0.9362,1.0000,0.9362,0.9670,1.0000
California Thrasher,1,32,0.9375,0.9091,0.9375,0.9231,0.9688
Common Gallinule,2,64,0.9375,0.8606,0.8667,0.8595,1.0000
Cattle Egret,1,49,0.9388,0.9200,0.9388,0.9293,1.0000
American Oystercatcher,1,49,0.9388,0.9583,0.9388,0.9485,0.9388
Common Yellowthroat,2,120,0.9417,0.9506,0.9417,0.9447,0.9917
Mountain Chickadee,1,53,0.9434,0.8772,0.9434,0.9091,1.0000
Vermilion Flycatcher,2,89,0.9438,0.9844,0.9306,0.9559,0.9888
Rose-breasted Grosbeak,2,108,0.9444,0.8973,0.9375,0.9169,1.0000
Brown-headed Cowbird,2,109,0.9450,0.8250,0.9406,0.8765,1.0000
Pine Grosbeak,2,74,0.9459,0.9875,0.9453,0.9659,0.9865
Common Merganser,2,74,0.9459,0.9379,0.9487,0.9432,1.0000
Varied Thrush,1,56,0.9464,0.9138,0.9464,0.9298,0.9821
Black-crowned Night-Heron,2,114,0.9474,0.9545,0.9444,0.9489,0.9912
Black-billed Magpie,1,38,0.9474,0.9231,0.9474,0.9351,1.0000
Brown Thrasher,1,57,0.9474,1.0000,0.9474,0.9730,0.9825
Scaled Quail,1,19,0.9474,1.0000,0.9474,0.9730,1.0000
Scarlet Tanager,2,77,0.9481,0.8232,0.9286,0.8710,1.0000
Bewick's Wren,1,58,0.9483,0.9649,0.9483,0.9565,1.0000
Acorn Woodpecker,1,58,0.9483,1.0000,0.9483,0.9735,0.9828
Common Nighthawk,1,39,0.9487,0.9024,0.9487,0.9250,0.9744
California Quail,2,78,0.9487,0.9328,0.9091,0.9198,1.0000
Red-eyed Vireo,1,60,0.9500,0.8382,0.9500,0.8906,0.9833
White-throated Swift,1,40,0.9500,0.7600,0.9500,0.8444,0.9750
Mourning Dove,1,60,0.9500,0.9344,0.9500,0.9421,0.9833
Northern Parula,1,60,0.9500,0.9828,0.9500,0.9661,0.9833
Eastern Kingbird,1,60,0.9500,0.9828,0.9500,0.9661,0.9833
Tufted Titmouse,1,60,0.9500,0.9194,0.9500,0.9344,1.0000
Least Sandpiper,1,60,0.9500,0.8636,0.9500,0.9048,0.9833
Swamp Sparrow,1,60,0.9500,0.8636,0.9500,0.9048,1.0000
Killdeer,1,60,0.9500,1.0000,0.9500,0.9744,0.9667
Canada Warbler,1,60,0.9500,0.9828,0.9500,0.9661,0.9833
White-breasted Nuthatch,1,60,0.9500,0.9828,0.9500,0.9661,0.9833
Surf Scoter,2,61,0.9508,0.7542,0.9375,0.8305,1.0000
Ring-necked Pheasant,2,61,0.9508,0.9179,0.9179,0.9179,0.9672
Heermann's Gull,2,61,0.9508,0.9038,0.9516,0.9243,0.9836
Veery,1,41,0.9512,0.9512,0.9512,0.9512,1.0000
Common Goldeneye,2,84,0.9524,0.6655,0.9394,0.7787,0.9881
Harris's Hawk,1,43,0.9535,0.9318,0.9535,0.9425,0.9767
Palm Warbler,1,44,0.9545,1.0000,0.9545,0.9767,0.9773
House Sparrow,2,116,0.9569,0.9097,0.9567,0.9326,0.9828
Dunlin,2,93,0.9570,0.9516,0.9542,0.9520,0.9892
Yellow-billed Cuckoo,1,47,0.9574,0.8824,0.9574,0.9184,1.0000
American Redstart,2,119,0.9580,0.9418,0.9576,0.9496,0.9832
Black Vulture,1,48,0.9583,0.9583,0.9583,0.9583,1.0000
American Goldfinch,2,120,0.9583,0.9126,0.9583,0.9348,1.0000
Hooded Warbler,1,49,0.9592,0.9792,0.9592,0.9691,1.0000
Inca Dove,1,50,0.9600,0.9796,0.9600,0.9697,1.0000
Gila Woodpecker,1,50,0.9600,0.9057,0.9600,0.9320,0.9800
Chestnut-backed Chickadee,1,54,0.9630,0.8966,0.9630,0.9286,1.0000
American White Pelican,1,28,0.9643,1.0000,0.9643,0.9818,0.9643
Tree Swallow,1,56,0.9643,0.9310,0.9643,0.9474,1.0000
White-eyed Vireo,1,57,0.9649,0.9649,0.9649,0.9649,1.0000
American Kestrel,2,115,0.9652,0.9165,0.9644,0.9397,0.9913
Rock Pigeon,1,58,0.9655,1.0000,0.9655,0.9825,0.9828
Bobolink,2,88,0.9659,0.9500,0.9606,0.9539,0.9773
Turkey Vulture,1,59,0.9661,0.9828,0.9661,0.9744,0.9831
American Robin,2,119,0.9664,0.9583,0.9665,0.9624,0.9832
Great Egret,1,60,0.9667,0.9508,0.9667,0.9587,1.0000
Pied-billed Grebe,1,60,0.9667,0.9831,0.9667,0.9748,0.9833
Savannah Sparrow,1,60,0.9667,0.8788,0.9667,0.9206,1.0000
Mallard,2,120,0.9667,0.8806,0.9667,0.9194,1.0000
Western Scrub-Jay,1,60,0.9667,0.8056,0.9667,0.8788,1.0000
Barred Owl,1,60,0.9667,1.0000,0.9667,0.9831,1.0000
Horned Lark,1,60,0.9667,0.9667,0.9667,0.9667,0.9667
Pileated Woodpecker,1,60,0.9667,0.9831,0.9667,0.9748,0.9833
Wild Turkey,1,60,0.9667,0.9831,0.9667,0.9748,0.9833
Gray Catbird,1,60,0.9667,0.9667,0.9667,0.9667,1.0000
American Wigeon,2,64,0.9688,1.0000,0.9626,0.9809,0.9844
Brant,1,32,0.9688,1.0000,0.9688,0.9841,0.9688
Painted Bunting,2,98,0.9694,0.9022,0.9615,0.9307,1.0000
Greater White-fronted Goose,1,33,0.9697,1.0000,0.9697,0.9846,1.0000
Yellow-crowned Night-Heron,2,99,0.9697,0.9418,0.9615,0.9516,1.0000
Wood Duck,2,106,0.9717,0.9886,0.9674,0.9778,0.9811
Townsend's Solitaire,1,37,0.9730,0.8780,0.9730,0.9231,0.9730
Brown-headed Nuthatch,1,38,0.9737,0.8810,0.9737,0.9250,1.0000
Blue-winged Warbler,1,38,0.9737,1.0000,0.9737,0.9867,1.0000
Band-tailed Pigeon,1,40,0.9750,0.9512,0.9750,0.9630,0.9750
Burrowing Owl,1,43,0.9767,0.9333,0.9767,0.9545,1.0000
Hooded Merganser,2,86,0.9767,1.0000,0.9697,0.9844,0.9884
Northern Saw-whet Owl,1,45,0.9778,0.9565,0.9778,0.9670,0.9778
Prothonotary Warbler,1,46,0.9783,0.9783,0.9783,0.9783,0.9783
Great Horned Owl,1,46,0.9783,0.9783,0.9783,0.9783,1.0000
Bufflehead,2,93,0.9785,0.9536,0.9697,0.9615,0.9892
Pyrrhuloxia,1,48,0.9792,0.9592,0.9792,0.9691,1.0000
Golden-crowned Kinglet,1,51,0.9804,0.9615,0.9804,0.9709,1.0000
Gambel's Quail,2,52,0.9808,0.8671,0.9706,0.9140,1.0000
Black Skimmer,1,53,0.9811,0.9811,0.9811,0.9811,0.9811
Great Crested Flycatcher,1,53,0.9811,0.9286,0.9811,0.9541,1.0000
Long-billed Curlew,1,53,0.9811,0.9455,0.9811,0.9630,1.0000
House Wren,1,54,0.9815,0.7465,0.9815,0.8480,1.0000
Cedar Waxwing,1,54,0.9815,1.0000,0.9815,0.9907,1.0000
Wilson's Snipe,1,55,0.9818,0.9310,0.9818,0.9558,1.0000
Wood Stork,1,56,0.9821,0.9483,0.9821,0.9649,1.0000
Red-winged Blackbird,2,119,0.9832,0.9609,0.9832,0.9715,0.9916
Green Heron,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Wilson's Warbler,1,60,0.9833,0.9077,0.9833,0.9440,0.9833
Black Phoebe,1,60,0.9833,0.9077,0.9833,0.9440,1.0000
Ovenbird,1,60,0.9833,0.9516,0.9833,0.9672,0.9833
Red-breasted Nuthatch,1,60,0.9833,0.9516,0.9833,0.9672,1.0000
Steller's Jay,1,60,0.9833,1.0000,0.9833,0.9916,1.0000
Eastern Bluebird,1,60,0.9833,0.8429,0.9833,0.9077,1.0000
Willet,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Tricolored Heron,1,60,0.9833,0.8429,0.9833,0.9077,1.0000
Marbled Godwit,1,60,0.9833,0.9833,0.9833,0.9833,1.0000
Belted Kingfisher,1,60,0.9833,0.9672,0.9833,0.9752,0.9833
Black-bellied Plover,2,77,0.9870,0.9741,0.9857,0.9798,1.0000
Spotted Sandpiper,2,98,0.9898,0.9327,0.9902,0.9602,0.9898
Northern Cardinal,2,120,0.9917,0.9679,0.9917,0.9795,1.0000
Green-tailed Towhee,1,28,1.0000,0.8485,1.0000,0.9180,1.0000
Barn Swallow,1,57,1.0000,0.9344,1.0000,0.9661,1.0000
Ruffed Grouse,1,40,1.0000,0.9524,1.0000,0.9756,1.0000
Pine Siskin,1,60,1.0000,0.9375,1.0000,0.9677,1.0000
Ruddy Turnstone,1,55,1.0000,0.9167,1.0000,0.9565,1.0000
Canyon Wren,1,26,1.0000,0.9286,1.0000,0.9630,1.0000
Carolina Wren,1,60,1.0000,0.9231,1.0000,0.9600,1.0000
Brown Pelican,1,34,1.0000,1.0000,1.0000,1.0000,1.0000
Northern Bobwhite,1,32,1.0000,1.0000,1.0000,1.0000,1.0000
Black-necked Stilt,1,33,1.0000,1.0000,1.0000,1.0000,1.0000
Monk Parakeet,1,28,1.0000,1.0000,1.0000,1.0000,1.0000
American Avocet,1,54,1.0000,1.0000,1.0000,1.0000,1.0000
American Tree Sparrow,1,59,1.0000,1.0000,1.0000,1.0000,1.0000
Greater Roadrunner,1,34,1.0000,1.0000,1.0000,1.0000,1.0000
Evening Grosbeak,2,120,1.0000,1.0000,1.0000,1.0000,1.0000
Brown Creeper,1,58,1.0000,0.9831,1.0000,0.9915,1.0000
Semipalmated Plover,1,54,1.0000,0.9818,1.0000,0.9908,1.0000
Ruby-crowned Kinglet,1,60,1.0000,0.8451,1.0000,0.9160,1.0000
Black-bellied Whistling-Duck,1,20,1.0000,1.0000,1.0000,1.0000,1.0000
Northern Mockingbird,1,60,1.0000,1.0000,1.0000,1.0000,1.0000
Cactus Wren,1,43,1.0000,1.0000,1.0000,1.0000,1.0000
