species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Bonaparte's Gull,1,58,0.8621,0.9615,0.8621,0.9091,0.9655
Great Black-backed Gull,2,73,0.8630,0.7971,0.8609,0.8277,0.9726
Glossy Ibis,1,44,0.8636,0.8444,0.8636,0.8539,1.0000
Western Bluebird,1,59,0.8644,0.9623,0.8644,0.9107,0.9831
White-winged Crossbill,2,52,0.8654,0.8719,0.8719,0.8719,0.9615
Hermit Thrush,1,60,0.8667,0.9455,0.8667,0.9043,0.9833
Red-necked Grebe,2,60,0.8667,0.8667,0.8687,0.8675,0.9667
Reddish Egret,2,75,0.8667,0.8482,0.8432,0.8443,0.9733
Sanderling,2,68,0.8676,0.9199,0.7793,0.8301,0.9706
Chipping Sparrow,2,106,0.8679,0.8375,0.8580,0.8472,0.9811
Indigo Bunting,2,99,0.8687,0.7636,0.8513,0.8041,0.9899
Northern Shoveler,2,100,0.8700,0.8154,0.8417,0.8272,1.0000
Canada Goose,1,31,0.8710,0.7105,0.8710,0.7826,0.9677
Horned Grebe,2,95,0.8737,0.8456,0.8821,0.8622,0.9895
Blackpoll Warbler,2,103,0.8738,0.8823,0.8785,0.8803,0.9709
Dark-eyed Junco,5,192,0.8750,0.9024,0.7693,0.7859,0.9896
Northern Waterthrush,1,56,0.8750,0.8448,0.8750,0.8596,0.9643
Rufous-crowned Sparrow,1,41,0.8780,0.9000,0.8780,0.8889,0.9512
Louisiana Waterthrush,1,42,0.8810,0.7115,0.8810,0.7872,1.0000
Blue-winged Teal,2,59,0.8814,0.7450,0.8116,0.7768,0.9661
Yellow-bellied Sapsucker,1,59,0.8814,0.6753,0.8814,0.7647,0.9831
White-faced Ibis,1,34,0.8824,0.8333,0.8824,0.8571,1.0000
Red-headed Woodpecker,2,94,0.8830,0.9270,0.8429,0.8720,0.9894
European Starling,3,154,0.8831,0.8498,0.8795,0.8642,0.9870
Great Blue Heron,1,60,0.8833,0.9815,0.8833,0.9298,0.9500
Vesper Sparrow,1,60,0.8833,0.8983,0.8833,0.8908,0.9667
Common Loon,2,120,0.8833,0.8477,0.8833,0.8643,0.9750
Forster's Tern,1,60,0.8833,0.7361,0.8833,0.8030,0.9833
Pelagic Cormorant,1,26,0.8846,0.6389,0.8846,0.7419,1.0000
Black Rosy-Finch,1,26,0.8846,0.8519,0.8846,0.8679,0.9615
Western Kingbird,1,52,0.8846,0.8214,0.8846,0.8519,0.9615
Barn Owl,1,52,0.8846,0.9583,0.8846,0.9200,0.9615
Surf Scoter,2,61,0.8852,0.7805,0.8542,0.8153,0.9836
California Towhee,1,44,0.8864,0.8298,0.8864,0.8571,0.9773
Redhead,2,44,0.8864,0.8148,0.8747,0.8434,0.9545
Nuttall's Woodpecker,1,45,0.8889,0.8000,0.8889,0.8421,1.0000
Wood Thrush,1,46,0.8913,0.9318,0.8913,0.9111,0.9783
American Black Duck,1,37,0.8919,0.8684,0.8919,0.8800,1.0000
Harlequin Duck,2,65,0.8923,0.9574,0.8409,0.8832,0.9692
Bald Eagle,2,103,0.8932,0.8594,0.8820,0.8704,0.9806
Scaled Quail,1,19,0.8947,1.0000,0.8947,0.9444,1.0000
Clark's Grebe,1,38,0.8947,0.7727,0.8947,0.8293,0.9737
Double-crested Cormorant,2,106,0.8962,0.7348,0.8981,0.7988,0.9906
Ruddy Duck,3,106,0.8962,0.9195,0.8869,0.8999,0.9717
Swainson's Thrush,1,58,0.8966,0.9123,0.8966,0.9043,0.9655
Caspian Tern,1,49,0.8980,0.7857,0.8980,0.8381,1.0000
Black Oystercatcher,1,49,0.8980,1.0000,0.8980,0.9462,1.0000
Mountain Bluebird,1,49,0.8980,0.8980,0.8980,0.8980,0.9796
Yellow-crowned Night-Heron,2,99,0.8990,0.9256,0.8942,0.9096,0.9899
Yellow-throated Warbler,1,60,0.9000,0.9818,0.9000,0.9391,0.9500
White-breasted Nuthatch,1,60,0.9000,0.9818,0.9000,0.9391,0.9667
Mourning Dove,1,60,0.9000,0.9818,0.9000,0.9391,0.9833
Northern Pygmy-Owl,1,50,0.9000,0.9783,0.9000,0.9375,0.9200
Semipalmated Sandpiper,1,60,0.9000,0.7714,0.9000,0.8308,1.0000
American Coot,1,60,0.9000,0.9643,0.9000,0.9310,0.9833
Blue Grosbeak,2,100,0.9000,0.8425,0.8974,0.8675,0.9900
Nashville Warbler,1,60,0.9000,0.7397,0.9000,0.8120,0.9833
Lincoln's Sparrow,1,60,0.9000,0.9474,0.9000,0.9231,0.9833
Yellow-breasted Chat,1,60,0.9000,0.9000,0.9000,0.9000,0.9667
Song Sparrow,1,60,0.9000,0.9310,0.9000,0.9153,1.0000
Black-throated Green Warbler,1,60,0.9000,0.8710,0.9000,0.8852,0.9833
Northern Parula,1,60,0.9000,0.8182,0.9000,0.8571,0.9333
Purple Gallinule,2,51,0.9020,0.9651,0.7727,0.8349,0.9608
Magnolia Warbler,2,105,0.9048,0.9239,0.9000,0.9113,0.9905
House Sparrow,2,116,0.9052,0.9718,0.9047,0.9370,0.9569
Verdin,1,32,0.9062,0.9667,0.9062,0.9355,1.0000
Snow Bunting,2,64,0.9062,0.9630,0.8141,0.8717,0.9688
Bullock's Oriole,2,87,0.9080,0.8823,0.8971,0.8892,0.9885
Brown-headed Cowbird,2,109,0.9083,0.8405,0.9017,0.8696,0.9908
Tree Swallow,1,56,0.9107,0.8644,0.9107,0.8870,0.9821
Golden-crowned Sparrow,2,102,0.9118,0.9032,0.9107,0.9069,1.0000
Common Grackle,1,58,0.9138,0.8154,0.9138,0.8618,0.9483
Say's Phoebe,1,58,0.9138,0.9636,0.9138,0.9381,0.9655
Common Ground-Dove,1,35,0.9143,0.9697,0.9143,0.9412,0.9714
Yellow-billed Cuckoo,1,47,0.9149,0.7963,0.9149,0.8515,0.9787
Eurasian Collared-Dove,1,59,0.9153,0.9310,0.9153,0.9231,0.9831
Yellow-headed Blackbird,2,83,0.9157,0.9276,0.8971,0.9066,0.9759
Chestnut-sided Warbler,2,95,0.9158,0.8986,0.8917,0.8925,1.0000
Western Meadowlark,1,60,0.9167,0.7857,0.9167,0.8462,1.0000
Marsh Wren,1,60,0.9167,0.9483,0.9167,0.9322,0.9500
Wilson's Warbler,1,60,0.9167,0.9483,0.9167,0.9322,0.9833
Northern Shrike,1,60,0.9167,0.8730,0.9167,0.8943,1.0000
Townsend's Warbler,1,60,0.9167,0.8871,0.9167,0.9016,0.9833
Tricolored Heron,1,60,0.9167,0.8462,0.9167,0.8800,1.0000
Loggerhead Shrike,1,60,0.9167,0.9821,0.9167,0.9483,1.0000
Hermit Warbler,1,37,0.9189,0.8500,0.9189,0.8831,1.0000
Brown-headed Nuthatch,1,38,0.9211,0.8974,0.9211,0.9091,1.0000
White-tailed Kite,1,13,0.9231,0.8571,0.9231,0.8889,1.0000
Mountain Chickadee,1,53,0.9245,0.8305,0.9245,0.8750,0.9811
Black-headed Grosbeak,2,106,0.9245,0.8787,0.9167,0.8965,1.0000
White-throated Swift,1,40,0.9250,0.7708,0.9250,0.8409,0.9750
Eastern Towhee,1,54,0.9259,0.8621,0.9259,0.8929,0.9815
Rose-breasted Grosbeak,2,108,0.9259,0.9569,0.9167,0.9354,1.0000
Yellow-billed Magpie,1,27,0.9259,0.9615,0.9259,0.9434,1.0000
Ring-necked Duck,2,68,0.9265,0.9130,0.9148,0.9135,0.9853
Black Scoter,2,41,0.9268,0.9762,0.9282,0.9516,0.9512
Black-throated Gray Warbler,1,41,0.9268,0.9744,0.9268,0.9500,0.9756
Red-breasted Sapsucker,1,42,0.9286,0.8864,0.9286,0.9070,1.0000
American White Pelican,1,28,0.9286,0.9630,0.9286,0.9455,0.9643
Green-winged Teal,2,71,0.9296,0.9191,0.9167,0.9177,0.9859
White-winged Dove,1,57,0.9298,0.8833,0.9298,0.9060,0.9474
Brown Thrasher,1,57,0.9298,0.9636,0.9298,0.9464,0.9649
Harris's Hawk,1,43,0.9302,0.8696,0.9302,0.8989,1.0000
Abert's Towhee,1,29,0.9310,0.9643,0.9310,0.9474,1.0000
Bewick's Wren,1,58,0.9310,0.9643,0.9310,0.9474,0.9828
American Pipit,1,58,0.9310,0.8571,0.9310,0.8926,0.9828
Common Eider,3,73,0.9315,0.8700,0.9242,0.8957,1.0000
Turkey Vulture,1,59,0.9322,1.0000,0.9322,0.9649,0.9661
Vermilion Flycatcher,2,89,0.9326,0.9595,0.9167,0.9365,0.9888
Blue-gray Gnatcatcher,1,60,0.9333,0.9655,0.9333,0.9492,0.9833
Barred Owl,1,60,0.9333,0.9655,0.9333,0.9492,1.0000
Swamp Sparrow,1,60,0.9333,0.8750,0.9333,0.9032,1.0000
Willet,1,60,0.9333,0.9492,0.9333,0.9412,1.0000
Black-and-white Warbler,1,60,0.9333,0.9492,0.9333,0.9412,0.9833
Great Egret,1,60,0.9333,0.9180,0.9333,0.9256,1.0000
White Ibis,2,91,0.9341,0.9576,0.9091,0.9300,0.9780
Ring-necked Pheasant,2,61,0.9344,0.9507,0.9073,0.9283,0.9508
Baltimore Oriole,2,107,0.9346,0.8877,0.9290,0.9079,0.9907
Scarlet Tanager,2,77,0.9351,0.8077,0.9184,0.8531,0.9870
Bridled Titmouse,1,31,0.9355,0.9355,0.9355,0.9355,1.0000
Black Turnstone,1,47,0.9362,1.0000,0.9362,0.9670,1.0000
Black Vulture,1,48,0.9375,0.9574,0.9375,0.9474,0.9583
Common Gallinule,2,64,0.9375,0.7510,0.8667,0.8045,1.0000
Snowy Egret,1,49,0.9388,0.9388,0.9388,0.9388,1.0000
Cattle Egret,1,49,0.9388,0.8519,0.9388,0.8932,1.0000
Hooded Warbler,1,49,0.9388,0.8846,0.9388,0.9109,1.0000
American Kestrel,2,115,0.9391,0.9381,0.9371,0.9373,0.9913
Greater White-fronted Goose,1,33,0.9394,1.0000,0.9394,0.9688,0.9697
Field Sparrow,1,51,0.9412,0.9796,0.9412,0.9600,0.9804
Whimbrel,1,51,0.9412,0.8889,0.9412,0.9143,0.9804
House Wren,1,54,0.9444,0.8361,0.9444,0.8870,0.9815
Cedar Waxwing,1,54,0.9444,1.0000,0.9444,0.9714,0.9815
Canvasback,2,72,0.9444,0.9589,0.9423,0.9504,0.9722
Black-throated Blue Warbler,2,91,0.9451,0.9582,0.9290,0.9423,0.9890
Scissor-tailed Flycatcher,1,37,0.9459,0.8537,0.9459,0.8974,0.9459
Townsend's Solitaire,1,37,0.9459,0.8974,0.9459,0.9211,0.9730
Common Merganser,2,74,0.9459,0.9453,0.9487,0.9468,1.0000
Bufflehead,2,93,0.9462,0.9166,0.9379,0.9271,0.9892
Dunlin,2,93,0.9462,0.9092,0.9456,0.9270,0.9892
Varied Thrush,1,56,0.9464,1.0000,0.9464,0.9725,0.9643
Solitary Sandpiper,1,56,0.9464,0.9298,0.9464,0.9381,0.9643
Common Nighthawk,1,39,0.9487,0.9737,0.9487,0.9610,0.9487
Lark Sparrow,1,59,0.9492,0.9180,0.9492,0.9333,1.0000
Mute Swan,1,60,0.9500,0.9661,0.9500,0.9580,1.0000
Wild Turkey,1,60,0.9500,0.9661,0.9500,0.9580,0.9667
Canada Warbler,1,60,0.9500,0.9828,0.9500,0.9661,0.9833
American Goldfinch,2,120,0.9500,0.8988,0.9500,0.9225,0.9917
Common Yellowthroat,2,120,0.9500,0.9192,0.9500,0.9338,1.0000
Eastern Bluebird,1,60,0.9500,0.8769,0.9500,0.9120,1.0000
Dickcissel,1,60,0.9500,0.9500,0.9500,0.9500,0.9833
Tufted Titmouse,1,60,0.9500,0.8382,0.9500,0.8906,1.0000
Prairie Warbler,1,60,0.9500,0.8769,0.9500,0.9120,0.9833
Pied-billed Grebe,1,60,0.9500,0.9500,0.9500,0.9500,0.9833
Black Phoebe,1,60,0.9500,0.9344,0.9500,0.9421,1.0000
Mallard,2,120,0.9500,0.8767,0.9500,0.9093,1.0000
Red-bellied Woodpecker,1,60,0.9500,0.9344,0.9500,0.9421,1.0000
Western Scrub-Jay,1,60,0.9500,0.7808,0.9500,0.8571,1.0000
Horned Lark,1,60,0.9500,0.9500,0.9500,0.9500,0.9667
Pine Siskin,1,60,0.9500,0.9194,0.9500,0.9344,1.0000
Red-breasted Nuthatch,1,60,0.9500,0.9194,0.9500,0.9344,1.0000
Veery,1,41,0.9512,0.9070,0.9512,0.9286,1.0000
Common Goldeneye,2,84,0.9524,0.6856,0.9447,0.7941,0.9881
Hooded Merganser,2,86,0.9535,0.9744,0.9451,0.9593,0.9884
House Finch,2,112,0.9554,0.8676,0.9532,0.9084,0.9911
Northern Saw-whet Owl,1,45,0.9556,0.9348,0.9556,0.9451,0.9778
Black-crowned Night-Heron,2,114,0.9561,0.9327,0.9537,0.9423,0.9912
Prothonotary Warbler,1,46,0.9565,0.9167,0.9565,0.9362,1.0000
Clark's Nutcracker,1,46,0.9565,0.9167,0.9565,0.9362,0.9783
Curve-billed Thrasher,1,46,0.9565,0.9565,0.9565,0.9565,1.0000
Snowy Owl,1,46,0.9565,0.9565,0.9565,0.9565,0.9565
American Redstart,2,119,0.9580,0.9821,0.9576,0.9696,0.9748
Pyrrhuloxia,1,48,0.9583,0.9200,0.9583,0.9388,1.0000
American Oystercatcher,1,49,0.9592,0.9038,0.9592,0.9307,0.9592
Pine Grosbeak,2,74,0.9595,0.9762,0.9575,0.9663,0.9730
Gila Woodpecker,1,50,0.9600,0.8136,0.9600,0.8807,0.9800
Inca Dove,1,50,0.9600,0.9057,0.9600,0.9320,0.9800
Black-bellied Plover,2,77,0.9610,0.9619,0.9619,0.9619,1.0000
Osprey,1,52,0.9615,0.8929,0.9615,0.9259,1.0000
Gambel's Quail,2,52,0.9615,1.0000,0.9412,0.9688,1.0000
Black Skimmer,1,53,0.9623,0.9444,0.9623,0.9533,0.9811
Chestnut-backed Chickadee,1,54,0.9630,0.8125,0.9630,0.8814,1.0000
Wilson's Phalarope,2,81,0.9630,0.9549,0.9549,0.9549,1.0000
Winter Wren,1,54,0.9630,0.7123,0.9630,0.8189,0.9630
Wilson's Snipe,1,55,0.9636,0.9815,0.9636,0.9725,1.0000
Wood Stork,1,56,0.9643,0.8852,0.9643,0.9231,0.9821
Red-breasted Merganser,2,85,0.9647,0.8913,0.9659,0.9268,0.9882
White-eyed Vireo,1,57,0.9649,0.9821,0.9649,0.9735,1.0000
Swallow-tailed Kite,1,29,0.9655,0.8750,0.9655,0.9180,1.0000
American Robin,2,119,0.9664,0.9517,0.9664,0.9587,0.9832
White-crowned Sparrow,2,120,0.9667,0.9508,0.9667,0.9587,0.9917
Ruby-crowned Kinglet,1,60,0.9667,0.8923,0.9667,0.9280,1.0000
Red-eyed Vireo,1,60,0.9667,0.9062,0.9667,0.9355,0.9667
Least Sandpiper,1,60,0.9667,0.9206,0.9667,0.9431,0.9833
Green Heron,1,60,0.9667,0.9667,0.9667,0.9667,1.0000
Eastern Kingbird,1,60,0.9667,0.8657,0.9667,0.9134,0.9833
Bushtit,1,60,0.9667,0.8406,0.9667,0.8992,0.9667
Savannah Sparrow,1,60,0.9667,0.8529,0.9667,0.9062,1.0000
Short-billed Dowitcher,1,60,0.9667,0.9355,0.9667,0.9508,1.0000
American Woodcock,1,30,0.9667,1.0000,0.9667,0.9831,1.0000
Gray Catbird,1,60,0.9667,0.9508,0.9667,0.9587,0.9833
Killdeer,1,60,0.9667,1.0000,0.9667,0.9831,0.9833
Blue Jay,1,60,0.9667,0.9831,0.9667,0.9748,0.9833
Northern Bobwhite,1,32,0.9688,1.0000,0.9688,0.9841,0.9688
American Wigeon,2,64,0.9688,0.9626,0.9626,0.9626,1.0000
California Thrasher,1,32,0.9688,0.9688,0.9688,0.9688,1.0000
Purple Finch,2,97,0.9691,0.8730,0.9667,0.9167,1.0000
Wood Duck,2,106,0.9717,0.9886,0.9674,0.9778,0.9906
Blue-winged Warbler,1,38,0.9737,0.9487,0.9737,0.9610,1.0000
Black-billed Magpie,1,38,0.9737,0.8605,0.9737,0.9136,1.0000
California Quail,2,78,0.9744,0.8746,0.9545,0.9125,1.0000
Northern Cardinal,2,120,0.9750,0.9288,0.9750,0.9511,1.0000
Ruffed Grouse,1,40,0.9750,0.9286,0.9750,0.9512,1.0000
Surfbird,1,40,0.9750,0.9512,0.9750,0.9630,1.0000
Bobolink,2,88,0.9773,0.9655,0.9758,0.9702,0.9886
Palm Warbler,1,44,0.9773,0.9149,0.9773,0.9451,1.0000
Great Horned Owl,1,46,0.9783,0.8824,0.9783,0.9278,1.0000
Spotted Sandpiper,2,98,0.9796,0.9792,0.9796,0.9793,0.9898
Golden-crowned Kinglet,1,51,0.9804,1.0000,0.9804,0.9901,0.9804
Long-billed Curlew,1,53,0.9811,0.9455,0.9811,0.9630,1.0000
Great Crested Flycatcher,1,53,0.9811,0.9123,0.9811,0.9455,1.0000
Semipalmated Plover,1,54,0.9815,0.9636,0.9815,0.9725,1.0000
Ruddy Turnstone,1,55,0.9818,0.8852,0.9818,0.9310,1.0000
Barn Swallow,1,57,0.9825,0.9032,0.9825,0.9412,1.0000
Acorn Woodpecker,1,58,0.9828,0.9828,0.9828,0.9828,1.0000
Rock Pigeon,1,58,0.9828,1.0000,0.9828,0.9913,1.0000
American Tree Sparrow,1,59,0.9831,0.9831,0.9831,0.9831,1.0000
Steller's Jay,1,60,0.9833,1.0000,0.9833,0.9916,1.0000
Pileated Woodpecker,1,60,0.9833,0.9516,0.9833,0.9672,0.9833
Bohemian Waxwing,1,60,0.9833,0.9833,0.9833,0.9833,1.0000
Ovenbird,1,60,0.9833,0.9516,0.9833,0.9672,0.9833
Marbled Godwit,1,60,0.9833,0.9833,0.9833,0.9833,1.0000
Anhinga,1,60,0.9833,0.7973,0.9833,0.8806,0.9833
Belted Kingfisher,1,60,0.9833,0.9833,0.9833,0.9833,0.9833
Northern Mockingbird,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Carolina Wren,1,60,0.9833,0.9077,0.9833,0.9440,1.0000
Heermann's Gull,2,61,0.9836,0.9648,0.9773,0.9709,0.9836
Painted Bunting,2,98,0.9898,0.9130,0.9872,0.9471,1.0000
Red-winged Blackbird,2,119,0.9916,0.9677,0.9915,0.9793,0.9916
Evening Grosbeak,2,120,0.9917,0.9918,0.9917,0.9917,1.0000
American Avocet,1,54,1.0000,0.9818,1.0000,0.9908,1.0000
Burrowing Owl,1,43,1.0000,0.9773,1.0000,0.9885,1.0000
Black-necked Stilt,1,33,1.0000,1.0000,1.0000,1.0000,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
Cactus Wren,1,43,1.0000,1.0000,1.0000,1.0000,1.0000
Black-bellied Whistling-Duck,1,20,1.0000,1.0000,1.0000,1.0000,1.0000
Brant,1,32,1.0000,0.9697,1.0000,0.9846,1.0000
Green-tailed Towhee,1,28,1.0000,0.8485,1.0000,0.9180,1.0000
American Dipper,1,31,1.0000,0.9118,1.0000,0.9538,1.0000
Brown Pelican,1,34,1.0000,0.9189,1.0000,0.9577,1.0000
Greater Roadrunner,1,34,1.0000,0.9714,1.0000,0.9855,1.0000
Monk Parakeet,1,28,1.0000,1.0000,1.0000,1.0000,1.0000
Canyon Wren,1,26,1.0000,0.9286,1.0000,0.9630,1.0000
Brown Creeper,1,58,1.0000,0.9508,1.0000,0.9748,1.0000
