class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
519,Dark-eyed Junco (White-winged),Dark-eyed Junco,Perching Birds,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.4444,Dark-eyed Junco (Slate-colored) (6)
351,Bank Swallow,Bank Swallow,Perching Birds,27,0,1,27,0.0000,0.0000,0.0000,0.0000,0.0741,Northern Rough-winged Swallow (5)
236,Barrow's Goldeneye (Female/Eclipse male),Barrow's Goldeneye,"Ducks, Geese, and Swans",25,0,0,25,0.0000,0.0000,0.0000,0.0000,0.2800,Common Goldeneye (Female/Eclipse male) (8)
244,Pacific Loon (Nonbreeding/juvenile),Pacific Loon,Loons,27,0,21,27,0.0000,0.0000,0.0000,0.0000,0.4444,Common Loon (Nonbreeding/juvenile) (11)
208,Western Gull (Immature),Western Gull,"Gulls, Terns, and Allies",26,1,19,25,0.0500,0.0385,0.0435,0.0385,0.6538,Herring Gull (Immature) (6)
359,Boreal Chickadee,Boreal Chickadee,Perching Birds,42,1,1,41,0.5000,0.0238,0.0455,0.0238,0.6667,Chestnut-backed Chickadee (31)
278,"Costa's Hummingbird (Female, immature)",Costa's Hummingbird,Swifts and Hummingbirds,21,1,16,20,0.0588,0.0476,0.0526,0.0476,0.5714,"Anna's Hummingbird (Female, immature) (7)"
75,Black Guillemot (Breeding),Black Guillemot,Skuas and Alcids,20,1,9,19,0.1000,0.0500,0.0667,0.0500,0.6000,Pigeon Guillemot (Breeding) (7)
251,Great Cormorant (Immature),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",24,1,5,23,0.1667,0.0417,0.0667,0.0417,0.5833,Double-crested Cormorant (Immature) (9)
134,Mississippi Kite,Mississippi Kite,"Hawks, Kites, Eagles, and Allies",50,3,25,47,0.1071,0.0600,0.0769,0.0600,0.2200,Common Raven (4)
53,Rough-legged Hawk (Dark morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",24,2,21,22,0.0870,0.0833,0.0851,0.0833,0.6667,Osprey (6)
344,Fish Crow,Fish Crow,Perching Birds,30,2,14,28,0.1250,0.0667,0.0870,0.0667,0.6667,American Crow (9)
100,Tundra Swan,Tundra Swan,"Ducks, Geese, and Swans",28,2,13,26,0.1333,0.0714,0.0930,0.0714,0.5357,Trumpeter Swan (8)
345,Chihuahuan Raven,Chihuahuan Raven,Perching Birds,27,2,14,25,0.1250,0.0741,0.0930,0.0741,0.5926,Common Raven (11)
89,Black Tern,Black Tern,"Gulls, Terns, and Allies",35,3,14,32,0.1765,0.0857,0.1154,0.0857,0.2857,Forster's Tern (5)
228,Greater Scaup (Female/Eclipse male),Greater Scaup,"Ducks, Geese, and Swans",30,2,2,28,0.5000,0.0667,0.1176,0.0667,0.4667,Lesser Scaup (Female/Eclipse male) (12)
133,White-tailed Kite,White-tailed Kite,"Hawks, Kites, Eagles, and Allies",13,2,19,11,0.0952,0.1538,0.1176,0.1538,0.3846,Forster's Tern (2)
487,Cassin's Vireo,Cassin's Vireo,Perching Birds,36,5,36,31,0.1220,0.1389,0.1299,0.1389,0.6944,Blue-headed Vireo (9)
52,Broad-winged Hawk (Adult),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",26,3,14,23,0.1765,0.1154,0.1395,0.1154,0.6154,Cooper's Hawk (Adult) (3)
343,Northwestern Crow,Northwestern Crow,Perching Birds,19,2,7,17,0.2222,0.1053,0.1429,0.1053,0.7368,American Crow (6)
217,Gadwall (Female/Eclipse male),Gadwall,"Ducks, Geese, and Swans",19,2,6,17,0.2500,0.1053,0.1481,0.1053,0.6842,Northern Shoveler (Female/Eclipse male) (8)
209,California Gull (Immature),California Gull,"Gulls, Terns, and Allies",25,3,12,22,0.2000,0.1200,0.1500,0.1200,0.4000,Glaucous-winged Gull (Adult) (3)
187,Vaux's Swift,Vaux's Swift,Swifts and Hummingbirds,28,5,33,23,0.1316,0.1786,0.1515,0.1786,0.8571,White-throated Swift (11)
3,Swainson's Hawk (Dark morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",30,5,27,25,0.1562,0.1667,0.1613,0.1667,0.4667,Red-tailed Hawk (Light morph adult) (4)
288,Swainson's Hawk (Immature),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",24,3,7,21,0.3000,0.1250,0.1765,0.1250,0.4167,Red-tailed Hawk (Light morph adult) (4)
18,Greater Scaup (Breeding male),Greater Scaup,"Ducks, Geese, and Swans",43,7,21,36,0.2500,0.1628,0.1972,0.1628,0.7907,Lesser Scaup (Breeding male) (20)
115,Neotropic Cormorant,Neotropic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",38,6,16,32,0.2727,0.1579,0.2000,0.1579,0.5263,Double-crested Cormorant (Immature) (10)
550,Fox Sparrow (Thick-billed/Slate-colored),Fox Sparrow,Perching Birds,16,2,2,14,0.5000,0.1250,0.2000,0.1250,0.6875,Fox Sparrow (Sooty) (6)
82,California Gull (Adult),California Gull,"Gulls, Terns, and Allies",41,7,19,34,0.2692,0.1707,0.2090,0.1707,0.7317,Ring-billed Gull (Adult) (8)
232,White-winged Scoter (Female/juvenile),White-winged Scoter,"Ducks, Geese, and Swans",30,6,21,24,0.2222,0.2000,0.2105,0.2000,0.8000,Lesser Scaup (Female/Eclipse male) (7)
501,American Crow,American Crow,Perching Birds,57,15,63,42,0.1923,0.2632,0.2222,0.2632,0.5965,Common Raven (13)
186,Chimney Swift,Chimney Swift,Swifts and Hummingbirds,33,7,23,26,0.2333,0.2121,0.2222,0.2121,0.8182,Vaux's Swift (7)
362,Juniper Titmouse,Juniper Titmouse,Perching Birds,25,5,13,20,0.2778,0.2000,0.2326,0.2000,0.6800,Oak Titmouse (4)
377,Pacific Wren,Pacific Wren,Perching Birds,21,4,9,17,0.3077,0.1905,0.2353,0.1905,0.4762,Winter Wren (8)
202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,Skuas and Alcids,12,3,10,9,0.2308,0.2500,0.2400,0.2500,0.5000,"Pigeon Guillemot (Nonbreeding, juvenile) (2)"
230,Harlequin Duck (Female/juvenile),Harlequin Duck,"Ducks, Geese, and Swans",22,3,0,19,1.0000,0.1364,0.2400,0.1364,0.3636,Bufflehead (Female/immature male) (7)
221,Cinnamon Teal (Female/juvenile),Cinnamon Teal,"Ducks, Geese, and Swans",20,3,2,17,0.6000,0.1500,0.2400,0.1500,0.6000,Gadwall (Breeding male) (3)
96,Cackling Goose,Cackling Goose,"Ducks, Geese, and Swans",14,3,8,11,0.2727,0.2143,0.2400,0.2143,0.7143,Canada Goose (7)
353,Cave Swallow,Cave Swallow,Perching Birds,34,7,17,27,0.2917,0.2059,0.2414,0.2059,0.5588,Chimney Swift (5)
346,Common Raven,Common Raven,Perching Birds,57,19,81,38,0.1900,0.3333,0.2420,0.3333,0.7719,American Crow (10)
249,Northern Gannet (Immature/Juvenile),Northern Gannet,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",20,5,16,15,0.2381,0.2500,0.2439,0.2500,0.5000,Pacific Loon (Nonbreeding/juvenile) (3)
41,Great Cormorant (Adult),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",40,9,23,31,0.2812,0.2250,0.2500,0.2250,0.8250,Double-crested Cormorant (Adult) (12)
